Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
22,Exit long,2024-06-18 01:00:00,[ExitL rA:29 hA:46 EF:-0.07 ES:-0.17 R:58 V:0.95 B:0.83 M:+ ST:U CH:11 CF:- MI:60 SK:83 PS:U SQ:0],1.2704,1000,1269.6,0.67,0.05,1.54,0.12,-0.06,0.00,44.43,4.44
22,Entry long,2024-06-17 17:00:00,[R001L rA:31 hA:46 EF:-0.68 ES:-0.74 R:56 V:0.28 B:1.02 M:+ ST:U CH:26 CF:- MI:41 SK:100 PS:U SQ:0],1.2696,1000,1269.6,0.67,0.05,1.54,0.12,-0.06,0.00,44.43,4.44
23,Exit long,2024-07-08 15:00:00,[ExitL rA:35 hA:39 EF:0.98 ES:0.99 R:74 V:0.91 B:0.81 M:+ ST:U CH:25 CF:+ MI:58 SK:81 PS:U SQ:0],1.2832,1000,1283.6,-0.53,-0.04,0.34,0.03,-0.46,-0.04,43.9,4.39
23,Entry long,2024-07-08 13:00:00,[R001L rA:39 hA:42 EF:0.85 ES:0.81 R:84 V:0.89 B:0.94 M:+ ST:U CH:24 CF:+ MI:72 SK:100 PS:U SQ:0],1.2836,1000,1283.6,-0.53,-0.04,0.34,0.03,-0.46,-0.04,43.9,4.39
24,Exit long,2024-07-15 16:00:00,[ExitL rA:64 hA:49 EF:-0.64 ES:-0.67 R:61 V:1.27 B:0.66 M:- ST:U CH:42 CF:+ MI:48 SK:69 PS:U SQ:0],1.2984,1000,1298.8,-0.53,-0.04,0,0.00,-0.46,-0.04,43.37,4.34
24,Entry long,2024-07-15 14:00:00,[R001L rA:64 hA:49 EF:-0.9 ES:-0.92 R:69 V:0.76 B:0.95 M:- ST:U CH:40 CF:+ MI:54 SK:100 PS:U SQ:0],1.2988,1000,1298.8,-0.53,-0.04,0,0.00,-0.46,-0.04,43.37,4.34
25,Exit short,2024-07-18 08:00:00,[ExitS rA:30 hA:32 EF:-0.94 ES:-0.95 R:46 V:1.07 B:0.19 M:- ST:D CH:14 CF:- MI:11 SK:17 PS:D SQ:0],1.2996,1000,1301.6,1.87,0.14,2.33,0.18,-0.07,0.00,45.24,4.52
25,Entry short,2024-07-17 15:00:00,[R001S rA:26 hA:40 EF:-0.72 ES:-0.6 R:57 V:0.54 B:0.52 M:- ST:D CH:19 CF:+ MI:33 SK:33 PS:D SQ:0],1.3016,1000,1301.6,1.87,0.14,2.33,0.18,-0.07,0.00,45.24,4.52
26,Exit long,2024-08-19 10:00:00,[ExitL rA:48 hA:58 EF:-0.46 ES:-0.54 R:79 V:1.12 B:0.8 M:+ ST:U CH:5 CF:+ MI:91 SK:85 PS:U SQ:0],1.2964,1000,1292,4.27,0.33,5.14,0.40,-0.06,0.00,49.51,4.95
26,Entry long,2024-08-16 17:00:00,[R001L rA:49 hA:58 EF:-0.7 ES:-0.77 R:77 V:0.4 B:0.93 M:+ ST:U CH:29 CF:+ MI:44 SK:100 PS:U SQ:0],1.292,1000,1292,4.27,0.33,5.14,0.40,-0.06,0.00,49.51,4.95
27,Exit long,2024-08-20 02:00:00,[ExitL rA:65 hA:52 EF:0.83 ES:0.87 R:72 V:2.1 B:0.83 M:- ST:U CH:20 CF:+ MI:69 SK:81 PS:U SQ:0],1.2984,1000,1298,0.27,0.02,1.14,0.09,-0.06,0.00,49.78,4.98
27,Entry long,2024-08-19 14:00:00,[R001L rA:46 hA:42 EF:-0.95 ES:-0.97 R:78 V:0.39 B:0.94 M:- ST:U CH:30 CF:+ MI:84 SK:100 PS:U SQ:0],1.298,1000,1298,0.27,0.02,1.14,0.09,-0.06,0.00,49.78,4.98
28,Exit long,2024-08-21 19:00:00,[ExitL rA:59 hA:56 EF:0.42 ES:0.27 R:79 V:0.8 B:0.8 M:+ ST:U CH:5 CF:+ MI:93 SK:85 PS:U SQ:0],1.3096,1000,1304.8,4.67,0.36,5.53,0.42,-0.07,0.00,54.45,5.44
28,Entry long,2024-08-21 14:00:00,[R001L rA:58 hA:55 EF:-0.89 ES:-0.91 R:75 V:1.19 B:0.96 M:- ST:U CH:33 CF:+ MI:62 SK:100 PS:U SQ:0],1.3048,1000,1304.8,4.67,0.36,5.53,0.42,-0.07,0.00,54.45,5.44
29,Exit short,2024-08-22 22:00:00,[ExitS rA:32 hA:47 EF:-0.99 ES:-0.99 R:47 V:1.2 B:0.21 M:- ST:D CH:18 CF:- MI:18 SK:18 PS:D SQ:0],1.3088,1000,1310,1.07,0.08,1.93,0.15,-0.07,0.00,55.52,5.55
29,Entry short,2024-08-22 15:00:00,[R001S rA:45 hA:50 EF:-1 ES:-1 R:55 V:0.6 B:0.41 M:- ST:D CH:22 CF:- MI:43 SK:41 PS:D SQ:0],1.31,1000,1310,1.07,0.08,1.93,0.15,-0.07,0.00,55.52,5.55
30,Exit long,2024-08-23 20:00:00,[ExitL rA:74 hA:71 EF:0.63 ES:0.72 R:80 V:1.82 B:0.8 M:+ ST:U CH:5 CF:+ MI:85 SK:85 PS:U SQ:0],1.3208,1000,1317.2,3.47,0.26,3.93,0.30,-0.07,0.00,58.99,5.90
30,Entry long,2024-08-23 14:00:00,[R001L rA:63 hA:65 EF:-0.71 ES:-0.76 R:84 V:0.55 B:0.94 M:+ ST:U CH:8 CF:+ MI:55 SK:100 PS:U SQ:0],1.3172,1000,1317.2,3.47,0.26,3.93,0.30,-0.07,0.00,58.99,5.90
31,Exit long,2024-08-26 15:00:00,[ExitL rA:68 hA:65 EF:0.09 ES:0.32 R:56 V:0.38 B:0.31 M:- ST:D CH:41 CF:- MI:39 SK:29 PS:U SQ:0],1.3196,1000,1320,-0.53,-0.04,0,0.00,-0.47,-0.04,58.45,5.85
31,Entry long,2024-08-26 15:00:00,[R001L rA:50 hA:61 EF:0.72 ES:0.65 R:62 V:0.58 B:0.59 M:- ST:D CH:41 CF:+ MI:37 SK:57 PS:U SQ:0],1.32,1000,1320,-0.53,-0.04,0,0.00,-0.47,-0.04,58.45,5.85
32,Exit long,2024-08-28 02:00:00,[ExitL rA:47 hA:66 EF:-0.81 ES:-0.84 R:69 V:2.61 B:0.83 M:+ ST:U CH:16 CF:+ MI:57 SK:80 PS:U SQ:0],1.3252,1000,1325.2,-0.13,-0.01,0.85,0.06,-0.07,0.00,58.32,5.83
32,Entry long,2024-08-27 18:00:00,[R001L rA:49 hA:66 EF:-0.9 ES:-0.92 R:75 V:0.51 B:0.98 M:+ ST:U CH:22 CF:+ MI:69 SK:100 PS:U SQ:0],1.3252,1000,1325.2,-0.13,-0.01,0.85,0.06,-0.07,0.00,58.32,5.83
33,Exit short,2024-08-28 18:00:00,[ExitS rA:39 hA:69 EF:-1 ES:-1 R:33 V:0.98 B:0.17 M:- ST:D CH:20 CF:- MI:33 SK:20 PS:D SQ:0],1.318,1000,1318,-0.13,-0.01,0.73,0.06,-0.07,0.00,58.19,5.82
33,Entry short,2024-08-28 17:00:00,[R001S rA:55 hA:72 EF:-0.04 ES:0.13 R:26 V:0.47 B:0.04 M:- ST:D CH:26 CF:- MI:21 SK:0 PS:D SQ:0],1.318,1000,1318,-0.13,-0.01,0.73,0.06,-0.07,0.00,58.19,5.82
34,Exit long,2024-09-25 14:00:00,[ExitL rA:44 hA:59 EF:0.6 ES:0.47 R:50 V:0.61 B:0.38 M:- ST:U CH:24 CF:- MI:51 SK:55 PS:U SQ:0],1.3388,1000,1339.2,-0.53,-0.04,0.33,0.02,-0.47,-0.03,57.66,5.77
34,Entry long,2024-09-25 13:00:00,[R001L rA:41 hA:59 EF:-0.59 ES:-0.65 R:54 V:1.17 B:0.42 M:- ST:U CH:14 CF:- MI:41 SK:54 PS:U SQ:0],1.3392,1000,1339.2,-0.53,-0.04,0.33,0.02,-0.47,-0.03,57.66,5.77
35,Exit long,2024-10-02 01:00:00,[ExitL rA:28 hA:39 EF:0.41 ES:0.25 R:36 V:4.64 B:0.46 M:+ ST:U CH:30 CF:- MI:34 SK:67 PS:U SQ:0],1.328,1000,1328,-0.13,-0.01,0.51,0.04,-0.47,-0.04,57.52,5.75
35,Entry long,2024-10-01 18:00:00,[R001L rA:32 hA:40 EF:-0.48 ES:-0.56 R:37 V:0.68 B:0.48 M:+ ST:U CH:19 CF:- MI:45 SK:67 PS:U SQ:0],1.328,1000,1328,-0.13,-0.01,0.51,0.04,-0.47,-0.04,57.52,5.75
36,Exit short,2024-10-04 13:00:00,[ExitS rA:38 hA:41 EF:-0.07 ES:0.05 R:26 V:2.73 B:0.2 M:- ST:D CH:5 CF:- MI:36 SK:15 PS:D SQ:0],1.3088,1000,1314.4,5.47,0.42,6.33,0.48,-0.07,0.00,62.99,6.30
36,Entry short,2024-10-04 12:00:00,[R001S rA:35 hA:41 EF:0.83 ES:0.86 R:45 V:0.14 B:0.51 M:+ ST:D CH:19 CF:+ MI:94 SK:33 PS:D SQ:0],1.3144,1000,1314.4,5.47,0.42,6.33,0.48,-0.07,0.00,62.99,6.30
37,Exit long,2024-10-07 01:00:00,[ExitL rA:61 hA:42 EF:1 ES:1 R:52 V:1.53 B:0.79 M:+ ST:U CH:17 CF:+ MI:86 SK:77 PS:U SQ:0],1.312,1000,1310.4,1.47,0.11,2.19,0.17,-0.07,0.00,64.46,6.45
37,Entry long,2024-10-04 14:00:00,[R001L rA:66 hA:42 EF:1 ES:1 R:44 V:1.2 B:0.48 M:+ ST:U CH:19 CF:+ MI:77 SK:67 PS:U SQ:0],1.3104,1000,1310.4,1.47,0.11,2.19,0.17,-0.07,0.00,64.46,6.45
38,Exit short,2024-11-12 21:00:00,[ExitS rA:48 hA:51 EF:-0.58 ES:-0.7 R:17 V:4.05 B:0.2 M:- ST:D CH:5 CF:- MI:42 SK:19 PS:D SQ:0],1.2744,1000,1278.8,4.27,0.33,5.4,0.42,-0.06,0.00,68.73,6.87
38,Entry short,2024-11-12 15:00:00,[R001S rA:34 hA:50 EF:-0.48 ES:-0.32 R:12 V:0.32 B:0.07 M:- ST:D CH:11 CF:- MI:13 SK:0 PS:D SQ:0],1.2788,1000,1278.8,4.27,0.33,5.4,0.42,-0.06,0.00,68.73,6.87
39,Exit short,2024-11-13 15:00:00,[ExitS rA:84 hA:59 EF:-0.48 ES:-0.62 R:33 V:1.6 B:0.17 M:- ST:D CH:23 CF:- MI:44 SK:19 PS:D SQ:0],1.272,1000,1273.6,1.47,0.12,2.34,0.18,-0.06,0.00,70.21,7.02
39,Entry short,2024-11-13 14:00:00,[R001S rA:73 hA:49 EF:0.83 ES:0.86 R:35 V:0.75 B:0.14 M:+ ST:U CH:58 CF:+ MI:48 SK:0 PS:D SQ:0],1.2736,1000,1273.6,1.47,0.12,2.34,0.18,-0.06,0.00,70.21,7.02
40,Exit long,2024-11-14 18:00:00,[ExitL rA:32 hA:49 EF:1 ES:1 R:59 V:1.6 B:0.82 M:+ ST:U CH:9 CF:+ MI:88 SK:83 PS:U SQ:0],1.2696,1000,1266.8,2.67,0.21,3.66,0.29,-0.06,0.00,72.88,7.29
40,Entry long,2024-11-14 14:00:00,[R001L rA:44 hA:50 EF:1 ES:0.97 R:40 V:1.04 B:0.48 M:+ ST:U CH:23 CF:- MI:37 SK:67 PS:U SQ:0],1.2668,1000,1266.8,2.67,0.21,3.66,0.29,-0.06,0.00,72.88,7.29
41,Exit long,2024-11-29 17:00:00,[ExitL rA:38 hA:60 EF:0.96 ES:0.97 R:55 V:1.5 B:0.35 M:- ST:U CH:24 CF:- MI:27 SK:33 PS:U SQ:0],1.2704,1000,1270.4,-0.13,-0.01,0,0.00,-0.46,-0.04,72.75,7.28
41,Entry long,2024-11-29 16:00:00,[R001L rA:58 hA:70 EF:0.95 ES:0.89 R:62 V:0.82 B:0.58 M:- ST:U CH:22 CF:- MI:34 SK:56 PS:U SQ:0],1.2704,1000,1270.4,-0.13,-0.01,0,0.00,-0.46,-0.04,72.75,7.28
42,Exit short,2024-12-02 06:00:00,[ExitS rA:47 hA:63 EF:-1 ES:-1 R:39 V:0.53 B:0.18 M:- ST:D CH:8 CF:- MI:4 SK:15 PS:D SQ:0],1.2696,1000,1270.4,0.67,0.05,1.54,0.12,-0.06,0.00,73.43,7.34
42,Entry short,2024-12-02 00:00:00,[R001S rA:50 hA:63 EF:0.89 ES:0.92 R:40 V:0.18 B:0.13 M:- ST:D CH:15 CF:- MI:46 SK:0 PS:D SQ:0],1.2704,1000,1270.4,0.67,0.05,1.54,0.12,-0.06,0.00,73.43,7.34
43,Exit long,2024-12-20 16:00:00,[ExitL rA:36 hA:43 EF:-0.73 ES:-0.78 R:63 V:4.5 B:0.8 M:+ ST:U CH:5 CF:+ MI:70 SK:85 PS:U SQ:0],1.2548,1000,1251.2,3.47,0.28,3.94,0.31,-0.06,0.00,76.9,7.69
43,Entry long,2024-12-20 13:00:00,[R001L rA:38 hA:44 EF:-0.89 ES:-0.91 R:45 V:0.35 B:0.65 M:+ ST:U CH:23 CF:+ MI:60 SK:88 PS:U SQ:0],1.2512,1000,1251.2,3.47,0.28,3.94,0.31,-0.06,0.00,76.9,7.69
44,Exit short,2025-01-07 13:00:00,[ExitS rA:30 hA:36 EF:-0.96 ES:-0.97 R:52 V:1.05 B:0.45 M:- ST:D CH:24 CF:+ MI:46 SK:22 PS:D SQ:0],1.2536,1000,1253.6,-0.13,-0.01,0.74,0.06,-0.06,0.00,76.77,7.68
44,Entry short,2025-01-07 12:00:00,[R001S rA:30 hA:41 EF:-1 ES:-1 R:52 V:0.64 B:0.5 M:- ST:D CH:18 CF:+ MI:55 SK:30 PS:D SQ:0],1.2536,1000,1253.6,-0.13,-0.01,0.74,0.06,-0.06,0.00,76.77,7.68
45,Exit short,2025-01-08 13:00:00,[ExitS rA:29 hA:40 EF:-1 ES:-0.98 R:15 V:2.51 B:0.2 M:+ ST:D CH:5 CF:- MI:20 SK:15 PS:D SQ:0],1.2348,1000,1234.8,-0.12,-0.01,0.74,0.06,-0.06,0.00,76.65,7.67
45,Entry short,2025-01-08 12:00:00,[R001S rA:35 hA:40 EF:-0.38 ES:-0.21 R:3 V:0.88 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.2348,1000,1234.8,-0.12,-0.01,0.74,0.06,-0.06,0.00,76.65,7.67
46,Exit short,2025-01-13 10:00:00,[ExitS rA:83 hA:51 EF:0.22 ES:0.11 R:15 V:0.71 B:0.2 M:+ ST:D CH:10 CF:- MI:5 SK:15 PS:D SQ:0],1.2116,1000,1220.4,8.68,0.71,9.54,0.78,-0.06,0.00,85.33,8.53
