Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
208,Entry long,2024-08-19 14:00:00,Long,40980,1,20490,13.1,0.06,44.05,0.21,-16.95,-0.08,10944.8,109.45
209,Exit long,2024-08-26 14:00:00,Trail,41400,1,20550,148.1,0.72,179.05,0.87,-13.95,-0.07,11092.9,110.93
209,Entry long,2024-08-23 14:00:00,Long,41100,1,20550,148.1,0.72,179.05,0.87,-13.95,-0.07,11092.9,110.93
210,Exit long,2024-08-28 22:00:00,Trail,41190,1,20535,58.1,0.28,89.05,0.43,-0.95,0.00,11151,111.51
210,Entry long,2024-08-28 18:00:00,Long,41070,1,20535,58.1,0.28,89.05,0.43,-0.95,0.00,11151,111.51
211,Exit long,2024-08-29 13:00:00,Trail,41370,1,20685,-1.9,-0.01,37.55,0.18,-0.95,0.00,11149.1,111.49
211,Entry long,2024-08-29 08:00:00,Long,41370,1,20685,-1.9,-0.01,37.55,0.18,-0.95,0.00,11149.1,111.49
212,Exit long,2024-09-04 15:00:00,Trail,41160,1,20460,118.1,0.58,149.05,0.73,-0.95,0.00,11267.2,112.67
212,Entry long,2024-09-04 07:00:00,Long,40920,1,20460,118.1,0.58,149.05,0.73,-0.95,0.00,11267.2,112.67
213,Exit short,2024-09-05 16:00:00,Trail,40740,1,20340,-31.9,-0.16,0,0.00,-30.95,-0.15,11235.3,112.35
213,Entry short,2024-09-05 15:00:00,Short,40680,1,20340,-31.9,-0.16,0,0.00,-30.95,-0.15,11235.3,112.35
214,Exit short,2024-09-09 00:00:00,Trail,40410,1,20265,58.1,0.29,89.05,0.44,-0.95,0.00,11293.4,112.93
214,Entry short,2024-09-06 15:00:00,Short,40530,1,20265,58.1,0.29,89.05,0.44,-0.95,0.00,11293.4,112.93
215,Exit short,2024-09-10 07:00:00,Trail,40890,1,20490,43.1,0.21,78.05,0.38,-0.95,0.00,11336.5,113.37
215,Entry short,2024-09-09 17:00:00,Short,40980,1,20490,43.1,0.21,78.05,0.38,-0.95,0.00,11336.5,113.37
216,Exit short,2024-09-10 16:00:00,Trail,40590,1,20325,28.1,0.14,59.05,0.29,-0.95,0.00,11364.6,113.65
216,Entry short,2024-09-10 15:00:00,Short,40650,1,20325,28.1,0.14,59.05,0.29,-0.95,0.00,11364.6,113.65
217,Exit short,2024-09-11 15:00:00,Trail,40230,1,20190,73.1,0.36,104.05,0.52,-0.95,0.00,11437.7,114.38
217,Entry short,2024-09-11 13:00:00,Short,40380,1,20190,73.1,0.36,104.05,0.52,-0.95,0.00,11437.7,114.38
218,Exit short,2024-09-12 15:00:00,Trail,40800,1,20445,43.1,0.21,74.05,0.36,-0.95,0.00,11480.8,114.81
218,Entry short,2024-09-12 13:00:00,Short,40890,1,20445,43.1,0.21,74.05,0.36,-0.95,0.00,11480.8,114.81
219,Exit long,2024-09-13 16:00:00,Trail,41460,1,20580,148.1,0.72,179.05,0.87,-6.95,-0.03,11628.9,116.29
219,Entry long,2024-09-12 23:00:00,Long,41160,1,20580,148.1,0.72,179.05,0.87,-6.95,-0.03,11628.9,116.29
220,Exit long,2024-09-17 13:00:00,Trail,42120,1,20985,73.1,0.35,104.05,0.50,-0.95,0.00,11702,117.02
220,Entry long,2024-09-16 22:00:00,Long,41970,1,20985,73.1,0.35,104.05,0.50,-0.95,0.00,11702,117.02
221,Exit long,2024-09-19 14:00:00,Trail,42330,1,21165,-1.9,-0.01,34.55,0.16,-0.95,0.00,11700.1,117.00
221,Entry long,2024-09-19 09:00:00,Long,42330,1,21165,-1.9,-0.01,34.55,0.16,-0.95,0.00,11700.1,117.00
222,Exit long,2024-09-19 19:00:00,Trail,42480,1,21210,28.1,0.13,59.05,0.28,-0.95,0.00,11728.2,117.28
222,Entry long,2024-09-19 16:00:00,Long,42420,1,21210,28.1,0.13,59.05,0.28,-0.95,0.00,11728.2,117.28
223,Exit long,2024-09-27 16:00:00,Trail,42840,1,21345,73.1,0.34,110.55,0.52,-0.95,0.00,11801.3,118.01
223,Entry long,2024-09-27 13:00:00,Long,42690,1,21345,73.1,0.34,110.55,0.52,-0.95,0.00,11801.3,118.01
224,Exit short,2024-10-07 19:00:00,Trail,42210,1,21120,13.1,0.06,44.05,0.21,-0.95,0.00,11814.4,118.14
224,Entry short,2024-10-07 18:00:00,Short,42240,1,21120,13.1,0.06,44.05,0.21,-0.95,0.00,11814.4,118.14
225,Exit long,2024-10-10 07:00:00,Trail,42750,1,21285,88.1,0.41,133.05,0.63,-0.95,0.00,11902.5,119.03
225,Entry long,2024-10-09 15:00:00,Long,42570,1,21285,88.1,0.41,133.05,0.63,-0.95,0.00,11902.5,119.03
226,Exit long,2024-10-14 10:00:00,Trail,43080,1,21510,28.1,0.13,73.55,0.34,-0.95,0.00,11930.6,119.31
226,Entry long,2024-10-11 14:00:00,Long,43020,1,21510,28.1,0.13,73.55,0.34,-0.95,0.00,11930.6,119.31
227,Exit long,2024-10-15 10:00:00,Trail,43350,1,21570,103.1,0.48,145.05,0.67,-0.95,0.00,12033.7,120.34
227,Entry long,2024-10-14 14:00:00,Long,43140,1,21570,103.1,0.48,145.05,0.67,-0.95,0.00,12033.7,120.34
228,Exit long,2024-10-18 06:00:00,Trail,43470,1,21705,28.1,0.13,65.05,0.30,-0.95,0.00,12061.8,120.62
228,Entry long,2024-10-17 12:00:00,Long,43410,1,21705,28.1,0.13,65.05,0.30,-0.95,0.00,12061.8,120.62
229,Exit short,2024-10-22 14:00:00,Trail,43050,1,21570,43.1,0.20,75.05,0.35,-23.95,-0.11,12104.9,121.05
229,Entry short,2024-10-21 18:00:00,Short,43140,1,21570,43.1,0.20,75.05,0.35,-23.95,-0.11,12104.9,121.05
230,Exit short,2024-10-23 18:00:00,Trail,42720,1,21405,43.1,0.20,74.05,0.35,-0.95,0.00,12148,121.48
230,Entry short,2024-10-23 16:00:00,Short,42810,1,21405,43.1,0.20,74.05,0.35,-0.95,0.00,12148,121.48
231,Exit short,2024-10-24 19:00:00,Trail,42570,1,21330,43.1,0.20,74.05,0.35,-0.95,0.00,12191.1,121.91
231,Entry short,2024-10-24 13:00:00,Short,42660,1,21330,43.1,0.20,74.05,0.35,-0.95,0.00,12191.1,121.91
232,Exit long,2024-10-25 19:00:00,Trail,42330,1,21195,-31.9,-0.15,0,0.00,-30.95,-0.15,12159.2,121.59
232,Entry long,2024-10-25 18:00:00,Long,42390,1,21195,-31.9,-0.15,0,0.00,-30.95,-0.15,12159.2,121.59
233,Exit short,2024-10-31 16:00:00,Trail,42000,1,21105,103.1,0.49,134.05,0.64,-0.95,0.00,12262.3,122.62
233,Entry short,2024-10-31 06:00:00,Short,42210,1,21105,103.1,0.49,134.05,0.64,-0.95,0.00,12262.3,122.62
234,Exit short,2024-11-01 18:00:00,Trail,42270,1,21165,28.1,0.13,59.05,0.28,-0.95,0.00,12290.4,122.90
234,Entry short,2024-11-01 16:00:00,Short,42330,1,21165,28.1,0.13,59.05,0.28,-0.95,0.00,12290.4,122.90
235,Exit short,2024-11-04 17:00:00,Trail,41910,1,20925,-31.9,-0.15,0,0.00,-30.95,-0.15,12258.5,122.59
235,Entry short,2024-11-04 16:00:00,Short,41850,1,20925,-31.9,-0.15,0,0.00,-30.95,-0.15,12258.5,122.59
236,Exit short,2024-11-05 20:00:00,Trail,42360,1,21165,-16.9,-0.08,14.05,0.07,-15.95,-0.08,12241.6,122.42
236,Entry short,2024-11-05 18:00:00,Short,42330,1,21165,-16.9,-0.08,14.05,0.07,-15.95,-0.08,12241.6,122.42
237,Exit short,2024-11-06 15:00:00,Trail,43650,1,21825,-1.9,-0.01,29.05,0.13,-0.95,0.00,12239.7,122.40
237,Entry short,2024-11-06 13:00:00,Short,43650,1,21825,-1.9,-0.01,29.05,0.13,-0.95,0.00,12239.7,122.40
238,Exit short,2024-11-12 13:00:00,Trail,44430,1,22275,58.1,0.26,89.05,0.40,-0.95,0.00,12297.8,122.98
238,Entry short,2024-11-11 15:00:00,Short,44550,1,22275,58.1,0.26,89.05,0.40,-0.95,0.00,12297.8,122.98
239,Exit long,2024-11-12 20:00:00,Trail,44160,1,22065,13.1,0.06,44.05,0.20,-0.95,0.00,12310.9,123.11
239,Entry long,2024-11-12 18:00:00,Long,44130,1,22065,13.1,0.06,44.05,0.20,-0.95,0.00,12310.9,123.11
240,Exit short,2024-11-15 12:00:00,Trail,43740,1,21900,28.1,0.13,59.05,0.27,-0.95,0.00,12339,123.39
240,Entry short,2024-11-15 01:00:00,Short,43800,1,21900,28.1,0.13,59.05,0.27,-0.95,0.00,12339,123.39
241,Exit short,2024-11-18 00:00:00,Trail,43590,1,21795,-1.9,-0.01,29.05,0.13,-0.95,0.00,12337.1,123.37
241,Entry short,2024-11-15 15:00:00,Short,43590,1,21795,-1.9,-0.01,29.05,0.13,-0.95,0.00,12337.1,123.37
242,Exit short,2024-11-19 14:00:00,Trail,43110,1,21600,43.1,0.20,74.05,0.34,-0.95,0.00,12380.2,123.80
242,Entry short,2024-11-19 13:00:00,Short,43200,1,21600,43.1,0.20,74.05,0.34,-0.95,0.00,12380.2,123.80
243,Exit short,2024-11-19 23:00:00,Trail,43440,1,21720,-1.9,-0.01,29.05,0.13,-0.95,0.00,12378.3,123.78
243,Entry short,2024-11-19 19:00:00,Short,43440,1,21720,-1.9,-0.01,29.05,0.13,-0.95,0.00,12378.3,123.78
244,Exit long,2024-11-21 20:00:00,Trail,44010,1,21930,73.1,0.33,104.05,0.47,-0.95,0.00,12451.4,124.51
244,Entry long,2024-11-21 16:00:00,Long,43860,1,21930,73.1,0.33,104.05,0.47,-0.95,0.00,12451.4,124.51
245,Exit long,2024-11-25 16:00:00,Trail,44790,1,22155,238.1,1.07,269.05,1.21,-0.95,0.00,12689.5,126.90
245,Entry long,2024-11-22 17:00:00,Long,44310,1,22155,238.1,1.07,269.05,1.21,-0.95,0.00,12689.5,126.90
246,Exit short,2024-11-27 13:00:00,Trail,45000,1,22470,-31.9,-0.14,10.05,0.04,-30.95,-0.14,12657.6,126.58
246,Entry short,2024-11-27 08:00:00,Short,44940,1,22470,-31.9,-0.14,10.05,0.04,-30.95,-0.14,12657.6,126.58
247,Exit short,2024-12-05 14:00:00,Trail,45120,1,22530,-31.9,-0.14,0,0.00,-30.95,-0.14,12625.7,126.26
247,Entry short,2024-12-05 13:00:00,Short,45060,1,22530,-31.9,-0.14,0,0.00,-30.95,-0.14,12625.7,126.26
248,Exit short,2024-12-13 08:00:00,Trail,44010,1,21990,-16.9,-0.08,17.05,0.08,-15.95,-0.07,12608.8,126.09
248,Entry short,2024-12-12 20:00:00,Short,43980,1,21990,-16.9,-0.08,17.05,0.08,-15.95,-0.07,12608.8,126.09
249,Exit short,2024-12-18 00:00:00,Trail,43980,1,22080,88.1,0.40,119.05,0.54,-0.95,0.00,12696.9,126.97
249,Entry short,2024-12-17 06:00:00,Short,44160,1,22080,88.1,0.40,119.05,0.54,-0.95,0.00,12696.9,126.97
250,Exit short,2024-12-19 00:00:00,Trail,42840,1,21870,448.1,2.05,479.05,2.19,-0.95,0.00,13145,131.45
250,Entry short,2024-12-18 19:00:00,Short,43740,1,21870,448.1,2.05,479.05,2.19,-0.95,0.00,13145,131.45
251,Exit short,2024-12-20 05:00:00,Trail,42690,1,21375,28.1,0.13,59.05,0.28,-0.95,0.00,13173.1,131.73
251,Entry short,2024-12-20 00:00:00,Short,42750,1,21375,28.1,0.13,59.05,0.28,-0.95,0.00,13173.1,131.73
252,Exit short,2024-12-22 23:00:00,Trail,43350,1,21750,73.1,0.34,104.05,0.48,-0.95,0.00,13246.2,132.46
252,Entry short,2024-12-20 18:00:00,Short,43500,1,21750,73.1,0.34,104.05,0.48,-0.95,0.00,13246.2,132.46
253,Exit short,2024-12-23 16:00:00,Trail,43050,1,21510,-16.9,-0.08,14.05,0.07,-15.95,-0.07,13229.3,132.29
253,Entry short,2024-12-23 15:00:00,Short,43020,1,21510,-16.9,-0.08,14.05,0.07,-15.95,-0.07,13229.3,132.29
254,Exit short,2024-12-26 14:00:00,Trail,43560,1,21780,-1.9,-0.01,35.55,0.16,-0.95,0.00,13227.4,132.27
254,Entry short,2024-12-26 08:00:00,Short,43560,1,21780,-1.9,-0.01,35.55,0.16,-0.95,0.00,13227.4,132.27
255,Exit short,2024-12-27 18:00:00,Trail,43230,1,21645,28.1,0.13,68.55,0.32,-0.95,0.00,13255.5,132.56
255,Entry short,2024-12-27 16:00:00,Short,43290,1,21645,28.1,0.13,68.55,0.32,-0.95,0.00,13255.5,132.56
256,Exit short,2024-12-30 15:00:00,Trail,42750,1,21480,103.1,0.48,134.05,0.62,-0.95,0.00,13358.6,133.59
256,Entry short,2024-12-30 13:00:00,Short,42960,1,21480,103.1,0.48,134.05,0.62,-0.95,0.00,13358.6,133.59
257,Exit short,2025-01-02 20:00:00,Trail,42630,1,21570,253.1,1.17,289.05,1.34,-19.95,-0.09,13611.7,136.12
257,Entry short,2025-01-02 13:00:00,Short,43140,1,21570,253.1,1.17,289.05,1.34,-19.95,-0.09,13611.7,136.12
258,Exit short,2025-01-06 11:00:00,Trail,43080,1,21510,-31.9,-0.15,0,0.00,-30.95,-0.14,13579.8,135.80
258,Entry short,2025-01-06 10:00:00,Short,43020,1,21510,-31.9,-0.15,0,0.00,-30.95,-0.14,13579.8,135.80
259,Exit short,2025-01-07 12:00:00,Trail,43020,1,21495,-16.9,-0.08,14.55,0.07,-20.45,-0.10,13562.9,135.63
259,Entry short,2025-01-06 19:00:00,Short,42990,1,21495,-16.9,-0.08,14.55,0.07,-20.45,-0.10,13562.9,135.63
260,Exit short,2025-01-10 17:00:00,Trail,42210,1,21195,88.1,0.42,119.05,0.56,-0.95,0.00,13651,136.51
260,Entry short,2025-01-10 15:00:00,Short,42390,1,21195,88.1,0.42,119.05,0.56,-0.95,0.00,13651,136.51
261,Exit long,2025-01-14 14:00:00,Trail,42600,1,21315,-16.9,-0.08,23.55,0.11,-15.95,-0.07,13634.1,136.34
261,Entry long,2025-01-14 08:00:00,Long,42630,1,21315,-16.9,-0.08,23.55,0.11,-15.95,-0.07,13634.1,136.34
262,Exit long,2025-01-14 16:00:00,Trail,42600,1,21330,-31.9,-0.15,0,0.00,-30.95,-0.15,13602.2,136.02
262,Entry long,2025-01-14 15:00:00,Long,42660,1,21330,-31.9,-0.15,0,0.00,-30.95,-0.15,13602.2,136.02
263,Exit long,2025-01-15 15:00:00,Trail,43410,1,21510,193.1,0.90,224.05,1.04,-0.95,0.00,13795.3,137.95
263,Entry long,2025-01-15 13:00:00,Long,43020,1,21510,193.1,0.90,224.05,1.04,-0.95,0.00,13795.3,137.95
264,Exit long,2025-01-17 19:00:00,Trail,43740,1,21885,-16.9,-0.08,21.55,0.10,-15.95,-0.07,13778.4,137.78
264,Entry long,2025-01-17 16:00:00,Long,43770,1,21885,-16.9,-0.08,21.55,0.10,-15.95,-0.07,13778.4,137.78
265,Exit long,2025-01-22 15:00:00,Trail,44340,1,21990,178.1,0.81,209.05,0.95,-0.95,0.00,13956.5,139.57
265,Entry long,2025-01-21 14:00:00,Long,43980,1,21990,178.1,0.81,209.05,0.95,-0.95,0.00,13956.5,139.57
266,Exit long,2025-01-24 10:00:00,Trail,44700,1,22365,-16.9,-0.08,14.05,0.06,-15.95,-0.07,13939.6,139.40
266,Entry long,2025-01-23 20:00:00,Long,44730,1,22365,-16.9,-0.08,14.05,0.06,-15.95,-0.07,13939.6,139.40
267,Exit long,2025-01-28 01:00:00,Trail,44820,1,22080,328.1,1.49,366.05,1.66,-0.95,0.00,14267.7,142.68
267,Entry long,2025-01-27 09:00:00,Long,44160,1,22080,328.1,1.49,366.05,1.66,-0.95,0.00,14267.7,142.68
268,Exit short,2025-02-03 08:00:00,Trail,44100,1,22395,343.1,1.53,376.55,1.68,-0.95,0.00,14610.8,146.11
268,Entry short,2025-01-31 20:00:00,Short,44790,1,22395,343.1,1.53,376.55,1.68,-0.95,0.00,14610.8,146.11
269,Exit short,2025-02-03 21:00:00,Trail,44640,1,22320,-1.9,-0.01,29.05,0.13,-0.95,0.00,14608.9,146.09
269,Entry short,2025-02-03 20:00:00,Short,44640,1,22320,-1.9,-0.01,29.05,0.13,-0.95,0.00,14608.9,146.09
270,Exit long,2025-02-06 11:00:00,Trail,45060,1,22500,28.1,0.12,59.05,0.26,-0.95,0.00,14637,146.37
270,Entry long,2025-02-05 20:00:00,Long,45000,1,22500,28.1,0.12,59.05,0.26,-0.95,0.00,14637,146.37
271,Exit long,2025-02-10 14:00:00,Trail,44610,1,22245,58.1,0.26,89.05,0.40,-0.95,0.00,14695.1,146.95
271,Entry long,2025-02-10 00:00:00,Long,44490,1,22245,58.1,0.26,89.05,0.40,-0.95,0.00,14695.1,146.95
272,Exit long,2025-02-12 18:00:00,Trail,44490,1,22185,58.1,0.26,89.05,0.40,-0.95,0.00,14753.2,147.53
272,Entry long,2025-02-12 15:00:00,Long,44370,1,22185,58.1,0.26,89.05,0.40,-0.95,0.00,14753.2,147.53
273,Exit long,2025-02-14 08:00:00,Trail,44790,1,22425,-31.9,-0.14,10.05,0.04,-30.95,-0.14,14721.3,147.21
273,Entry long,2025-02-14 01:00:00,Long,44850,1,22425,-31.9,-0.14,10.05,0.04,-30.95,-0.14,14721.3,147.21
274,Exit short,2025-02-20 19:00:00,Trail,44130,1,22140,73.1,0.33,104.05,0.47,-0.95,0.00,14794.4,147.94
274,Entry short,2025-02-20 15:00:00,Short,44280,1,22140,73.1,0.33,104.05,0.47,-0.95,0.00,14794.4,147.94
275,Exit short,2025-02-23 23:00:00,Trail,43560,1,21945,163.1,0.74,203.05,0.93,-0.95,0.00,14957.5,149.57
275,Entry short,2025-02-21 14:00:00,Short,43890,1,21945,163.1,0.74,203.05,0.93,-0.95,0.00,14957.5,149.57
276,Exit long,2025-02-26 16:00:00,Trail,43800,1,21930,-31.9,-0.15,0,0.00,-30.95,-0.14,14925.6,149.26
276,Entry long,2025-02-26 15:00:00,Long,43860,1,21930,-31.9,-0.15,0,0.00,-30.95,-0.14,14925.6,149.26
277,Exit long,2025-02-27 00:00:00,Trail,43440,1,21750,-31.9,-0.15,0.05,0.00,-30.95,-0.14,14893.7,148.94
277,Entry long,2025-02-26 20:00:00,Long,43500,1,21750,-31.9,-0.15,0.05,0.00,-30.95,-0.14,14893.7,148.94
278,Exit short,2025-02-28 04:00:00,Trail,43290,1,21675,28.1,0.13,65.55,0.30,-0.95,0.00,14921.8,149.22
278,Entry short,2025-02-27 20:00:00,Short,43350,1,21675,28.1,0.13,65.55,0.30,-0.95,0.00,14921.8,149.22
279,Exit short,2025-03-03 04:00:00,Trail,43890,1,21930,-16.9,-0.08,14.05,0.06,-15.95,-0.07,14904.9,149.05
279,Entry short,2025-03-03 00:00:00,Short,43860,1,21930,-16.9,-0.08,14.05,0.06,-15.95,-0.07,14904.9,149.05
280,Exit short,2025-03-03 21:00:00,Trail,43320,1,21810,148.1,0.68,179.05,0.82,-0.95,0.00,15053,150.53
280,Entry short,2025-03-03 18:00:00,Short,43620,1,21810,148.1,0.68,179.05,0.82,-0.95,0.00,15053,150.53
281,Exit short,2025-03-04 06:00:00,Trail,43320,1,21630,-31.9,-0.15,0,0.00,-30.95,-0.14,15021.1,150.21
281,Entry short,2025-03-04 01:00:00,Short,43260,1,21630,-31.9,-0.15,0,0.00,-30.95,-0.14,15021.1,150.21
282,Exit short,2025-03-04 18:00:00,Trail,42600,1,21465,163.1,0.76,194.05,0.90,-0.95,0.00,15184.2,151.84
282,Entry short,2025-03-04 14:00:00,Short,42930,1,21465,163.1,0.76,194.05,0.90,-0.95,0.00,15184.2,151.84
283,Exit short,2025-03-04 21:00:00,Trail,42660,1,21465,133.1,0.62,164.05,0.76,-0.95,0.00,15317.3,153.17
283,Entry short,2025-03-04 20:00:00,Short,42930,1,21465,133.1,0.62,164.05,0.76,-0.95,0.00,15317.3,153.17
284,Exit long,2025-03-06 07:00:00,Trail,42990,1,21495,-1.9,-0.01,41.05,0.19,-0.95,0.00,15315.4,153.15
284,Entry long,2025-03-05 19:00:00,Long,42990,1,21495,-1.9,-0.01,41.05,0.19,-0.95,0.00,15315.4,153.15
285,Exit long,2025-03-06 14:00:00,Trail,42660,1,21345,-16.9,-0.08,14.05,0.07,-15.95,-0.07,15298.5,152.98
285,Entry long,2025-03-06 11:00:00,Long,42690,1,21345,-16.9,-0.08,14.05,0.07,-15.95,-0.07,15298.5,152.98
286,Exit long,2025-03-09 22:00:00,Trail,42750,1,21360,13.1,0.06,56.55,0.26,-0.95,0.00,15311.6,153.12
286,Entry long,2025-03-07 18:00:00,Long,42720,1,21360,13.1,0.06,56.55,0.26,-0.95,0.00,15311.6,153.12
287,Exit short,2025-03-10 09:00:00,Trail,42480,1,21210,-31.9,-0.15,0,0.00,-30.95,-0.15,15279.7,152.80
287,Entry short,2025-03-10 08:00:00,Short,42420,1,21210,-31.9,-0.15,0,0.00,-30.95,-0.15,15279.7,152.80
288,Exit short,2025-03-10 19:00:00,Trail,41880,1,21075,133.1,0.63,164.05,0.78,-0.95,0.00,15412.8,154.13
288,Entry short,2025-03-10 17:00:00,Short,42150,1,21075,133.1,0.63,164.05,0.78,-0.95,0.00,15412.8,154.13
289,Exit short,2025-03-11 15:00:00,Trail,41460,1,20850,118.1,0.57,149.05,0.71,-0.95,0.00,15530.9,155.31
289,Entry short,2025-03-11 14:00:00,Short,41700,1,20850,118.1,0.57,149.05,0.71,-0.95,0.00,15530.9,155.31
290,Exit short,2025-03-11 22:00:00,Trail,41550,1,20850,73.1,0.35,111.05,0.53,-0.95,0.00,15604,156.04
290,Entry short,2025-03-11 19:00:00,Short,41700,1,20850,73.1,0.35,111.05,0.53,-0.95,0.00,15604,156.04
291,Exit short,2025-03-12 15:00:00,Trail,41220,1,20670,58.1,0.28,89.05,0.43,-0.95,0.00,15662.1,156.62
291,Entry short,2025-03-12 14:00:00,Short,41340,1,20670,58.1,0.28,89.05,0.43,-0.95,0.00,15662.1,156.62
292,Exit short,2025-03-13 18:00:00,Trail,40800,1,20505,103.1,0.50,134.05,0.65,-0.95,0.00,15765.2,157.65
292,Entry short,2025-03-13 15:00:00,Short,41010,1,20505,103.1,0.50,134.05,0.65,-0.95,0.00,15765.2,157.65
293,Exit long,2025-03-14 17:00:00,Trail,41400,1,20655,43.1,0.21,81.05,0.39,-0.95,0.00,15808.3,158.08
293,Entry long,2025-03-14 14:00:00,Long,41310,1,20655,43.1,0.21,81.05,0.39,-0.95,0.00,15808.3,158.08
294,Exit long,2025-03-17 19:00:00,Trail,41940,1,20865,103.1,0.49,134.05,0.64,-0.95,0.00,15911.4,159.11
294,Entry long,2025-03-17 16:00:00,Long,41730,1,20865,103.1,0.49,134.05,0.64,-0.95,0.00,15911.4,159.11
295,Exit long,2025-03-20 09:00:00,Trail,42390,1,21225,-31.9,-0.15,6.55,0.03,-30.95,-0.15,15879.5,158.79
295,Entry long,2025-03-20 03:00:00,Long,42450,1,21225,-31.9,-0.15,6.55,0.03,-30.95,-0.15,15879.5,158.79
296,Exit short,2025-03-21 14:00:00,Trail,41940,1,21060,88.1,0.42,119.05,0.57,-0.95,0.00,15967.6,159.68
296,Entry short,2025-03-21 12:00:00,Short,42120,1,21060,88.1,0.42,119.05,0.57,-0.95,0.00,15967.6,159.68
297,Exit short,2025-03-24 19:00:00,Trail,42870,1,21405,-31.9,-0.15,9.05,0.04,-30.95,-0.14,15935.7,159.36
297,Entry short,2025-03-24 16:00:00,Short,42810,1,21405,-31.9,-0.15,9.05,0.04,-30.95,-0.14,15935.7,159.36
298,Exit short,2025-03-26 19:00:00,Trail,42720,1,21330,-31.9,-0.15,0,0.00,-30.95,-0.15,15903.8,159.04
298,Entry short,2025-03-26 18:00:00,Short,42660,1,21330,-31.9,-0.15,0,0.00,-30.95,-0.15,15903.8,159.04
299,Exit short,2025-03-27 00:00:00,Trail,42690,1,21330,-16.9,-0.08,14.05,0.07,-15.95,-0.07,15886.9,158.87
299,Entry short,2025-03-26 22:00:00,Short,42660,1,21330,-16.9,-0.08,14.05,0.07,-15.95,-0.07,15886.9,158.87
300,Exit short,2025-03-31 13:00:00,Trail,41640,1,21120,298.1,1.41,332.55,1.57,-0.95,0.00,16185,161.85
300,Entry short,2025-03-28 14:00:00,Short,42240,1,21120,298.1,1.41,332.55,1.57,-0.95,0.00,16185,161.85
301,Exit short,2025-04-01 06:00:00,Trail,42210,1,21105,-1.9,-0.01,34.05,0.16,-0.95,0.00,16183.1,161.83
301,Entry short,2025-03-31 22:00:00,Short,42210,1,21105,-1.9,-0.01,34.05,0.16,-0.95,0.00,16183.1,161.83
302,Exit long,2025-04-02 17:00:00,Trail,42450,1,21195,28.1,0.13,59.05,0.28,-0.95,0.00,16211.2,162.11
302,Entry long,2025-04-02 16:00:00,Long,42390,1,21195,28.1,0.13,59.05,0.28,-0.95,0.00,16211.2,162.11
303,Exit short,2025-04-03 00:00:00,Trail,41550,1,21030,253.1,1.20,284.05,1.35,-0.95,0.00,16464.3,164.64
303,Entry short,2025-04-02 20:00:00,Short,42060,1,21030,253.1,1.20,284.05,1.35,-0.95,0.00,16464.3,164.64
304,Exit short,2025-04-03 15:00:00,Trail,40950,1,20640,163.1,0.79,194.05,0.94,-0.95,0.00,16627.4,166.27
304,Entry short,2025-04-03 12:00:00,Short,41280,1,20640,163.1,0.79,194.05,0.94,-0.95,0.00,16627.4,166.27
305,Exit short,2025-04-04 05:00:00,Trail,40530,1,20400,133.1,0.65,164.05,0.80,-0.95,0.00,16760.5,167.61
305,Entry short,2025-04-03 19:00:00,Short,40800,1,20400,133.1,0.65,164.05,0.80,-0.95,0.00,16760.5,167.61
306,Exit short,2025-04-04 12:00:00,Trail,39690,1,20130,283.1,1.41,314.05,1.56,-0.95,0.00,17043.6,170.44
306,Entry short,2025-04-04 10:00:00,Short,40260,1,20130,283.1,1.41,314.05,1.56,-0.95,0.00,17043.6,170.44
307,Exit short,2025-04-04 17:00:00,Trail,39210,1,19695,88.1,0.45,119.05,0.60,-0.95,0.00,17131.7,171.32
307,Entry short,2025-04-04 14:00:00,Short,39390,1,19695,88.1,0.45,119.05,0.60,-0.95,0.00,17131.7,171.32
308,Exit short,2025-04-06 23:00:00,Trail,37140,1,19575,1003.1,5.12,1034.05,5.28,-0.95,0.00,18134.8,181.35
308,Entry short,2025-04-04 18:00:00,Short,39150,1,19575,1003.1,5.12,1034.05,5.28,-0.95,0.00,18134.8,181.35
309,Exit short,2025-04-07 08:00:00,Trail,37020,1,18840,328.1,1.74,359.05,1.91,-0.95,-0.01,18462.9,184.63
309,Entry short,2025-04-07 02:00:00,Short,37680,1,18840,328.1,1.74,359.05,1.91,-0.95,-0.01,18462.9,184.63
310,Exit short,2025-04-07 14:00:00,Trail,37650,1,18885,58.1,0.31,89.05,0.47,-0.95,-0.01,18521,185.21
310,Entry short,2025-04-07 13:00:00,Short,37770,1,18885,58.1,0.31,89.05,0.47,-0.95,-0.01,18521,185.21
311,Exit long,2025-04-07 15:00:00,Trail,38160,1,19005,73.1,0.38,104.05,0.55,-0.95,0.00,18594.1,185.94
311,Entry long,2025-04-07 14:00:00,Long,38010,1,19005,73.1,0.38,104.05,0.55,-0.95,0.00,18594.1,185.94
312,Exit long,2025-04-07 18:00:00,Trail,38370,1,18825,358.1,1.90,389.05,2.07,-0.95,-0.01,18952.2,189.52
312,Entry long,2025-04-07 17:00:00,Long,37650,1,18825,358.1,1.90,389.05,2.07,-0.95,-0.01,18952.2,189.52
313,Exit long,2025-04-08 04:00:00,Trail,38850,1,19245,178.1,0.93,209.05,1.09,-0.95,0.00,19130.3,191.30
