Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
87,Exit short,2023-07-10 13:00:00,[ExitS rA:20 R:61 V:0.54 B:0.57 M:- ST:U CH:47 CF:- MI:32 SK:56/61 PS:D SQ:0],1.0956,1000,1095.2,-0.5,-0.05,0,0.00,-0.45,-0.04,145.74,14.57
87,Entry short,2023-07-10 13:00:00,[R001S rA:23 R:56 V:0.59 B:0.38 M:- ST:U CH:45 CF:- MI:31 SK:70/83 PS:D SQ:0],1.0952,1000,1095.2,-0.5,-0.05,0,0.00,-0.45,-0.04,145.74,14.57
88,Exit long,2023-07-12 06:00:00,[ExitL rA:24 R:66 V:1.01 B:0.82 M:+ ST:U CH:10 CF:+ MI:90 SK:93/96 PS:U SQ:0],1.1028,1000,1100.4,2.3,0.21,3.15,0.29,-0.53,-0.05,148.04,14.80
88,Entry long,2023-07-11 20:00:00,[R001L rA:22 R:59 V:0.55 B:0.49 M:- ST:U CH:23 CF:+ MI:61 SK:52/41 PS:U SQ:0],1.1004,1000,1100.4,2.3,0.21,3.15,0.29,-0.53,-0.05,148.04,14.80
89,Exit long,2023-07-13 05:00:00,[ExitL rA:36 R:83 V:1.56 B:0.8 M:+ ST:U CH:9 CF:+ MI:88 SK:95/98 PS:U SQ:0],1.1136,1000,1105.2,8.3,0.75,9.37,0.85,-0.05,0.00,156.33,15.63
89,Entry long,2023-07-12 12:00:00,[R001L rA:31 R:75 V:0.51 B:1.01 M:+ ST:U CH:22 CF:+ MI:39 SK:47/35 PS:U SQ:0],1.1052,1000,1105.2,8.3,0.75,9.37,0.85,-0.05,0.00,156.33,15.63
90,Exit long,2023-07-18 08:00:00,[ExitL rA:75 R:61 V:0.73 B:0.8 M:+ ST:U CH:29 CF:+ MI:60 SK:94/98 PS:U SQ:0],1.1248,1000,1124,0.7,0.06,1.55,0.14,-0.05,0.00,157.03,15.70
90,Entry long,2023-07-18 01:00:00,[R001L rA:36 R:61 V:0.52 B:0.81 M:- ST:D CH:39 CF:- MI:44 SK:100/100 PS:U SQ:0],1.124,1000,1124,0.7,0.06,1.55,0.14,-0.05,0.00,157.03,15.70
91,Exit short,2023-07-18 18:00:00,[ExitS rA:44 R:43 V:0.72 B:0.19 M:- ST:D CH:22 CF:- MI:30 SK:19/31 PS:D SQ:0],1.1224,1000,1122,-0.5,-0.04,0,0.00,-0.45,-0.04,156.53,15.65
91,Entry short,2023-07-18 18:00:00,[R001S rA:45 R:36 V:0.45 B:-0.01 M:- ST:D CH:22 CF:- MI:32 SK:23/47 PS:D SQ:0],1.122,1000,1122,-0.5,-0.04,0,0.00,-0.45,-0.04,156.53,15.65
92,Exit short,2023-07-21 05:00:00,[ExitS rA:23 R:23 V:4.3 B:0.2 M:- ST:D CH:5 CF:- MI:42 SK:7/2 PS:D SQ:0],1.1136,1000,1118.4,4.7,0.42,5.71,0.51,-0.05,0.00,161.23,16.12
92,Entry short,2023-07-20 14:00:00,[R001S rA:23 R:30 V:0.91 B:0.03 M:- ST:D CH:17 CF:- MI:15 SK:0/3 PS:D SQ:0],1.1184,1000,1118.4,4.7,0.42,5.71,0.51,-0.05,0.00,161.23,16.12
