Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
171,Exit short,2025-05-23 13:00:00,Trail,41460,1,20805,73.1,0.35,104.55,0.50,-0.95,0.00,11270.1,112.70
171,Entry short,2025-05-23 11:00:00,Short,41610,1,20805,73.1,0.35,104.55,0.50,-0.95,0.00,11270.1,112.70
172,Exit short,2025-05-28 10:00:00,Trail,42390,1,21195,-1.9,-0.01,35.55,0.17,-0.95,0.00,11268.2,112.68
172,Entry short,2025-05-28 03:00:00,Short,42390,1,21195,-1.9,-0.01,35.55,0.17,-0.95,0.00,11268.2,112.68
173,Exit long,2025-05-29 08:00:00,Trail,42660,1,21300,28.1,0.13,69.55,0.33,-0.95,0.00,11296.3,112.96
173,Entry long,2025-05-28 23:00:00,Long,42600,1,21300,28.1,0.13,69.55,0.33,-0.95,0.00,11296.3,112.96
174,Exit long,2025-06-04 12:00:00,Trail,42600,1,21300,-1.9,-0.01,29.55,0.14,-23.95,-0.11,11294.4,112.94
174,Entry long,2025-06-03 18:00:00,Long,42600,1,21300,-1.9,-0.01,29.55,0.14,-23.95,-0.11,11294.4,112.94
175,Exit long,2025-06-06 14:00:00,Trail,42870,1,21405,28.1,0.13,59.05,0.28,-0.95,0.00,11322.5,113.23
175,Entry long,2025-06-06 13:00:00,Long,42810,1,21405,28.1,0.13,59.05,0.28,-0.95,0.00,11322.5,113.23
176,Exit short,2025-06-12 12:00:00,Trail,42690,1,21315,-31.9,-0.15,10.05,0.05,-30.95,-0.15,11290.6,112.91
176,Entry short,2025-06-12 09:00:00,Short,42630,1,21315,-31.9,-0.15,10.05,0.05,-30.95,-0.15,11290.6,112.91
177,Exit long,2025-06-16 15:00:00,Trail,42960,1,21120,358.1,1.70,389.05,1.84,-0.95,0.00,11648.7,116.49
177,Entry long,2025-06-15 22:00:00,Long,42240,1,21120,358.1,1.70,389.05,1.84,-0.95,0.00,11648.7,116.49
178,Exit short,2025-06-19 10:00:00,Trail,42360,1,21195,13.1,0.06,44.05,0.21,-0.95,0.00,11661.8,116.62
178,Entry short,2025-06-19 07:00:00,Short,42390,1,21195,13.1,0.06,44.05,0.21,-0.95,0.00,11661.8,116.62
179,Exit long,2025-06-20 14:00:00,Trail,42570,1,21270,13.1,0.06,44.55,0.21,-0.95,0.00,11674.9,116.75
179,Entry long,2025-06-20 12:00:00,Long,42540,1,21270,13.1,0.06,44.55,0.21,-0.95,0.00,11674.9,116.75
180,Exit long,2025-06-24 07:00:00,Trail,43230,1,21405,208.1,0.97,239.05,1.12,-0.95,0.00,11883,118.83
180,Entry long,2025-06-23 19:00:00,Long,42810,1,21405,208.1,0.97,239.05,1.12,-0.95,0.00,11883,118.83
181,Exit long,2025-06-27 17:00:00,Trail,44160,1,21825,253.1,1.16,284.05,1.30,-0.95,0.00,12136.1,121.36
181,Entry long,2025-06-26 17:00:00,Long,43650,1,21825,253.1,1.16,284.05,1.30,-0.95,0.00,12136.1,121.36
182,Exit short,2025-07-04 13:00:00,Trail,44880,1,22530,88.1,0.39,119.05,0.53,-0.95,0.00,12224.2,122.24
182,Entry short,2025-07-03 22:00:00,Short,45060,1,22530,88.1,0.39,119.05,0.53,-0.95,0.00,12224.2,122.24
183,Exit short,2025-07-07 19:00:00,Trail,44670,1,22335,-1.9,-0.01,39.55,0.18,-0.95,0.00,12222.3,122.22
183,Entry short,2025-07-07 16:00:00,Short,44670,1,22335,-1.9,-0.01,39.55,0.18,-0.95,0.00,12222.3,122.22
184,Exit short,2025-07-11 03:00:00,Trail,44760,1,22455,73.1,0.33,104.05,0.46,-15.45,-0.07,12295.4,122.95
184,Entry short,2025-07-10 19:00:00,Short,44910,1,22455,73.1,0.33,104.05,0.46,-15.45,-0.07,12295.4,122.95
185,Exit short,2025-07-15 06:00:00,Trail,44730,1,22350,-16.9,-0.08,20.55,0.09,-15.95,-0.07,12278.5,122.79
185,Entry short,2025-07-15 02:00:00,Short,44700,1,22350,-16.9,-0.08,20.55,0.09,-15.95,-0.07,12278.5,122.79
186,Exit long,2025-07-18 07:00:00,Trail,44790,1,22335,58.1,0.26,89.05,0.40,-0.95,0.00,12336.6,123.37
186,Entry long,2025-07-17 18:00:00,Long,44670,1,22335,58.1,0.26,89.05,0.40,-0.95,0.00,12336.6,123.37
187,Exit long,2025-07-23 20:00:00,Trail,45150,1,22470,103.1,0.46,134.05,0.60,-27.45,-0.12,12439.7,124.40
187,Entry long,2025-07-23 11:00:00,Long,44940,1,22470,103.1,0.46,134.05,0.60,-27.45,-0.12,12439.7,124.40
188,Exit short,2025-07-30 19:00:00,Trail,44610,1,22320,13.1,0.06,44.05,0.20,-0.95,0.00,12452.8,124.53
188,Entry short,2025-07-30 18:00:00,Short,44640,1,22320,13.1,0.06,44.05,0.20,-0.95,0.00,12452.8,124.53
189,Exit short,2025-08-01 11:00:00,Trail,43890,1,22200,253.1,1.14,284.05,1.28,-0.95,0.00,12705.9,127.06
189,Entry short,2025-07-31 19:00:00,Short,44400,1,22200,253.1,1.14,284.05,1.28,-0.95,0.00,12705.9,127.06
190,Exit short,2025-08-07 19:00:00,Trail,44040,1,22065,43.1,0.20,74.05,0.34,-0.95,0.00,12749,127.49
190,Entry short,2025-08-07 14:00:00,Short,44130,1,22065,43.1,0.20,74.05,0.34,-0.95,0.00,12749,127.49
191,Exit long,2025-08-11 07:00:00,Trail,44340,1,22185,-16.9,-0.08,14.05,0.06,-15.95,-0.07,12732.1,127.32
191,Entry long,2025-08-11 01:00:00,Long,44370,1,22185,-16.9,-0.08,14.05,0.06,-15.95,-0.07,12732.1,127.32
192,Exit long,2025-08-15 09:00:00,Trail,45270,1,22635,-1.9,-0.01,38.55,0.17,-0.95,0.00,12730.2,127.30
192,Entry long,2025-08-15 01:00:00,Long,45270,1,22635,-1.9,-0.01,38.55,0.17,-0.95,0.00,12730.2,127.30
193,Exit long,2025-08-22 19:00:00,Trail,45720,1,22605,253.1,1.12,284.05,1.26,-0.95,0.00,12983.3,129.83
193,Entry long,2025-08-22 14:00:00,Long,45210,1,22605,253.1,1.12,284.05,1.26,-0.95,0.00,12983.3,129.83
194,Exit short,2025-09-02 08:00:00,Trail,45390,1,22665,-31.9,-0.14,0,0.00,-30.95,-0.14,12951.4,129.51
194,Entry short,2025-09-02 07:00:00,Short,45330,1,22665,-31.9,-0.14,0,0.00,-30.95,-0.14,12951.4,129.51
195,Exit long,2025-09-05 09:00:00,Trail,45660,1,22755,73.1,0.32,113.05,0.50,-0.95,0.00,13024.5,130.25
195,Entry long,2025-09-04 15:00:00,Long,45510,1,22755,73.1,0.32,113.05,0.50,-0.95,0.00,13024.5,130.25
196,Exit long,2025-09-12 07:00:00,Trail,46080,1,22965,73.1,0.32,108.55,0.47,-0.95,0.00,13097.6,130.98
196,Entry long,2025-09-11 13:00:00,Long,45930,1,22965,73.1,0.32,108.55,0.47,-0.95,0.00,13097.6,130.98
197,Exit short,2025-09-18 16:00:00,Trail,46500,1,23295,43.1,0.19,74.05,0.32,-0.95,0.00,13140.7,131.41
197,Entry short,2025-09-18 12:00:00,Short,46590,1,23295,43.1,0.19,74.05,0.32,-0.95,0.00,13140.7,131.41
198,Exit long,2025-09-23 14:00:00,Trail,46950,1,23445,28.1,0.12,59.05,0.25,-0.95,0.00,13168.8,131.69
198,Entry long,2025-09-23 13:00:00,Long,46890,1,23445,28.1,0.12,59.05,0.25,-0.95,0.00,13168.8,131.69
199,Exit long,2025-09-26 14:00:00,Trail,46560,1,23295,-16.9,-0.07,14.05,0.06,-15.95,-0.07,13151.9,131.52
199,Entry long,2025-09-26 13:00:00,Long,46590,1,23295,-16.9,-0.07,14.05,0.06,-15.95,-0.07,13151.9,131.52
200,Exit long,2025-10-01 20:00:00,Trail,46710,1,23385,-31.9,-0.14,0,0.00,-30.95,-0.13,13120,131.20
200,Entry long,2025-10-01 18:00:00,Long,46770,1,23385,-31.9,-0.14,0,0.00,-30.95,-0.13,13120,131.20
201,Exit long,2025-10-03 17:00:00,Trail,47220,1,23535,73.1,0.31,104.05,0.44,-0.95,0.00,13193.1,131.93
201,Entry long,2025-10-03 14:00:00,Long,47070,1,23535,73.1,0.31,104.05,0.44,-0.95,0.00,13193.1,131.93
202,Exit short,2025-10-06 14:00:00,Trail,46860,1,23445,13.1,0.06,44.05,0.19,-0.95,0.00,13206.2,132.06
202,Entry short,2025-10-06 13:00:00,Short,46890,1,23445,13.1,0.06,44.05,0.19,-0.95,0.00,13206.2,132.06
203,Exit short,2025-10-09 22:00:00,Trail,46620,1,23310,-1.9,-0.01,29.05,0.12,-0.95,0.00,13204.3,132.04
203,Entry short,2025-10-09 16:00:00,Short,46620,1,23310,-1.9,-0.01,29.05,0.12,-0.95,0.00,13204.3,132.04
204,Exit short,2025-10-30 00:00:00,Trail,47790,1,23865,-31.9,-0.13,0,0.00,-30.95,-0.13,13172.4,131.72
204,Entry short,2025-10-29 22:00:00,Short,47730,1,23865,-31.9,-0.13,0,0.00,-30.95,-0.13,13172.4,131.72
205,Exit short,2025-11-04 10:00:00,Trail,47070,1,23715,178.1,0.75,209.05,0.88,-0.95,0.00,13350.5,133.51
205,Entry short,2025-11-03 23:00:00,Short,47430,1,23715,178.1,0.75,209.05,0.88,-0.95,0.00,13350.5,133.51
206,Exit short,2025-11-06 17:00:00,Trail,46980,1,23550,58.1,0.25,89.05,0.38,-0.95,0.00,13408.6,134.09
206,Entry short,2025-11-06 15:00:00,Short,47100,1,23550,58.1,0.25,89.05,0.38,-0.95,0.00,13408.6,134.09
207,Exit short,2025-11-07 17:00:00,Trail,46710,1,23385,28.1,0.12,59.05,0.25,-0.95,0.00,13436.7,134.37
207,Entry short,2025-11-07 16:00:00,Short,46770,1,23385,28.1,0.12,59.05,0.25,-0.95,0.00,13436.7,134.37
208,Exit short,2025-11-17 20:00:00,Trail,46620,1,23445,133.1,0.57,164.05,0.70,-0.95,0.00,13569.8,135.70
208,Entry short,2025-11-17 18:00:00,Short,46890,1,23445,133.1,0.57,164.05,0.70,-0.95,0.00,13569.8,135.70
209,Exit long,2025-11-20 09:00:00,Trail,46440,1,23235,-16.9,-0.07,14.05,0.06,-15.95,-0.07,13552.9,135.53
209,Entry long,2025-11-20 02:00:00,Long,46470,1,23235,-16.9,-0.07,14.05,0.06,-15.95,-0.07,13552.9,135.53
210,Exit long,2025-11-21 20:00:00,Trail,46470,1,23190,43.1,0.19,74.05,0.32,-0.95,0.00,13596,135.96
210,Entry long,2025-11-21 16:00:00,Long,46380,1,23190,43.1,0.19,74.05,0.32,-0.95,0.00,13596,135.96
211,Exit long,2025-11-26 20:00:00,Trail,47520,1,23430,328.1,1.40,367.05,1.57,-0.95,0.00,13924.1,139.24
211,Entry long,2025-11-25 16:00:00,Long,46860,1,23430,328.1,1.40,367.05,1.57,-0.95,0.00,13924.1,139.24
212,Exit long,2025-12-04 14:00:00,Trail,47970,1,23940,43.1,0.18,74.05,0.31,-0.95,0.00,13967.2,139.67
212,Entry long,2025-12-03 17:00:00,Long,47880,1,23940,43.1,0.18,74.05,0.31,-0.95,0.00,13967.2,139.67
213,Exit long,2025-12-11 01:00:00,Trail,48090,1,24000,43.1,0.18,74.05,0.31,-0.95,0.00,14010.3,140.10
213,Entry long,2025-12-10 19:00:00,Long,48000,1,24000,43.1,0.18,74.05,0.31,-0.95,0.00,14010.3,140.10
214,Exit long,2025-12-12 15:00:00,Trail,48810,1,24165,238.1,0.99,278.05,1.15,-0.95,0.00,14248.4,142.48
214,Entry long,2025-12-11 15:00:00,Long,48330,1,24165,238.1,0.99,278.05,1.15,-0.95,0.00,14248.4,142.48
215,Exit long,2025-12-16 01:00:00,Trail,48750,1,24405,-31.9,-0.13,0,0.00,-30.95,-0.13,14216.5,142.17
215,Entry long,2025-12-15 23:00:00,Long,48810,1,24405,-31.9,-0.13,0,0.00,-30.95,-0.13,14216.5,142.17
216,Exit short,2025-12-18 08:00:00,Trail,48240,1,24135,13.1,0.05,44.05,0.18,-3.45,-0.01,14229.6,142.30
216,Entry short,2025-12-17 20:00:00,Short,48270,1,24135,13.1,0.05,44.05,0.18,-3.45,-0.01,14229.6,142.30
217,Exit long,2026-01-05 19:00:00,Trail,49380,1,24390,298.1,1.22,329.05,1.35,-0.95,0.00,14527.7,145.28
217,Entry long,2026-01-05 14:00:00,Long,48780,1,24390,298.1,1.22,329.05,1.35,-0.95,0.00,14527.7,145.28
218,Exit short,2026-01-08 14:00:00,Trail,49140,1,24675,103.1,0.42,145.05,0.59,-0.95,0.00,14630.8,146.31
218,Entry short,2026-01-07 20:00:00,Short,49350,1,24675,103.1,0.42,145.05,0.59,-0.95,0.00,14630.8,146.31
219,Exit long,2026-01-13 12:00:00,Trail,49740,1,24900,-31.9,-0.13,0,0.00,-30.95,-0.12,14598.9,145.99
219,Entry long,2026-01-12 20:00:00,Long,49800,1,24900,-31.9,-0.13,0,0.00,-30.95,-0.12,14598.9,145.99
220,Exit long,2026-01-15 19:00:00,Trail,49680,1,24750,88.1,0.36,119.05,0.48,-0.95,0.00,14687,146.87
220,Entry long,2026-01-15 14:00:00,Long,49500,1,24750,88.1,0.36,119.05,0.48,-0.95,0.00,14687,146.87
221,Exit short,2026-01-23 19:00:00,Trail,49230,1,24675,58.1,0.24,89.05,0.36,-0.95,0.00,14745.1,147.45
221,Entry short,2026-01-23 13:00:00,Short,49350,1,24675,58.1,0.24,89.05,0.36,-0.95,0.00,14745.1,147.45
222,Exit long,2026-01-26 21:00:00,Trail,49500,1,24765,-16.9,-0.07,14.05,0.06,-15.95,-0.06,14728.2,147.28
222,Entry long,2026-01-26 19:00:00,Long,49530,1,24765,-16.9,-0.07,14.05,0.06,-15.95,-0.06,14728.2,147.28
223,Exit short,2026-02-02 07:00:00,Trail,48630,1,24300,-16.9,-0.07,14.05,0.06,-15.95,-0.07,14711.3,147.11
223,Entry short,2026-02-02 06:00:00,Short,48600,1,24300,-16.9,-0.07,14.05,0.06,-15.95,-0.07,14711.3,147.11
224,Exit short,2026-02-05 16:00:00,Trail,49080,1,24600,58.1,0.24,89.05,0.36,-0.95,0.00,14769.4,147.69
224,Entry short,2026-02-05 15:00:00,Short,49200,1,24600,58.1,0.24,89.05,0.36,-0.95,0.00,14769.4,147.69
225,Exit short,2026-02-06 01:00:00,Trail,48870,1,24405,-31.9,-0.13,0,0.00,-30.95,-0.13,14737.5,147.38
225,Entry short,2026-02-05 23:00:00,Short,48810,1,24405,-31.9,-0.13,0,0.00,-30.95,-0.13,14737.5,147.38
226,Exit long,2026-02-10 15:00:00,Trail,50520,1,25290,-31.9,-0.13,0,0.00,-30.95,-0.12,14705.6,147.06
226,Entry long,2026-02-10 14:00:00,Long,50580,1,25290,-31.9,-0.13,0,0.00,-30.95,-0.12,14705.6,147.06
227,Exit short,2026-02-11 16:00:00,Trail,50130,1,25050,-16.9,-0.07,14.05,0.06,-15.95,-0.06,14688.7,146.89
227,Entry short,2026-02-11 15:00:00,Short,50100,1,25050,-16.9,-0.07,14.05,0.06,-15.95,-0.06,14688.7,146.89
228,Exit short,2026-02-13 13:00:00,Trail,49440,1,24690,-31.9,-0.13,0,0.00,-30.95,-0.13,14656.8,146.57
228,Entry short,2026-02-13 10:00:00,Short,49380,1,24690,-31.9,-0.13,0,0.00,-30.95,-0.13,14656.8,146.57
229,Exit short,2026-02-19 20:00:00,Trail,49410,1,24765,58.1,0.23,89.05,0.36,-0.95,0.00,14714.9,147.15
229,Entry short,2026-02-19 16:00:00,Short,49530,1,24765,58.1,0.23,89.05,0.36,-0.95,0.00,14714.9,147.15
230,Exit short,2026-02-24 04:00:00,Trail,48930,1,24555,88.1,0.36,122.55,0.50,-0.95,0.00,14803,148.03
230,Entry short,2026-02-23 15:00:00,Short,49110,1,24555,88.1,0.36,122.55,0.50,-0.95,0.00,14803,148.03
231,Exit short,2026-02-27 15:00:00,Trail,48780,1,24555,163.1,0.66,194.05,0.79,-0.95,0.00,14966.1,149.66
231,Entry short,2026-02-27 13:00:00,Short,49110,1,24555,163.1,0.66,194.05,0.79,-0.95,0.00,14966.1,149.66
232,Exit short,2026-03-02 00:00:00,Trail,48510,1,24285,28.1,0.12,59.05,0.24,-0.95,0.00,14994.2,149.94
232,Entry short,2026-03-01 23:00:00,Short,48570,1,24285,28.1,0.12,59.05,0.24,-0.95,0.00,14994.2,149.94
233,Exit short,2026-03-02 09:00:00,Trail,48330,1,24135,-31.9,-0.13,0,0.00,-30.95,-0.13,14962.3,149.62
233,Entry short,2026-03-02 07:00:00,Short,48270,1,24135,-31.9,-0.13,0,0.00,-30.95,-0.13,14962.3,149.62
234,Exit long,2026-03-10 18:00:00,Trail,48090,1,23985,58.1,0.24,89.05,0.37,-0.95,0.00,15020.4,150.20
234,Entry long,2026-03-10 14:00:00,Long,47970,1,23985,58.1,0.24,89.05,0.37,-0.95,0.00,15020.4,150.20
235,Exit short,2026-03-11 16:00:00,Trail,47340,1,23700,28.1,0.12,59.05,0.25,-0.95,0.00,15048.5,150.49
235,Entry short,2026-03-11 15:00:00,Short,47400,1,23700,28.1,0.12,59.05,0.25,-0.95,0.00,15048.5,150.49
236,Exit long,2026-03-16 14:00:00,Trail,47100,1,23535,13.1,0.06,44.05,0.19,-0.95,0.00,15061.6,150.62
236,Entry long,2026-03-16 13:00:00,Long,47070,1,23535,13.1,0.06,44.05,0.19,-0.95,0.00,15061.6,150.62
237,Exit long,2026-03-17 14:00:00,Trail,47610,1,23745,58.1,0.24,89.05,0.38,-0.95,0.00,15119.7,151.20
237,Entry long,2026-03-17 13:00:00,Long,47490,1,23745,58.1,0.24,89.05,0.38,-0.95,0.00,15119.7,151.20
238,Exit short,2026-03-18 13:00:00,Trail,47160,1,23580,-1.9,-0.01,29.05,0.12,-0.95,0.00,15117.8,151.18
238,Entry short,2026-03-18 12:00:00,Short,47160,1,23580,-1.9,-0.01,29.05,0.12,-0.95,0.00,15117.8,151.18
239,Exit short,2026-03-20 15:00:00,Trail,46080,1,23010,-31.9,-0.14,0,0.00,-30.95,-0.13,15085.9,150.86
239,Entry short,2026-03-20 14:00:00,Short,46020,1,23010,-31.9,-0.14,0,0.00,-30.95,-0.13,15085.9,150.86
240,Exit short,2026-03-22 22:03:00,Trail,45660,1,22830,-1.9,-0.01,29.05,0.13,-0.95,0.00,15084,150.84
240,Entry short,2026-03-22 22:00:00,Short,45660,1,22830,-1.9,-0.01,29.05,0.13,-0.95,0.00,15084,150.84
241,Exit short,2026-03-23 07:45:00,Trail,45540,1,22785,13.1,0.06,44.55,0.20,-0.95,0.00,15097.1,150.97
241,Entry short,2026-03-23 07:22:00,Short,45570,1,22785,13.1,0.06,44.55,0.20,-0.95,0.00,15097.1,150.97
242,Exit long,2026-03-23 11:12:00,Trail,47070,1,22965,568.1,2.47,599.05,2.61,-0.95,0.00,15665.2,156.65
242,Entry long,2026-03-23 11:05:00,Long,45930,1,22965,568.1,2.47,599.05,2.61,-0.95,0.00,15665.2,156.65
243,Exit short,2026-03-23 13:38:00,Trail,46560,1,23250,-31.9,-0.14,0,0.00,-30.95,-0.13,15633.3,156.33
243,Entry short,2026-03-23 13:35:00,Short,46500,1,23250,-31.9,-0.14,0,0.00,-30.95,-0.13,15633.3,156.33
244,Exit short,2026-03-23 16:34:00,Trail,46500,1,23295,43.1,0.19,77.55,0.33,-19.45,-0.08,15676.4,156.76
244,Entry short,2026-03-23 15:58:00,Short,46590,1,23295,43.1,0.19,77.55,0.33,-19.45,-0.08,15676.4,156.76
245,Exit short,2026-03-24 02:21:00,Trail,46290,1,23115,-31.9,-0.14,4.05,0.02,-30.95,-0.13,15644.5,156.45
245,Entry short,2026-03-24 01:47:00,Short,46230,1,23115,-31.9,-0.14,4.05,0.02,-30.95,-0.13,15644.5,156.45
246,Exit long,2026-03-24 07:32:00,Trail,46560,1,23310,-31.9,-0.14,5.05,0.02,-30.95,-0.13,15612.6,156.13
246,Entry long,2026-03-24 07:12:00,Long,46620,1,23310,-31.9,-0.14,5.05,0.02,-30.95,-0.13,15612.6,156.13
247,Exit short,2026-03-24 13:42:00,Trail,46110,1,23025,-31.9,-0.14,0,0.00,-30.95,-0.13,15580.7,155.81
247,Entry short,2026-03-24 13:41:00,Short,46050,1,23025,-31.9,-0.14,0,0.00,-30.95,-0.13,15580.7,155.81
248,Exit long,2026-03-24 20:27:00,Trail,46830,1,23415,-1.9,-0.01,29.05,0.12,-0.95,0.00,15578.8,155.79
248,Entry long,2026-03-24 20:26:00,Long,46830,1,23415,-1.9,-0.01,29.05,0.12,-0.95,0.00,15578.8,155.79
249,Exit long,2026-03-26 13:58:00,Trail,46710,1,23340,13.1,0.06,44.05,0.19,-0.95,0.00,15591.9,155.92
249,Entry long,2026-03-26 13:45:00,Long,46680,1,23340,13.1,0.06,44.05,0.19,-0.95,0.00,15591.9,155.92
250,Exit short,2026-03-26 16:59:00,Trail,46380,1,23205,13.1,0.06,47.05,0.20,-0.95,0.00,15605,156.05
250,Entry short,2026-03-26 16:21:00,Short,46410,1,23205,13.1,0.06,47.05,0.20,-0.95,0.00,15605,156.05
251,Exit long,2026-03-26 20:12:00,Trail,46620,1,23325,-16.9,-0.07,14.05,0.06,-15.95,-0.07,15588.1,155.88
251,Entry long,2026-03-26 20:11:00,Long,46650,1,23325,-16.9,-0.07,14.05,0.06,-15.95,-0.07,15588.1,155.88
252,Exit short,2026-03-27 11:46:00,Trail,46080,1,23040,-1.9,-0.01,42.05,0.18,-0.95,0.00,15586.2,155.86
252,Entry short,2026-03-27 10:48:00,Short,46080,1,23040,-1.9,-0.01,42.05,0.18,-0.95,0.00,15586.2,155.86
253,Exit short,2026-03-27 19:55:00,Trail,45390,1,22785,88.1,0.39,125.55,0.55,-0.95,0.00,15674.3,156.74
253,Entry short,2026-03-27 17:52:00,Short,45570,1,22785,88.1,0.39,125.55,0.55,-0.95,0.00,15674.3,156.74
254,Exit long,2026-03-30 07:00:00,Trail,45480,1,22755,-16.9,-0.07,14.05,0.06,-15.95,-0.07,15657.4,156.57
254,Entry long,2026-03-30 06:48:00,Long,45510,1,22755,-16.9,-0.07,14.05,0.06,-15.95,-0.07,15657.4,156.57
255,Exit long,2026-03-31 00:51:00,Trail,45690,1,22875,-31.9,-0.14,0,0.00,-30.95,-0.14,15625.5,156.26
255,Entry long,2026-03-31 00:47:00,Long,45750,1,22875,-31.9,-0.14,0,0.00,-30.95,-0.14,15625.5,156.26
256,Exit long,2026-03-31 16:44:00,Trail,46470,1,23160,73.1,0.32,104.05,0.45,-0.95,0.00,15698.6,156.99
256,Entry long,2026-03-31 16:40:00,Long,46320,1,23160,73.1,0.32,104.05,0.45,-0.95,0.00,15698.6,156.99
257,Exit long,2026-04-02 02:08:00,Trail,46410,1,23235,-31.9,-0.14,0,0.00,-30.95,-0.13,15666.7,156.67
257,Entry long,2026-04-02 01:55:00,Long,46470,1,23235,-31.9,-0.14,0,0.00,-30.95,-0.13,15666.7,156.67
258,Exit long,2026-04-07 22:19:00,Trail,47190,1,23460,133.1,0.57,164.05,0.70,-0.95,0.00,15799.8,158.00
258,Entry long,2026-04-07 22:00:00,Long,46920,1,23460,133.1,0.57,164.05,0.70,-0.95,0.00,15799.8,158.00
259,Exit long,2026-04-09 18:02:00,Trail,48480,1,24210,28.1,0.12,63.05,0.26,-24.45,-0.10,15827.9,158.28
259,Entry long,2026-04-09 16:03:00,Long,48420,1,24210,28.1,0.12,63.05,0.26,-24.45,-0.10,15827.9,158.28
