Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
564,Entry long,2025-10-16 15:00:00,[R001L 5A:50 bA:50 R:74 V:0.63 B:0.93 M:- ST:U CH:26 CF:+ MI:70 SK:100 PS:U SQ:0],1.1672,1000,1167.2,-0.11,-0.01,0,0.00,-0.45,-0.04,968.01,96.80
565,Exit short,2025-10-16 17:00:00,[ExitS 5A:49 bA:49 R:70 V:1.36 B:0.88 M:- ST:U CH:42 CF:+ MI:66 SK:100 PS:U SQ:0],1.1676,1000,1167.2,-0.51,-0.04,0,0.00,-0.45,-0.04,967.5,96.75
565,Entry short,2025-10-16 16:00:00,[R002S 5A:49 bA:49 R:66 V:1.04 B:0.75 M:- ST:U CH:34 CF:+ MI:64 SK:71 PS:U SQ:0],1.1672,1000,1167.2,-0.51,-0.04,0,0.00,-0.45,-0.04,967.5,96.75
566,Exit short,2025-10-21 02:00:00,[ExitS 5A:32 bA:32 R:39 V:1.44 B:0.25 M:- ST:D CH:31 CF:- MI:27 SK:36 PS:D SQ:0],1.1648,1000,1164.8,-0.11,-0.01,0.67,0.06,-0.45,-0.04,967.39,96.74
566,Entry short,2025-10-20 17:00:00,[R001S 5A:32 bA:32 R:33 V:1.15 B:0.11 M:- ST:D CH:38 CF:- MI:17 SK:0 PS:D SQ:0],1.1648,1000,1164.8,-0.11,-0.01,0.67,0.06,-0.45,-0.04,967.39,96.74
567,Exit long,2025-10-24 07:00:00,[ExitL 5A:25 bA:25 R:50 V:1.59 B:0.66 M:+ ST:U CH:39 CF:+ MI:43 SK:67 PS:U SQ:0],1.1612,1000,1161.2,-0.11,-0.01,0.57,0.05,-0.55,-0.05,967.29,96.73
567,Entry long,2025-10-23 18:00:00,[R001L 5A:26 bA:26 R:54 V:0.56 B:0.83 M:+ ST:U CH:36 CF:+ MI:45 SK:86 PS:U SQ:0],1.1612,1000,1161.2,-0.11,-0.01,0.57,0.05,-0.55,-0.05,967.29,96.73
568,Exit short,2025-10-27 18:00:00,[ExitS 5A:31 bA:31 R:64 V:1.22 B:0.9 M:+ ST:U CH:45 CF:+ MI:81 SK:100 PS:U SQ:0],1.1644,1000,1164,-0.51,-0.04,0.42,0.04,-0.45,-0.04,966.78,96.68
568,Entry short,2025-10-27 18:00:00,[R002S 5A:30 bA:30 R:60 V:1.31 B:0.76 M:+ ST:U CH:33 CF:+ MI:80 SK:76 PS:U SQ:0],1.164,1000,1164,-0.51,-0.04,0.42,0.04,-0.45,-0.04,966.78,96.68
569,Exit short,2025-10-28 14:00:00,[ExitS 5A:34 bA:34 R:55 V:0.31 B:0.52 M:- ST:D CH:39 CF:+ MI:74 SK:44 PS:D SQ:0],1.1648,1000,1164.4,-0.51,-0.04,0,0.00,-0.45,-0.04,966.27,96.63
569,Entry short,2025-10-28 14:00:00,[R001S 5A:36 bA:36 R:49 V:1.12 B:0.37 M:- ST:D CH:39 CF:+ MI:65 SK:16 PS:D SQ:0],1.1644,1000,1164.4,-0.51,-0.04,0,0.00,-0.45,-0.04,966.27,96.63
570,Exit long,2025-10-28 22:00:00,[ExitL 5A:33 bA:33 R:57 V:1.71 B:0.6 M:- ST:U CH:46 CF:+ MI:56 SK:67 PS:U SQ:0],1.1656,1000,1164.8,0.69,0.06,1.55,0.13,-0.05,0.00,966.97,96.70
570,Entry long,2025-10-28 14:00:00,[R002L 5A:34 bA:34 R:55 V:0.31 B:0.52 M:- ST:D CH:39 CF:+ MI:74 SK:44 PS:D SQ:0],1.1648,1000,1164.8,0.69,0.06,1.55,0.13,-0.05,0.00,966.97,96.70
571,Exit short,2025-10-30 00:00:00,[ExitS 5A:31 bA:31 R:32 V:4.8 B:0.19 M:- ST:D CH:5 CF:- MI:46 SK:15 PS:D SQ:0],1.1604,1000,1160.4,-0.11,-0.01,0.75,0.06,-0.05,0.00,966.86,96.69
571,Entry short,2025-10-29 18:00:00,[R001S 5A:26 bA:26 R:26 V:0.68 B:0.02 M:- ST:D CH:3 CF:- MI:7 SK:0 PS:D SQ:0],1.1604,1000,1160.4,-0.11,-0.01,0.75,0.06,-0.05,0.00,966.86,96.69
572,Exit long,2025-10-30 15:00:00,[ExitL 5A:41 bA:41 R:35 V:2.91 B:0.31 M:+ ST:U CH:22 CF:- MI:43 SK:33 PS:U SQ:0],1.1568,1000,1156.4,0.29,0.03,1.15,0.10,-0.05,0.00,967.15,96.72
572,Entry long,2025-10-30 13:00:00,[R002L 5A:43 bA:43 R:27 V:1.36 B:0.2 M:- ST:D CH:5 CF:- MI:17 SK:15 PS:D SQ:0],1.1564,1000,1156.4,0.29,0.03,1.15,0.10,-0.05,0.00,967.15,96.72
573,Exit short,2025-11-02 23:00:00,[ExitS 5A:47 bA:47 R:32 V:1.42 B:0.17 M:- ST:D CH:15 CF:- MI:31 SK:22 PS:D SQ:0],1.1532,1000,1155.2,1.89,0.16,2.65,0.23,-0.05,0.00,969.05,96.90
573,Entry short,2025-10-31 13:00:00,[R001S 5A:38 bA:38 R:33 V:0.42 B:-0.03 M:+ ST:D CH:44 CF:- MI:49 SK:0 PS:D SQ:0],1.1552,1000,1155.2,1.89,0.16,2.65,0.23,-0.05,0.00,969.05,96.90
574,Exit long,2025-11-03 06:00:00,[ExitL 5A:47 bA:47 R:28 V:0.99 B:0.09 M:- ST:D CH:15 CF:- MI:21 SK:6 PS:D SQ:0],1.1532,1000,1153.2,-0.11,-0.01,0,0.00,-0.45,-0.04,968.94,96.89
574,Entry long,2025-11-02 23:00:00,[R002L 5A:47 bA:47 R:32 V:1.42 B:0.17 M:- ST:D CH:15 CF:- MI:31 SK:22 PS:D SQ:0],1.1532,1000,1153.2,-0.11,-0.01,0,0.00,-0.45,-0.04,968.94,96.89
575,Exit long,2025-11-04 00:00:00,[ExitL 5A:41 bA:41 R:36 V:1.42 B:0.26 M:+ ST:D CH:43 CF:- MI:41 SK:32 PS:D SQ:0],1.152,1000,1152,-0.11,-0.01,0.75,0.06,-0.05,0.00,968.84,96.88
575,Entry long,2025-11-03 15:00:00,[R002L 5A:45 bA:45 R:34 V:1.13 B:0.23 M:- ST:D CH:34 CF:- MI:33 SK:26 PS:D SQ:0],1.152,1000,1152,-0.11,-0.01,0.75,0.06,-0.05,0.00,968.84,96.88
576,Exit long,2025-11-07 19:00:00,[ExitL 5A:45 bA:45 R:69 V:0.48 B:0.83 M:+ ST:U CH:11 CF:+ MI:76 SK:83 PS:U SQ:0],1.1572,1000,1156,1.09,0.09,1.95,0.17,-0.05,0.00,969.93,96.99
576,Entry long,2025-11-07 13:00:00,[R001L 5A:37 bA:37 R:71 V:1.03 B:0.97 M:+ ST:U CH:29 CF:+ MI:80 SK:100 PS:U SQ:0],1.156,1000,1156,1.09,0.09,1.95,0.17,-0.05,0.00,969.93,96.99
577,Exit short,2025-11-10 01:00:00,[ExitS 5A:31 bA:31 R:51 V:1.38 B:0.35 M:- ST:D CH:25 CF:+ MI:70 SK:22 PS:D SQ:0],1.1552,1000,1157.2,1.89,0.16,2.75,0.24,-0.05,0.00,971.82,97.18
