Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
11,Exit long,2025-12-08 08:15,Close entry(s) order Long,1.16555,1000,1165.98,-0.53,-0.05,0.22,0.02,-0.48,-0.04,0.64,0.06
11,Entry long,2025-12-08 07:55,Long,1.16598,1000,1165.98,-0.53,-0.05,0.22,0.02,-0.48,-0.04,0.64,0.06
12,Exit long,2025-12-11 02:20,Close entry(s) order Long,1.16998,1000,1166.8,3.08,0.26,3.89,0.33,-0.14,-0.01,3.72,0.37
12,Entry long,2025-12-10 19:55,Long,1.1668,1000,1166.8,3.08,0.26,3.89,0.33,-0.14,-0.01,3.72,0.37
13,Exit long,2025-12-11 09:05,Close entry(s) order Long,1.16956,1000,1168.98,0.48,0.04,1.63,0.14,-0.15,-0.01,4.2,0.42
13,Entry long,2025-12-11 07:05,Long,1.16898,1000,1168.98,0.48,0.04,1.63,0.14,-0.15,-0.01,4.2,0.42
14,Exit long,2025-12-11 19:40,Close entry(s) order Long,1.1749,1000,1175.05,-0.25,-0.02,0.28,0.02,-0.2,-0.02,3.95,0.40
14,Entry long,2025-12-11 19:20,Long,1.17505,1000,1175.05,-0.25,-0.02,0.28,0.02,-0.2,-0.02,3.95,0.40
15,Exit long,2025-12-12 06:20,Close entry(s) order Long,1.17382,1000,1174,-0.28,-0.02,0.15,0.01,-0.25,-0.02,3.67,0.37
15,Entry long,2025-12-12 06:10,Long,1.174,1000,1174,-0.28,-0.02,0.15,0.01,-0.25,-0.02,3.67,0.37
16,Exit long,2025-12-12 21:55,Close entry(s) order Long,1.17387,1000,1173.88,-0.11,-0.01,0.73,0.06,-0.23,-0.02,3.56,0.36
16,Entry long,2025-12-12 19:55,Long,1.17388,1000,1173.88,-0.11,-0.01,0.73,0.06,-0.23,-0.02,3.56,0.36
17,Exit long,2025-12-15 17:20,Close entry(s) order Long,1.17506,1000,1175.08,-0.12,-0.01,1.77,0.15,-0.07,-0.01,3.44,0.34
