Trade #,Type,Date and time,Signal,Price AUD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
494,Entry short,2025-05-12 07:00:00,Short,1.7418,1000,1741.8,2.21,0.20,2.26,0.20,-0.05,0.00,305.01,30.50
495,Exit long,2025-05-13 02:00:00,SL,1.743,1000,1744.2,-0.87,-0.08,0,0.00,-0.82,-0.07,304.14,30.41
495,Entry long,2025-05-13 00:00:00,Long,1.7442,1000,1744.2,-0.87,-0.08,0,0.00,-0.82,-0.07,304.14,30.41
496,Exit short,2025-05-13 09:00:00,TP,1.7322,1000,1735.8,2.19,0.20,2.24,0.20,-0.05,0.00,306.33,30.63
496,Entry short,2025-05-13 04:00:00,Short,1.7358,1000,1735.8,2.19,0.20,2.24,0.20,-0.05,0.00,306.33,30.63
497,Exit short,2025-05-13 19:00:00,SL,1.728,1000,1726.8,-0.87,-0.08,0.28,0.03,-0.82,-0.07,305.46,30.55
497,Entry short,2025-05-13 16:00:00,Short,1.7268,1000,1726.8,-0.87,-0.08,0.28,0.03,-0.82,-0.07,305.46,30.55
498,Exit long,2025-05-14 10:00:00,SL,1.7346,1000,1735.8,-0.88,-0.08,0,0.00,-0.83,-0.07,304.59,30.46
498,Entry long,2025-05-14 09:00:00,Long,1.7358,1000,1735.8,-0.88,-0.08,0,0.00,-0.83,-0.07,304.59,30.46
499,Exit long,2025-05-15 10:00:00,TP,1.7472,1000,1743.6,2.21,0.20,2.26,0.20,-0.05,0.00,306.8,30.68
499,Entry long,2025-05-15 07:00:00,Long,1.7436,1000,1743.6,2.21,0.20,2.26,0.20,-0.05,0.00,306.8,30.68
500,Exit long,2025-05-16 01:00:00,SL,1.749,1000,1749.6,-0.49,-0.04,0.72,0.06,-0.44,-0.04,306.31,30.63
500,Entry long,2025-05-16 00:00:00,Long,1.7496,1000,1749.6,-0.49,-0.04,0.72,0.06,-0.44,-0.04,306.31,30.63
501,Exit short,2025-05-16 06:00:00,SL,1.7448,1000,1744.2,-0.49,-0.04,0.33,0.03,-0.44,-0.04,305.82,30.58
501,Entry short,2025-05-16 03:00:00,Short,1.7442,1000,1744.2,-0.49,-0.04,0.33,0.03,-0.44,-0.04,305.82,30.58
502,Exit short,2025-05-16 20:00:00,SL,1.743,1000,1742.4,-0.49,-0.04,1.1,0.10,-0.44,-0.04,305.33,30.53
502,Entry short,2025-05-16 16:00:00,Short,1.7424,1000,1742.4,-0.49,-0.04,1.1,0.10,-0.44,-0.04,305.33,30.53
503,Exit long,2025-05-19 13:00:00,SL,1.7478,1000,1748.4,-0.49,-0.04,0,0.00,-0.44,-0.04,304.85,30.48
503,Entry long,2025-05-19 11:00:00,Long,1.7484,1000,1748.4,-0.49,-0.04,0,0.00,-0.44,-0.04,304.85,30.48
504,Exit short,2025-05-20 01:00:00,SL,1.743,1000,1742.4,-0.49,-0.04,0,0.00,-0.44,-0.04,304.36,30.44
504,Entry short,2025-05-20 01:00:00,Short,1.7424,1000,1742.4,-0.49,-0.04,0,0.00,-0.44,-0.04,304.36,30.44
505,Exit long,2025-05-20 05:00:00,TP,1.7532,1000,1749.6,2.22,0.20,2.27,0.20,-0.05,0.00,306.58,30.66
505,Entry long,2025-05-20 04:00:00,Long,1.7496,1000,1749.6,2.22,0.20,2.27,0.20,-0.05,0.00,306.58,30.66
506,Exit long,2025-05-21 11:00:00,SL,1.7586,1000,1759.2,-0.49,-0.04,0,0.00,-0.44,-0.04,306.09,30.61
506,Entry long,2025-05-21 11:00:00,Long,1.7592,1000,1759.2,-0.49,-0.04,0,0.00,-0.44,-0.04,306.09,30.61
507,Exit long,2025-05-22 00:00:00,SL,1.7604,1000,1761,-0.49,-0.04,0.33,0.03,-0.44,-0.04,305.6,30.56
507,Entry long,2025-05-21 23:00:00,Long,1.761,1000,1761,-0.49,-0.04,0.33,0.03,-0.44,-0.04,305.6,30.56
508,Exit short,2025-05-23 17:00:00,TP,1.7502,1000,1753.8,2.2,0.20,2.26,0.20,-0.05,0.00,307.8,30.78
508,Entry short,2025-05-23 14:00:00,Short,1.7538,1000,1753.8,2.2,0.20,2.26,0.20,-0.05,0.00,307.8,30.78
509,Exit short,2025-05-26 03:00:00,SL,1.749,1000,1748.4,-0.49,-0.04,0.34,0.03,-0.44,-0.04,307.31,30.73
509,Entry short,2025-05-26 01:00:00,Short,1.7484,1000,1748.4,-0.49,-0.04,0.34,0.03,-0.44,-0.04,307.31,30.73
510,Exit long,2025-05-27 00:00:00,SL,1.7562,1000,1756.8,-0.49,-0.04,0.34,0.03,-0.44,-0.04,306.81,30.68
510,Entry long,2025-05-26 22:00:00,Long,1.7568,1000,1756.8,-0.49,-0.04,0.34,0.03,-0.44,-0.04,306.81,30.68
511,Exit long,2025-05-28 14:00:00,SL,1.7616,1000,1762.2,-0.49,-0.04,0.33,0.03,-0.44,-0.04,306.32,30.63
511,Entry long,2025-05-28 13:00:00,Long,1.7622,1000,1762.2,-0.49,-0.04,0.33,0.03,-0.44,-0.04,306.32,30.63
512,Exit short,2025-05-28 23:00:00,TP,1.749,1000,1752.6,2.21,0.20,2.26,0.20,-0.05,0.00,308.53,30.85
512,Entry short,2025-05-28 23:00:00,Short,1.7526,1000,1752.6,2.21,0.20,2.26,0.20,-0.05,0.00,308.53,30.85
513,Exit long,2025-05-29 13:00:00,TP,1.7616,1000,1758,2.21,0.20,2.26,0.20,-0.05,0.00,310.74,31.07
513,Entry long,2025-05-29 13:00:00,Long,1.758,1000,1758,2.21,0.20,2.26,0.20,-0.05,0.00,310.74,31.07
514,Exit long,2025-06-03 11:00:00,SL,1.7646,1000,1765.2,-0.5,-0.04,1.9,0.17,-0.44,-0.04,310.25,31.02
514,Entry long,2025-06-03 02:00:00,Long,1.7652,1000,1765.2,-0.5,-0.04,1.9,0.17,-0.44,-0.04,310.25,31.02
515,Exit short,2025-06-04 04:00:00,SL,1.7604,1000,1759.2,-0.88,-0.08,0.24,0.02,-0.83,-0.07,309.37,30.94
515,Entry short,2025-06-04 01:00:00,Short,1.7592,1000,1759.2,-0.88,-0.08,0.24,0.02,-0.83,-0.07,309.37,30.94
516,Exit short,2025-06-05 07:00:00,TP,1.7562,1000,1759.8,2.23,0.20,2.28,0.20,-0.05,0.00,311.6,31.16
516,Entry short,2025-06-04 23:00:00,Short,1.7598,1000,1759.8,2.23,0.20,2.28,0.20,-0.05,0.00,311.6,31.16
517,Exit short,2025-06-05 13:00:00,SL,1.7556,1000,1755,-0.49,-0.04,0.73,0.06,-0.44,-0.04,311.1,31.11
517,Entry short,2025-06-05 08:00:00,Short,1.755,1000,1755,-0.49,-0.04,0.73,0.06,-0.44,-0.04,311.1,31.11
518,Exit short,2025-06-09 08:00:00,TP,1.7514,1000,1755,2.23,0.20,2.28,0.20,-0.74,-0.06,313.34,31.33
518,Entry short,2025-06-06 13:00:00,Short,1.755,1000,1755,2.23,0.20,2.28,0.20,-0.74,-0.06,313.34,31.33
519,Exit short,2025-06-10 05:00:00,SL,1.749,1000,1748.4,-0.5,-0.04,0.73,0.06,-0.44,-0.04,312.84,31.28
519,Entry short,2025-06-10 03:00:00,Short,1.7484,1000,1748.4,-0.5,-0.04,0.73,0.06,-0.44,-0.04,312.84,31.28
520,Exit long,2025-06-11 17:00:00,TP,1.7622,1000,1758.6,2.24,0.20,2.3,0.20,-0.05,0.00,315.08,31.51
520,Entry long,2025-06-11 13:00:00,Long,1.7586,1000,1758.6,2.24,0.20,2.3,0.20,-0.05,0.00,315.08,31.51
521,Exit long,2025-06-13 01:00:00,SL,1.7814,1000,1782,-0.5,-0.04,0,0.00,-0.45,-0.04,314.58,31.46
521,Entry long,2025-06-13 01:00:00,Long,1.782,1000,1782,-0.5,-0.04,0,0.00,-0.45,-0.04,314.58,31.46
522,Exit short,2025-06-13 10:00:00,SL,1.7778,1000,1777.2,-0.5,-0.04,0.34,0.03,-0.45,-0.04,314.09,31.41
522,Entry short,2025-06-13 08:00:00,Short,1.7772,1000,1777.2,-0.5,-0.04,0.34,0.03,-0.45,-0.04,314.09,31.41
523,Exit short,2025-06-16 16:00:00,TP,1.7712,1000,1774.8,2.23,0.19,2.28,0.20,-0.05,0.00,316.31,31.63
523,Entry short,2025-06-16 11:00:00,Short,1.7748,1000,1774.8,2.23,0.19,2.28,0.20,-0.05,0.00,316.31,31.63
524,Exit short,2025-06-17 12:00:00,SL,1.7706,1000,1770,-0.5,-0.04,1.23,0.11,-0.44,-0.04,315.82,31.58
524,Entry short,2025-06-17 04:00:00,Short,1.77,1000,1770,-0.5,-0.04,1.23,0.11,-0.44,-0.04,315.82,31.58
525,Exit short,2025-06-18 22:00:00,TP,1.764,1000,1767.6,2.24,0.19,2.29,0.20,-0.05,0.00,318.05,31.81
525,Entry short,2025-06-18 14:00:00,Short,1.7676,1000,1767.6,2.24,0.19,2.29,0.20,-0.05,0.00,318.05,31.81
526,Exit long,2025-06-20 01:00:00,TP,1.7778,1000,1774.2,2.23,0.19,2.28,0.20,-0.29,-0.02,320.28,32.03
526,Entry long,2025-06-19 09:00:00,Long,1.7742,1000,1774.2,2.23,0.19,2.28,0.20,-0.29,-0.02,320.28,32.03
527,Exit long,2025-06-20 15:00:00,TP,1.7844,1000,1780.8,2.23,0.19,2.28,0.20,-0.05,0.00,322.51,32.25
527,Entry long,2025-06-20 15:00:00,Long,1.7808,1000,1780.8,2.23,0.19,2.28,0.20,-0.05,0.00,322.51,32.25
528,Exit long,2025-06-23 06:00:00,SL,1.7922,1000,1792.8,-0.49,-0.04,1.49,0.13,-0.44,-0.04,322.02,32.20
528,Entry long,2025-06-23 02:00:00,Long,1.7928,1000,1792.8,-0.49,-0.04,1.49,0.13,-0.44,-0.04,322.02,32.20
529,Exit long,2025-06-23 12:00:00,SL,1.7952,1000,1795.8,-0.49,-0.04,1.11,0.10,-0.44,-0.04,321.52,32.15
529,Entry long,2025-06-23 09:00:00,Long,1.7958,1000,1795.8,-0.49,-0.04,1.11,0.10,-0.44,-0.04,321.52,32.15
530,Exit short,2025-06-24 02:00:00,TP,1.7874,1000,1791,2.22,0.19,2.27,0.20,-0.05,0.00,323.74,32.37
530,Entry short,2025-06-23 22:00:00,Short,1.791,1000,1791,2.22,0.19,2.27,0.20,-0.05,0.00,323.74,32.37
531,Exit short,2025-06-27 05:00:00,SL,1.7862,1000,1785.6,-0.5,-0.04,0.73,0.06,-0.45,-0.04,323.24,32.32
531,Entry short,2025-06-26 22:00:00,Short,1.7856,1000,1785.6,-0.5,-0.04,0.73,0.06,-0.45,-0.04,323.24,32.32
532,Exit long,2025-06-27 16:00:00,SL,1.794,1000,1794.6,-0.5,-0.04,1.12,0.10,-0.45,-0.04,322.74,32.27
532,Entry long,2025-06-27 12:00:00,Long,1.7946,1000,1794.6,-0.5,-0.04,1.12,0.10,-0.45,-0.04,322.74,32.27
533,Exit short,2025-07-04 01:00:00,SL,1.7898,1000,1788.6,-0.9,-0.08,0.09,0.01,-0.84,-0.07,321.84,32.18
533,Entry short,2025-07-03 16:00:00,Short,1.7886,1000,1788.6,-0.9,-0.08,0.09,0.01,-0.84,-0.07,321.84,32.18
534,Exit long,2025-07-07 02:00:00,TP,1.8042,1000,1800.6,2.25,0.19,2.31,0.20,-0.05,0.00,324.09,32.41
534,Entry long,2025-07-07 00:00:00,Long,1.8006,1000,1800.6,2.25,0.19,2.31,0.20,-0.05,0.00,324.09,32.41
535,Exit short,2025-07-08 10:00:00,TP,1.794,1000,1797.6,2.23,0.19,2.28,0.20,-0.05,0.00,326.32,32.63
535,Entry short,2025-07-08 04:00:00,Short,1.7976,1000,1797.6,2.23,0.19,2.28,0.20,-0.05,0.00,326.32,32.63
536,Exit short,2025-07-09 14:00:00,SL,1.7916,1000,1791,-0.5,-0.04,0.73,0.06,-0.45,-0.04,325.82,32.58
536,Entry short,2025-07-09 13:00:00,Short,1.791,1000,1791,-0.5,-0.04,0.73,0.06,-0.45,-0.04,325.82,32.58
537,Exit short,2025-07-10 14:00:00,TP,1.7862,1000,1789.8,2.24,0.19,2.3,0.20,-0.05,0.00,328.07,32.81
537,Entry short,2025-07-10 06:00:00,Short,1.7898,1000,1789.8,2.24,0.19,2.3,0.20,-0.05,0.00,328.07,32.81
538,Exit long,2025-07-15 01:00:00,SL,1.7814,1000,1782.6,-0.89,-0.08,0,0.00,-0.84,-0.07,327.18,32.72
538,Entry long,2025-07-14 23:00:00,Long,1.7826,1000,1782.6,-0.89,-0.08,0,0.00,-0.84,-0.07,327.18,32.72
539,Exit long,2025-07-15 17:00:00,SL,1.7808,1000,1782,-0.89,-0.08,0,0.00,-0.84,-0.07,326.28,32.63
539,Entry long,2025-07-15 14:00:00,Long,1.782,1000,1782,-0.89,-0.08,0,0.00,-0.84,-0.07,326.28,32.63
540,Exit long,2025-07-22 07:00:00,TP,1.7958,1000,1792.2,2.24,0.19,2.3,0.20,-0.63,-0.05,328.52,32.85
540,Entry long,2025-07-21 14:00:00,Long,1.7922,1000,1792.2,2.24,0.19,2.3,0.20,-0.63,-0.05,328.52,32.85
541,Exit short,2025-07-23 09:00:00,TP,1.782,1000,1785.6,2.25,0.19,2.31,0.20,-0.05,0.00,330.78,33.08
541,Entry short,2025-07-23 07:00:00,Short,1.7856,1000,1785.6,2.25,0.19,2.31,0.20,-0.05,0.00,330.78,33.08
542,Exit short,2025-07-24 10:00:00,SL,1.7778,1000,1777.2,-0.5,-0.04,0.34,0.03,-0.45,-0.04,330.27,33.03
542,Entry short,2025-07-24 08:00:00,Short,1.7772,1000,1777.2,-0.5,-0.04,0.34,0.03,-0.45,-0.04,330.27,33.03
543,Exit long,2025-07-25 11:00:00,SL,1.7856,1000,1786.2,-0.5,-0.04,1.22,0.10,-0.52,-0.04,329.77,32.98
543,Entry long,2025-07-25 04:00:00,Long,1.7862,1000,1786.2,-0.5,-0.04,1.22,0.10,-0.52,-0.04,329.77,32.98
544,Exit long,2025-07-25 16:00:00,SL,1.788,1000,1788.6,-0.5,-0.04,0.34,0.03,-0.45,-0.04,329.26,32.93
544,Entry long,2025-07-25 15:00:00,Long,1.7886,1000,1788.6,-0.5,-0.04,0.34,0.03,-0.45,-0.04,329.26,32.93
545,Exit short,2025-07-29 05:00:00,TP,1.776,1000,1779.6,2.24,0.19,2.29,0.20,-0.05,0.00,331.51,33.15
545,Entry short,2025-07-28 17:00:00,Short,1.7796,1000,1779.6,2.24,0.19,2.29,0.20,-0.05,0.00,331.51,33.15
546,Exit short,2025-07-29 19:00:00,SL,1.773,1000,1772.4,-0.5,-0.04,0,0.00,-0.44,-0.04,331.01,33.10
546,Entry short,2025-07-29 16:00:00,Short,1.7724,1000,1772.4,-0.5,-0.04,0,0.00,-0.44,-0.04,331.01,33.10
547,Exit short,2025-07-31 03:00:00,TP,1.7694,1000,1773,2.21,0.19,2.26,0.20,-0.05,0.00,333.22,33.32
547,Entry short,2025-07-31 01:00:00,Short,1.773,1000,1773,2.21,0.19,2.26,0.20,-0.05,0.00,333.22,33.32
548,Exit long,2025-07-31 16:00:00,SL,1.7766,1000,1777.2,-0.49,-0.04,0.33,0.03,-0.44,-0.04,332.73,33.27
548,Entry long,2025-07-31 14:00:00,Long,1.7772,1000,1777.2,-0.49,-0.04,0.33,0.03,-0.44,-0.04,332.73,33.27
549,Exit short,2025-08-05 14:00:00,SL,1.7868,1000,1786.2,-0.49,-0.04,0,0.00,-0.44,-0.04,332.23,33.22
549,Entry short,2025-08-05 14:00:00,Short,1.7862,1000,1786.2,-0.49,-0.04,0,0.00,-0.44,-0.04,332.23,33.22
550,Exit short,2025-08-06 12:00:00,SL,1.7856,1000,1785,-0.49,-0.04,1.11,0.10,-0.44,-0.04,331.74,33.17
550,Entry short,2025-08-06 02:00:00,Short,1.785,1000,1785,-0.49,-0.04,1.11,0.10,-0.44,-0.04,331.74,33.17
551,Exit long,2025-08-07 01:00:00,SL,1.7922,1000,1792.8,-0.5,-0.04,0.73,0.06,-0.44,-0.04,331.24,33.12
551,Entry long,2025-08-06 18:00:00,Long,1.7928,1000,1792.8,-0.5,-0.04,0.73,0.06,-0.44,-0.04,331.24,33.12
552,Exit short,2025-08-12 05:00:00,SL,1.785,1000,1784.4,-0.5,-0.04,1.51,0.13,-0.44,-0.04,330.74,33.07
552,Entry short,2025-08-11 14:00:00,Short,1.7844,1000,1784.4,-0.5,-0.04,1.51,0.13,-0.44,-0.04,330.74,33.07
553,Exit long,2025-08-12 14:00:00,SL,1.7898,1000,1790.4,-0.5,-0.04,0.73,0.06,-0.44,-0.04,330.25,33.02
553,Entry long,2025-08-12 13:00:00,Long,1.7904,1000,1790.4,-0.5,-0.04,0.73,0.06,-0.44,-0.04,330.25,33.02
554,Exit long,2025-08-14 13:00:00,TP,1.7934,1000,1789.8,2.25,0.19,2.3,0.20,-0.05,0.00,332.49,33.25
554,Entry long,2025-08-14 10:00:00,Long,1.7898,1000,1789.8,2.25,0.19,2.3,0.20,-0.05,0.00,332.49,33.25
555,Exit long,2025-08-19 09:00:00,SL,1.8,1000,1800.6,-0.5,-0.04,0.34,0.03,-0.44,-0.04,332,33.20
555,Entry long,2025-08-19 07:00:00,Long,1.8006,1000,1800.6,-0.5,-0.04,0.34,0.03,-0.44,-0.04,332,33.20
556,Exit long,2025-08-20 03:00:00,TP,1.8072,1000,1803.6,2.22,0.19,2.27,0.19,-0.05,0.00,334.21,33.42
556,Entry long,2025-08-19 14:00:00,Long,1.8036,1000,1803.6,2.22,0.19,2.27,0.19,-0.05,0.00,334.21,33.42
557,Exit long,2025-08-20 16:00:00,SL,1.812,1000,1812.6,-0.49,-0.04,0.33,0.03,-0.44,-0.04,333.72,33.37
557,Entry long,2025-08-20 13:00:00,Long,1.8126,1000,1812.6,-0.49,-0.04,0.33,0.03,-0.44,-0.04,333.72,33.37
558,Exit short,2025-08-22 08:00:00,TP,1.8042,1000,1807.8,2.2,0.19,2.26,0.19,-0.27,-0.02,335.92,33.59
558,Entry short,2025-08-21 14:00:00,Short,1.8078,1000,1807.8,2.2,0.19,2.26,0.19,-0.27,-0.02,335.92,33.59
559,Exit short,2025-08-25 14:00:00,TP,1.7994,1000,1803,2.23,0.19,2.28,0.20,-0.34,-0.03,338.15,33.82
559,Entry short,2025-08-25 05:00:00,Short,1.803,1000,1803,2.23,0.19,2.28,0.20,-0.34,-0.03,338.15,33.82
560,Exit short,2025-08-27 18:00:00,TP,1.7868,1000,1790.4,2.23,0.19,2.28,0.20,-0.47,-0.04,340.38,34.04
560,Entry short,2025-08-27 12:00:00,Short,1.7904,1000,1790.4,2.23,0.19,2.28,0.20,-0.47,-0.04,340.38,34.04
561,Exit short,2025-08-29 06:00:00,SL,1.7856,1000,1785,-0.5,-0.04,0,0.00,-0.45,-0.04,339.88,33.99
561,Entry short,2025-08-29 06:00:00,Short,1.785,1000,1785,-0.5,-0.04,0,0.00,-0.45,-0.04,339.88,33.99
562,Exit short,2025-09-03 05:00:00,SL,1.7838,1000,1783.2,-0.5,-0.04,0.34,0.03,-0.44,-0.04,339.39,33.94
562,Entry short,2025-09-03 01:00:00,Short,1.7832,1000,1783.2,-0.5,-0.04,0.34,0.03,-0.44,-0.04,339.39,33.94
563,Exit short,2025-09-04 03:00:00,SL,1.7832,1000,1782.6,-0.5,-0.04,0.73,0.06,-0.45,-0.04,338.89,33.89
563,Entry short,2025-09-03 12:00:00,Short,1.7826,1000,1782.6,-0.5,-0.04,0.73,0.06,-0.45,-0.04,338.89,33.89
564,Exit short,2025-09-08 14:00:00,SL,1.7838,1000,1783.2,-0.5,-0.04,2.29,0.20,-0.45,-0.04,338.39,33.84
564,Entry short,2025-09-08 07:00:00,Short,1.7832,1000,1783.2,-0.5,-0.04,2.29,0.20,-0.45,-0.04,338.39,33.84
565,Exit short,2025-09-10 00:00:00,TP,1.776,1000,1779.6,2.26,0.19,2.32,0.20,-0.05,0.00,340.65,34.06
565,Entry short,2025-09-09 07:00:00,Short,1.7796,1000,1779.6,2.26,0.19,2.32,0.20,-0.05,0.00,340.65,34.06
566,Exit short,2025-09-10 04:00:00,TP,1.7724,1000,1776,2.26,0.19,2.32,0.20,-0.05,0.00,342.91,34.29
566,Entry short,2025-09-10 00:00:00,Short,1.776,1000,1776,2.26,0.19,2.32,0.20,-0.05,0.00,342.91,34.29
567,Exit short,2025-09-10 17:00:00,TP,1.7676,1000,1771.2,2.26,0.19,2.32,0.20,-0.05,0.00,345.18,34.52
567,Entry short,2025-09-10 12:00:00,Short,1.7712,1000,1771.2,2.26,0.19,2.32,0.20,-0.05,0.00,345.18,34.52
568,Exit short,2025-09-11 15:00:00,TP,1.7634,1000,1767,2.27,0.19,2.33,0.20,-0.05,0.00,347.45,34.74
568,Entry short,2025-09-11 14:00:00,Short,1.767,1000,1767,2.27,0.19,2.33,0.20,-0.05,0.00,347.45,34.74
569,Exit short,2025-09-12 06:00:00,SL,1.7628,1000,1762.2,-0.51,-0.04,1.54,0.13,-0.45,-0.04,346.94,34.69
569,Entry short,2025-09-11 17:00:00,Short,1.7622,1000,1762.2,-0.51,-0.04,1.54,0.13,-0.45,-0.04,346.94,34.69
570,Exit long,2025-09-16 11:00:00,SL,1.7706,1000,1771.2,-0.51,-0.04,0.35,0.03,-0.45,-0.04,346.43,34.64
570,Entry long,2025-09-16 09:00:00,Long,1.7712,1000,1771.2,-0.51,-0.04,0.35,0.03,-0.45,-0.04,346.43,34.64
571,Exit long,2025-09-17 07:00:00,SL,1.7754,1000,1776,-0.51,-0.04,0.35,0.03,-0.46,-0.04,345.92,34.59
571,Entry long,2025-09-17 06:00:00,Long,1.776,1000,1776,-0.51,-0.04,0.35,0.03,-0.46,-0.04,345.92,34.59
572,Exit long,2025-09-17 11:00:00,SL,1.7736,1000,1774.2,-0.51,-0.04,0,0.00,-0.46,-0.04,345.41,34.54
572,Entry long,2025-09-17 11:00:00,Long,1.7742,1000,1774.2,-0.51,-0.04,0,0.00,-0.46,-0.04,345.41,34.54
573,Exit long,2025-09-18 02:00:00,SL,1.7778,1000,1779,-0.91,-0.08,0,0.00,-0.85,-0.07,344.5,34.45
573,Entry long,2025-09-18 01:00:00,Long,1.779,1000,1779,-0.91,-0.08,0,0.00,-0.85,-0.07,344.5,34.45
574,Exit long,2025-09-22 14:00:00,SL,1.7862,1000,1787.4,-0.9,-0.08,0,0.00,-0.85,-0.07,343.61,34.36
574,Entry long,2025-09-22 13:00:00,Long,1.7874,1000,1787.4,-0.9,-0.08,0,0.00,-0.85,-0.07,343.61,34.36
575,Exit long,2025-09-23 06:00:00,SL,1.7892,1000,1789.8,-0.5,-0.04,1.53,0.13,-0.45,-0.04,343.1,34.31
575,Entry long,2025-09-23 01:00:00,Long,1.7898,1000,1789.8,-0.5,-0.04,1.53,0.13,-0.45,-0.04,343.1,34.31
576,Exit long,2025-09-29 02:00:00,SL,1.7874,1000,1788.6,-0.89,-0.08,0,0.00,-0.84,-0.07,342.21,34.22
576,Entry long,2025-09-29 01:00:00,Long,1.7886,1000,1788.6,-0.89,-0.08,0,0.00,-0.84,-0.07,342.21,34.22
577,Exit long,2025-09-29 14:00:00,SL,1.7874,1000,1788.6,-0.89,-0.08,0,0.00,-0.84,-0.07,341.31,34.13
577,Entry long,2025-09-29 12:00:00,Long,1.7886,1000,1788.6,-0.89,-0.08,0,0.00,-0.84,-0.07,341.31,34.13
578,Exit short,2025-09-30 02:00:00,TP,1.7784,1000,1782,2.26,0.19,2.31,0.20,-0.05,0.00,343.57,34.36
578,Entry short,2025-09-30 00:00:00,Short,1.782,1000,1782,2.26,0.19,2.31,0.20,-0.05,0.00,343.57,34.36
579,Exit short,2025-10-06 07:00:00,TP,1.7682,1000,1771.8,2.27,0.19,2.32,0.20,-0.05,0.00,345.84,34.58
579,Entry short,2025-10-06 06:00:00,Short,1.7718,1000,1771.8,2.27,0.19,2.32,0.20,-0.05,0.00,345.84,34.58
580,Exit short,2025-10-09 04:00:00,TP,1.7634,1000,1767,2.26,0.19,2.32,0.20,-0.05,0.00,348.11,34.81
580,Entry short,2025-10-08 14:00:00,Short,1.767,1000,1767,2.26,0.19,2.32,0.20,-0.05,0.00,348.11,34.81
581,Exit short,2025-10-09 12:00:00,TP,1.7586,1000,1762.2,2.26,0.20,2.32,0.20,-0.05,0.00,350.37,35.04
581,Entry short,2025-10-09 10:00:00,Short,1.7622,1000,1762.2,2.26,0.20,2.32,0.20,-0.05,0.00,350.37,35.04
582,Exit long,2025-10-10 15:00:00,TP,1.7724,1000,1768.8,2.25,0.19,2.31,0.20,-0.05,0.00,352.63,35.26
582,Entry long,2025-10-10 14:00:00,Long,1.7688,1000,1768.8,2.25,0.19,2.31,0.20,-0.05,0.00,352.63,35.26
583,Exit long,2025-10-10 20:00:00,TP,1.7922,1000,1788.6,2.25,0.19,2.31,0.20,-0.05,0.00,354.88,35.49
583,Entry long,2025-10-10 17:00:00,Long,1.7886,1000,1788.6,2.25,0.19,2.31,0.20,-0.05,0.00,354.88,35.49
584,Exit short,2025-10-13 07:00:00,TP,1.779,1000,1782.6,2.22,0.19,2.28,0.20,-0.05,0.00,357.1,35.71
584,Entry short,2025-10-13 01:00:00,Short,1.7826,1000,1782.6,2.22,0.19,2.28,0.20,-0.05,0.00,357.1,35.71
585,Exit short,2025-10-13 23:00:00,SL,1.776,1000,1774.8,-0.89,-0.08,0,0.00,-0.83,-0.07,356.21,35.62
585,Entry short,2025-10-13 16:00:00,Short,1.7748,1000,1774.8,-0.89,-0.08,0,0.00,-0.83,-0.07,356.21,35.62
586,Exit long,2025-10-14 05:00:00,TP,1.7892,1000,1785.6,2.24,0.19,2.29,0.20,-0.05,0.00,358.45,35.85
586,Entry long,2025-10-14 04:00:00,Long,1.7856,1000,1785.6,2.24,0.19,2.29,0.20,-0.05,0.00,358.45,35.85
587,Exit long,2025-10-16 00:00:00,TP,1.7928,1000,1789.2,2.24,0.19,2.29,0.20,-0.05,0.00,360.69,36.07
587,Entry long,2025-10-15 23:00:00,Long,1.7892,1000,1789.2,2.24,0.19,2.29,0.20,-0.05,0.00,360.69,36.07
588,Exit long,2025-10-16 17:00:00,TP,1.8012,1000,1797.6,2.24,0.19,2.29,0.20,-0.05,0.00,362.93,36.29
588,Entry long,2025-10-16 16:00:00,Long,1.7976,1000,1797.6,2.24,0.19,2.29,0.20,-0.05,0.00,362.93,36.29
589,Exit long,2025-10-16 23:00:00,TP,1.8048,1000,1801.2,2.23,0.19,2.28,0.20,-0.05,0.00,365.15,36.52
589,Entry long,2025-10-16 17:00:00,Long,1.8012,1000,1801.2,2.23,0.19,2.28,0.20,-0.05,0.00,365.15,36.52
590,Exit short,2025-10-17 12:00:00,SL,1.803,1000,1802.4,-0.5,-0.04,0.34,0.03,-0.44,-0.04,364.66,36.47
590,Entry short,2025-10-17 11:00:00,Short,1.8024,1000,1802.4,-0.5,-0.04,0.34,0.03,-0.44,-0.04,364.66,36.47
591,Exit short,2025-10-20 07:00:00,SL,1.7952,1000,1794.6,-0.5,-0.04,1.9,0.16,-0.44,-0.04,364.16,36.42
591,Entry short,2025-10-17 20:00:00,Short,1.7946,1000,1794.6,-0.5,-0.04,1.9,0.16,-0.44,-0.04,364.16,36.42
592,Exit short,2025-10-20 19:00:00,TP,1.7874,1000,1791,2.23,0.19,2.28,0.20,-0.05,0.00,366.39,36.64
592,Entry short,2025-10-20 14:00:00,Short,1.791,1000,1791,2.23,0.19,2.28,0.20,-0.05,0.00,366.39,36.64
593,Exit short,2025-10-23 09:00:00,TP,1.7814,1000,1785,2.23,0.19,2.28,0.20,-0.05,0.00,368.62,36.86
593,Entry short,2025-10-23 06:00:00,Short,1.785,1000,1785,2.23,0.19,2.28,0.20,-0.05,0.00,368.62,36.86
