Trade #,Type,Date and time,Signal,Price AUD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit short,2023-08-04 10:00:00,SL,1.6704,1000,1666.8,-2.46,-0.23,0,0.00,-2.41,-0.22,-2.46,-0.25
1,Entry short,2023-08-04 04:00:00,Short,1.6668,1000,1666.8,-2.46,-0.23,0,0.00,-2.41,-0.22,-2.46,-0.25
2,Exit long,2023-08-04 19:00:00,TP,1.6764,1000,1672.8,2.26,0.21,2.31,0.21,-1.23,-0.11,-0.2,-0.02
2,Entry long,2023-08-04 14:00:00,Long,1.6728,1000,1672.8,2.26,0.21,2.31,0.21,-1.23,-0.11,-0.2,-0.02
3,Exit long,2023-08-08 05:00:00,TP,1.6794,1000,1675.8,2.27,0.21,2.32,0.21,-1.55,-0.14,2.06,0.21
3,Entry long,2023-08-07 15:00:00,Long,1.6758,1000,1675.8,2.27,0.21,2.32,0.21,-1.55,-0.14,2.06,0.21
4,Exit short,2023-08-09 02:00:00,TP,1.6728,1000,1676.4,2.25,0.21,2.31,0.21,-0.84,-0.08,4.32,0.43
4,Entry short,2023-08-08 18:00:00,Short,1.6764,1000,1676.4,2.25,0.21,2.31,0.21,-0.84,-0.08,4.32,0.43
5,Exit long,2023-08-10 20:00:00,TP,1.6836,1000,1680,2.25,0.21,2.3,0.21,-2.24,-0.20,6.57,0.66
5,Entry long,2023-08-09 12:00:00,Long,1.68,1000,1680,2.25,0.21,2.3,0.21,-2.24,-0.20,6.57,0.66
6,Exit long,2023-08-14 01:00:00,TP,1.6896,1000,1686,2.24,0.20,2.29,0.21,-1.22,-0.11,8.81,0.88
6,Entry long,2023-08-10 23:00:00,Long,1.686,1000,1686,2.24,0.20,2.29,0.21,-1.22,-0.11,8.81,0.88
7,Exit short,2023-08-15 03:00:00,TP,1.6794,1000,1683,2.23,0.20,2.29,0.21,-0.05,0.00,11.04,1.10
7,Entry short,2023-08-14 14:00:00,Short,1.683,1000,1683,2.23,0.20,2.29,0.21,-0.05,0.00,11.04,1.10
8,Exit short,2023-08-15 06:00:00,SL,1.6812,1000,1677.6,-2.44,-0.22,0,0.00,-2.39,-0.22,8.61,0.86
8,Entry short,2023-08-15 03:00:00,Short,1.6776,1000,1677.6,-2.44,-0.22,0,0.00,-2.39,-0.22,8.61,0.86
9,Exit long,2023-08-16 00:00:00,TP,1.6902,1000,1686.6,2.22,0.20,2.27,0.21,-0.83,-0.08,10.83,1.08
9,Entry long,2023-08-15 07:00:00,Long,1.6866,1000,1686.6,2.22,0.20,2.27,0.21,-0.83,-0.08,10.83,1.08
10,Exit long,2023-08-17 00:00:00,TP,1.6956,1000,1692,2.21,0.20,2.26,0.21,-1.6,-0.15,13.04,1.30
10,Entry long,2023-08-16 12:00:00,Long,1.692,1000,1692,2.21,0.20,2.26,0.21,-1.6,-0.15,13.04,1.30
11,Exit short,2023-08-18 03:00:00,SL,1.6986,1000,1695,-2.41,-0.22,1.49,0.14,-2.36,-0.22,10.64,1.06
11,Entry short,2023-08-17 09:00:00,Short,1.695,1000,1695,-2.41,-0.22,1.49,0.14,-2.36,-0.22,10.64,1.06
12,Exit long,2023-08-22 06:00:00,SL,1.6974,1000,1701,-2.41,-0.22,1.1,0.10,-2.36,-0.22,8.23,0.82
12,Entry long,2023-08-21 07:00:00,Long,1.701,1000,1701,-2.41,-0.22,1.1,0.10,-2.36,-0.22,8.23,0.82
13,Exit short,2023-08-22 09:00:00,TP,1.692,1000,1695.6,2.21,0.20,2.26,0.21,-0.05,0.00,10.44,1.04
13,Entry short,2023-08-22 07:00:00,Short,1.6956,1000,1695.6,2.21,0.20,2.26,0.21,-0.05,0.00,10.44,1.04
14,Exit short,2023-08-23 13:00:00,TP,1.6812,1000,1684.8,2.21,0.20,2.26,0.21,-0.05,0.00,12.65,1.26
14,Entry short,2023-08-23 07:00:00,Short,1.6848,1000,1684.8,2.21,0.20,2.26,0.21,-0.05,0.00,12.65,1.26
15,Exit short,2023-08-24 09:00:00,SL,1.6824,1000,1678.8,-2.43,-0.22,1.51,0.14,-2.38,-0.22,10.21,1.02
15,Entry short,2023-08-23 14:00:00,Short,1.6788,1000,1678.8,-2.43,-0.22,1.51,0.14,-2.38,-0.22,10.21,1.02
16,Exit long,2023-08-25 07:00:00,SL,1.6794,1000,1683,-2.41,-0.22,1.12,0.10,-2.36,-0.22,7.81,0.78
16,Entry long,2023-08-24 11:00:00,Long,1.683,1000,1683,-2.41,-0.22,1.12,0.10,-2.36,-0.22,7.81,0.78
17,Exit short,2023-08-29 11:00:00,SL,1.6818,1000,1678.2,-2.41,-0.22,1.11,0.10,-2.36,-0.22,5.39,0.54
17,Entry short,2023-08-29 06:00:00,Short,1.6782,1000,1678.2,-2.41,-0.22,1.11,0.10,-2.36,-0.22,5.39,0.54
18,Exit long,2023-08-29 15:00:00,SL,1.68,1000,1683.6,-2.41,-0.22,0.72,0.07,-2.36,-0.22,2.98,0.30
18,Entry long,2023-08-29 11:00:00,Long,1.6836,1000,1683.6,-2.41,-0.22,0.72,0.07,-2.36,-0.22,2.98,0.30
19,Exit short,2023-08-30 08:00:00,SL,1.6818,1000,1678.2,-2.43,-0.22,0,0.00,-2.38,-0.22,0.54,0.05
19,Entry short,2023-08-30 04:00:00,Short,1.6782,1000,1678.2,-2.43,-0.22,0,0.00,-2.38,-0.22,0.54,0.05
20,Exit long,2023-08-30 12:00:00,SL,1.6794,1000,1683,-2.43,-0.22,0.73,0.07,-2.38,-0.22,-1.89,-0.19
20,Entry long,2023-08-30 09:00:00,Long,1.683,1000,1683,-2.43,-0.22,0.73,0.07,-2.38,-0.22,-1.89,-0.19
21,Exit long,2023-08-30 21:00:00,TP,1.6872,1000,1683.6,2.23,0.20,2.28,0.21,-0.05,0.00,0.34,0.03
21,Entry long,2023-08-30 16:00:00,Long,1.6836,1000,1683.6,2.23,0.20,2.28,0.21,-0.05,0.00,0.34,0.03
22,Exit short,2023-08-31 12:00:00,TP,1.6752,1000,1678.8,2.23,0.21,2.28,0.21,-0.05,0.00,2.57,0.26
22,Entry short,2023-08-31 11:00:00,Short,1.6788,1000,1678.8,2.23,0.21,2.28,0.21,-0.05,0.00,2.57,0.26
23,Exit short,2023-09-05 00:00:00,SL,1.6728,1000,1669.2,-2.43,-0.22,1.89,0.18,-2.38,-0.22,0.15,0.01
23,Entry short,2023-09-04 00:00:00,Short,1.6692,1000,1669.2,-2.43,-0.22,1.89,0.18,-2.38,-0.22,0.15,0.01
24,Exit long,2023-09-05 02:00:00,TP,1.6782,1000,1674.6,2.23,0.21,2.28,0.21,-0.05,0.00,2.37,0.24
24,Entry long,2023-09-05 01:00:00,Long,1.6746,1000,1674.6,2.23,0.21,2.28,0.21,-0.05,0.00,2.37,0.24
25,Exit short,2023-09-07 01:00:00,SL,1.6818,1000,1678.2,-2.4,-0.22,0,0.00,-2.35,-0.22,-0.02,0.00
25,Entry short,2023-09-06 06:00:00,Short,1.6782,1000,1678.2,-2.4,-0.22,0,0.00,-2.35,-0.22,-0.02,0.00
26,Exit long,2023-09-07 06:00:00,SL,1.68,1000,1683.6,-2.4,-0.22,0.33,0.03,-2.35,-0.22,-2.42,-0.24
26,Entry long,2023-09-07 02:00:00,Long,1.6836,1000,1683.6,-2.4,-0.22,0.33,0.03,-2.35,-0.22,-2.42,-0.24
27,Exit short,2023-09-08 10:00:00,TP,1.6734,1000,1677,2.2,0.21,2.25,0.21,-1.2,-0.11,-0.22,-0.02
27,Entry short,2023-09-07 12:00:00,Short,1.677,1000,1677,2.2,0.21,2.25,0.21,-1.2,-0.11,-0.22,-0.02
28,Exit short,2023-09-11 04:00:00,TP,1.6698,1000,1673.4,2.2,0.21,2.25,0.21,-0.05,0.00,1.98,0.20
28,Entry short,2023-09-11 01:00:00,Short,1.6734,1000,1673.4,2.2,0.21,2.25,0.21,-0.05,0.00,1.98,0.20
29,Exit short,2023-09-12 17:00:00,SL,1.671,1000,1667.4,-2.41,-0.23,0.34,0.03,-2.36,-0.22,-0.44,-0.04
29,Entry short,2023-09-12 07:00:00,Short,1.6674,1000,1667.4,-2.41,-0.23,0.34,0.03,-2.36,-0.22,-0.44,-0.04
30,Exit long,2023-09-13 02:00:00,TP,1.6776,1000,1674,2.21,0.21,2.26,0.21,-0.44,-0.04,1.78,0.18
30,Entry long,2023-09-12 21:00:00,Long,1.674,1000,1674,2.21,0.21,2.26,0.21,-0.44,-0.04,1.78,0.18
31,Exit short,2023-09-14 12:00:00,TP,1.665,1000,1668.6,2.21,0.21,2.26,0.21,-1.21,-0.11,3.99,0.40
31,Entry short,2023-09-14 00:00:00,Short,1.6686,1000,1668.6,2.21,0.21,2.26,0.21,-1.21,-0.11,3.99,0.40
32,Exit short,2023-09-15 08:00:00,SL,1.6518,1000,1648.2,-2.42,-0.23,1.11,0.10,-2.37,-0.22,1.57,0.16
32,Entry short,2023-09-15 02:00:00,Short,1.6482,1000,1648.2,-2.42,-0.23,1.11,0.10,-2.37,-0.22,1.57,0.16
33,Exit long,2023-09-15 16:00:00,TP,1.6578,1000,1654.2,2.22,0.21,2.27,0.21,-0.05,0.00,3.79,0.38
33,Entry long,2023-09-15 13:00:00,Long,1.6542,1000,1654.2,2.22,0.21,2.27,0.21,-0.05,0.00,3.79,0.38
34,Exit short,2023-09-20 15:00:00,TP,1.6494,1000,1653,2.23,0.21,2.27,0.21,-1.99,-0.19,6.02,0.60
34,Entry short,2023-09-19 23:00:00,Short,1.653,1000,1653,2.23,0.21,2.27,0.21,-1.99,-0.19,6.02,0.60
35,Exit long,2023-09-21 07:00:00,TP,1.6614,1000,1657.8,2.22,0.21,2.27,0.21,-0.05,0.00,8.24,0.82
35,Entry long,2023-09-21 02:00:00,Long,1.6578,1000,1657.8,2.22,0.21,2.27,0.21,-0.05,0.00,8.24,0.82
36,Exit short,2023-09-22 11:00:00,TP,1.65,1000,1653.6,2.21,0.21,2.26,0.21,-0.05,0.00,10.45,1.05
36,Entry short,2023-09-22 09:00:00,Short,1.6536,1000,1653.6,2.21,0.21,2.26,0.21,-0.05,0.00,10.45,1.05
37,Exit long,2023-09-25 10:00:00,SL,1.6542,1000,1657.8,-2.42,-0.23,0.34,0.03,-2.37,-0.22,8.04,0.80
37,Entry long,2023-09-25 05:00:00,Long,1.6578,1000,1657.8,-2.42,-0.23,0.34,0.03,-2.37,-0.22,8.04,0.80
38,Exit short,2023-09-26 01:00:00,TP,1.6476,1000,1651.2,2.21,0.21,2.26,0.21,-0.05,0.00,10.25,1.03
38,Entry short,2023-09-25 13:00:00,Short,1.6512,1000,1651.2,2.21,0.21,2.26,0.21,-0.05,0.00,10.25,1.03
39,Exit long,2023-09-27 13:00:00,SL,1.6518,1000,1655.4,-2.4,-0.23,0.72,0.07,-2.35,-0.22,7.85,0.79
39,Entry long,2023-09-27 05:00:00,Long,1.6554,1000,1655.4,-2.4,-0.23,0.72,0.07,-2.35,-0.22,7.85,0.79
40,Exit short,2023-09-27 16:00:00,SL,1.6524,1000,1648.8,-2.4,-0.23,0.34,0.03,-2.35,-0.22,5.45,0.55
40,Entry short,2023-09-27 14:00:00,Short,1.6488,1000,1648.8,-2.4,-0.23,0.34,0.03,-2.35,-0.22,5.45,0.55
41,Exit long,2023-09-28 01:00:00,SL,1.6506,1000,1654.2,-2.38,-0.23,0.33,0.03,-2.34,-0.22,3.07,0.31
41,Entry long,2023-09-27 18:00:00,Long,1.6542,1000,1654.2,-2.38,-0.23,0.33,0.03,-2.34,-0.22,3.07,0.31
42,Exit short,2023-09-28 16:00:00,TP,1.6452,1000,1648.8,2.19,0.21,2.24,0.21,-0.86,-0.08,5.26,0.53
42,Entry short,2023-09-28 03:00:00,Short,1.6488,1000,1648.8,2.19,0.21,2.24,0.21,-0.86,-0.08,5.26,0.53
43,Exit short,2023-09-29 02:00:00,TP,1.6404,1000,1644,2.22,0.21,2.27,0.21,-0.42,-0.04,7.48,0.75
43,Entry short,2023-09-28 16:00:00,Short,1.644,1000,1644,2.22,0.21,2.27,0.21,-0.42,-0.04,7.48,0.75
44,Exit long,2023-09-29 19:00:00,TP,1.6446,1000,1641,2.22,0.21,2.27,0.21,-0.05,0.00,9.69,0.97
44,Entry long,2023-09-29 15:00:00,Long,1.641,1000,1641,2.22,0.21,2.27,0.21,-0.05,0.00,9.69,0.97
45,Exit long,2023-10-03 04:00:00,TP,1.6536,1000,1650,2.19,0.21,2.24,0.21,-0.05,0.00,11.89,1.19
45,Entry long,2023-10-03 02:00:00,Long,1.65,1000,1650,2.19,0.21,2.24,0.21,-0.05,0.00,11.89,1.19
46,Exit long,2023-10-05 01:00:00,SL,1.6554,1000,1659,-2.37,-0.23,0,0.00,-2.33,-0.22,9.51,0.95
46,Entry long,2023-10-05 00:00:00,Long,1.659,1000,1659,-2.37,-0.23,0,0.00,-2.33,-0.22,9.51,0.95
47,Exit long,2023-10-06 15:00:00,SL,1.6578,1000,1661.4,-2.39,-0.23,0,0.00,-2.34,-0.22,7.12,0.71
47,Entry long,2023-10-06 11:00:00,Long,1.6614,1000,1661.4,-2.39,-0.23,0,0.00,-2.34,-0.22,7.12,0.71
48,Exit long,2023-10-09 00:00:00,SL,1.6572,1000,1660.8,-2.4,-0.23,0,0.00,-2.35,-0.22,4.73,0.47
48,Entry long,2023-10-08 21:00:00,Long,1.6608,1000,1660.8,-2.4,-0.23,0,0.00,-2.35,-0.22,4.73,0.47
49,Exit short,2023-10-09 17:00:00,TP,1.6512,1000,1654.8,2.2,0.21,2.25,0.21,-0.05,0.00,6.93,0.69
49,Entry short,2023-10-09 11:00:00,Short,1.6548,1000,1654.8,2.2,0.21,2.25,0.21,-0.05,0.00,6.93,0.69
50,Exit long,2023-10-12 13:00:00,TP,1.6584,1000,1654.8,2.21,0.21,2.26,0.21,-0.29,-0.03,9.14,0.91
50,Entry long,2023-10-11 14:00:00,Long,1.6548,1000,1654.8,2.21,0.21,2.26,0.21,-0.29,-0.03,9.14,0.91
51,Exit long,2023-10-12 14:00:00,TP,1.6638,1000,1660.2,2.21,0.21,2.26,0.21,-0.05,0.00,11.35,1.13
51,Entry long,2023-10-12 13:00:00,Long,1.6602,1000,1660.2,2.21,0.21,2.26,0.21,-0.05,0.00,11.35,1.13
52,Exit short,2023-10-17 06:00:00,TP,1.6596,1000,1663.2,2.19,0.21,2.24,0.21,-1.81,-0.17,13.54,1.35
52,Entry short,2023-10-16 16:00:00,Short,1.6632,1000,1663.2,2.19,0.21,2.24,0.21,-1.81,-0.17,13.54,1.35
53,Exit long,2023-10-19 01:00:00,TP,1.6704,1000,1666.8,2.18,0.21,2.23,0.21,-0.05,0.00,15.72,1.57
53,Entry long,2023-10-19 00:00:00,Long,1.6668,1000,1666.8,2.18,0.21,2.23,0.21,-0.05,0.00,15.72,1.57
54,Exit long,2023-10-20 19:00:00,TP,1.6776,1000,1674,2.18,0.21,2.23,0.21,-0.43,-0.04,17.9,1.79
54,Entry long,2023-10-20 00:00:00,Long,1.674,1000,1674,2.18,0.21,2.23,0.21,-0.43,-0.04,17.9,1.79
55,Exit long,2023-10-23 09:00:00,TP,1.6824,1000,1678.8,2.18,0.21,2.22,0.21,-0.05,0.00,20.08,2.01
55,Entry long,2023-10-23 07:00:00,Long,1.6788,1000,1678.8,2.18,0.21,2.22,0.21,-0.05,0.00,20.08,2.01
56,Exit short,2023-10-25 00:00:00,TP,1.6596,1000,1663.2,2.19,0.21,2.24,0.21,-0.05,0.00,22.27,2.23
56,Entry short,2023-10-25 00:00:00,Short,1.6632,1000,1663.2,2.19,0.21,2.24,0.21,-0.05,0.00,22.27,2.23
57,Exit long,2023-10-25 13:00:00,TP,1.6698,1000,1666.2,2.19,0.21,2.24,0.21,-0.05,0.00,24.46,2.45
57,Entry long,2023-10-25 09:00:00,Long,1.6662,1000,1666.2,2.19,0.21,2.24,0.21,-0.05,0.00,24.46,2.45
58,Exit short,2023-10-27 00:00:00,TP,1.6674,1000,1671,2.18,0.21,2.23,0.21,-0.81,-0.08,26.64,2.66
58,Entry short,2023-10-26 09:00:00,Short,1.671,1000,1671,2.18,0.21,2.23,0.21,-0.81,-0.08,26.64,2.66
59,Exit short,2023-10-27 08:00:00,TP,1.6632,1000,1666.8,2.18,0.21,2.23,0.21,-0.05,0.00,28.82,2.88
59,Entry short,2023-10-27 00:00:00,Short,1.6668,1000,1666.8,2.18,0.21,2.23,0.21,-0.05,0.00,28.82,2.88
60,Exit short,2023-10-30 22:00:00,SL,1.6668,1000,1663.2,-2.39,-0.23,1.66,0.16,-2.34,-0.22,26.42,2.64
60,Entry short,2023-10-30 01:00:00,Short,1.6632,1000,1663.2,-2.39,-0.23,1.66,0.16,-2.34,-0.22,26.42,2.64
61,Exit long,2023-10-31 09:00:00,TP,1.6716,1000,1668,2.2,0.21,2.25,0.21,-0.05,0.00,28.62,2.86
61,Entry long,2023-10-31 03:00:00,Long,1.668,1000,1668,2.2,0.21,2.25,0.21,-0.05,0.00,28.62,2.86
62,Exit short,2023-11-01 12:00:00,TP,1.6596,1000,1663.2,2.18,0.21,2.23,0.21,-0.05,0.00,30.8,3.08
62,Entry short,2023-11-01 11:00:00,Short,1.6632,1000,1663.2,2.18,0.21,2.23,0.21,-0.05,0.00,30.8,3.08
63,Exit short,2023-11-02 01:00:00,TP,1.6476,1000,1651.2,2.2,0.21,2.25,0.21,-0.05,0.00,33.01,3.30
63,Entry short,2023-11-01 22:00:00,Short,1.6512,1000,1651.2,2.2,0.21,2.25,0.21,-0.05,0.00,33.01,3.30
64,Exit long,2023-11-03 07:00:00,SL,1.6506,1000,1654.2,-2.41,-0.23,0.72,0.07,-2.37,-0.22,30.6,3.06
64,Entry long,2023-11-02 14:00:00,Long,1.6542,1000,1654.2,-2.41,-0.23,0.72,0.07,-2.37,-0.22,30.6,3.06
65,Exit short,2023-11-06 09:00:00,SL,1.6506,1000,1647,-2.44,-0.23,0.34,0.03,-2.39,-0.22,28.15,2.82
65,Entry short,2023-11-03 20:00:00,Short,1.647,1000,1647,-2.44,-0.23,0.34,0.03,-2.39,-0.22,28.15,2.82
66,Exit long,2023-11-07 03:00:00,TP,1.6566,1000,1653,2.24,0.21,2.29,0.21,-0.83,-0.08,30.39,3.04
66,Entry long,2023-11-06 16:00:00,Long,1.653,1000,1653,2.24,0.21,2.29,0.21,-0.83,-0.08,30.39,3.04
67,Exit long,2023-11-09 22:00:00,TP,1.6758,1000,1672.2,2.19,0.21,2.24,0.21,-0.05,0.00,32.58,3.26
67,Entry long,2023-11-09 19:00:00,Long,1.6722,1000,1672.2,2.19,0.21,2.24,0.21,-0.05,0.00,32.58,3.26
68,Exit short,2023-11-14 05:00:00,SL,1.6794,1000,1675.8,-2.39,-0.22,0.15,0.01,-2.34,-0.22,30.19,3.02
68,Entry short,2023-11-13 16:00:00,Short,1.6758,1000,1675.8,-2.39,-0.22,0.15,0.01,-2.34,-0.22,30.19,3.02
69,Exit long,2023-11-14 13:00:00,SL,1.677,1000,1680.6,-2.39,-0.22,1.48,0.14,-2.35,-0.22,27.8,2.78
69,Entry long,2023-11-14 08:00:00,Long,1.6806,1000,1680.6,-2.39,-0.22,1.48,0.14,-2.35,-0.22,27.8,2.78
70,Exit short,2023-11-15 07:00:00,TP,1.6716,1000,1675.2,2.24,0.21,2.29,0.21,-0.05,0.00,30.04,3.00
70,Entry short,2023-11-14 13:00:00,Short,1.6752,1000,1675.2,2.24,0.21,2.29,0.21,-0.05,0.00,30.04,3.00
71,Exit short,2023-11-15 10:00:00,TP,1.6668,1000,1670.4,2.24,0.21,2.29,0.21,-0.05,0.00,32.28,3.23
71,Entry short,2023-11-15 08:00:00,Short,1.6704,1000,1670.4,2.24,0.21,2.29,0.21,-0.05,0.00,32.28,3.23
72,Exit long,2023-11-16 15:00:00,TP,1.677,1000,1673.4,2.24,0.21,2.29,0.21,-2,-0.18,34.52,3.45
72,Entry long,2023-11-16 02:00:00,Long,1.6734,1000,1673.4,2.24,0.21,2.29,0.21,-2,-0.18,34.52,3.45
73,Exit short,2023-11-17 14:00:00,SL,1.674,1000,1670.4,-2.43,-0.22,0.34,0.03,-2.38,-0.22,32.1,3.21
73,Entry short,2023-11-17 10:00:00,Short,1.6704,1000,1670.4,-2.43,-0.22,0.34,0.03,-2.38,-0.22,32.1,3.21
74,Exit short,2023-11-20 07:00:00,TP,1.6662,1000,1669.8,2.25,0.21,2.3,0.21,-0.05,0.00,34.34,3.43
74,Entry short,2023-11-20 02:00:00,Short,1.6698,1000,1669.8,2.25,0.21,2.3,0.21,-0.05,0.00,34.34,3.43
75,Exit short,2023-11-22 10:00:00,TP,1.6626,1000,1666.2,2.26,0.21,2.31,0.21,-2.02,-0.18,36.6,3.66
75,Entry short,2023-11-21 02:00:00,Short,1.6662,1000,1666.2,2.26,0.21,2.31,0.21,-2.02,-0.18,36.6,3.66
76,Exit short,2023-11-29 07:00:00,SL,1.6572,1000,1653.6,-2.49,-0.23,1.14,0.10,-2.44,-0.22,34.11,3.41
76,Entry short,2023-11-28 15:00:00,Short,1.6536,1000,1653.6,-2.49,-0.23,1.14,0.10,-2.44,-0.22,34.11,3.41
77,Exit long,2023-12-05 01:00:00,TP,1.6392,1000,1635.6,2.28,0.21,2.33,0.22,-0.05,0.00,36.39,3.64
77,Entry long,2023-12-04 18:00:00,Long,1.6356,1000,1635.6,2.28,0.21,2.33,0.22,-0.05,0.00,36.39,3.64
78,Exit short,2023-12-06 01:00:00,TP,1.6386,1000,1642.2,2.26,0.21,2.31,0.21,-0.05,0.00,38.65,3.86
78,Entry short,2023-12-06 01:00:00,Short,1.6422,1000,1642.2,2.26,0.21,2.31,0.21,-0.05,0.00,38.65,3.86
79,Exit long,2023-12-07 09:00:00,SL,1.6428,1000,1646.4,-2.46,-0.23,1.22,0.11,-2.41,-0.22,36.19,3.62
79,Entry long,2023-12-07 02:00:00,Long,1.6464,1000,1646.4,-2.46,-0.23,1.22,0.11,-2.41,-0.22,36.19,3.62
80,Exit short,2023-12-07 16:00:00,TP,1.6362,1000,1639.8,2.26,0.21,2.31,0.21,-0.05,0.00,38.45,3.85
80,Entry short,2023-12-07 13:00:00,Short,1.6398,1000,1639.8,2.26,0.21,2.31,0.21,-0.05,0.00,38.45,3.85
81,Exit short,2023-12-08 15:00:00,SL,1.6344,1000,1630.8,-2.48,-0.23,0.74,0.07,-2.43,-0.23,35.97,3.60
81,Entry short,2023-12-08 04:00:00,Short,1.6308,1000,1630.8,-2.48,-0.23,0.74,0.07,-2.43,-0.23,35.97,3.60
82,Exit long,2023-12-12 02:00:00,SL,1.6362,1000,1639.8,-2.46,-0.23,1.8,0.17,-2.41,-0.22,33.51,3.35
82,Entry long,2023-12-11 01:00:00,Long,1.6398,1000,1639.8,-2.46,-0.23,1.8,0.17,-2.41,-0.22,33.51,3.35
83,Exit short,2023-12-12 08:00:00,SL,1.638,1000,1634.4,-2.46,-0.23,1.13,0.11,-2.41,-0.22,31.05,3.10
83,Entry short,2023-12-12 03:00:00,Short,1.6344,1000,1634.4,-2.46,-0.23,1.13,0.11,-2.41,-0.22,31.05,3.10
84,Exit long,2023-12-12 14:00:00,TP,1.6446,1000,1641,2.26,0.21,2.31,0.21,-0.05,0.00,33.31,3.33
84,Entry long,2023-12-12 13:00:00,Long,1.641,1000,1641,2.26,0.21,2.31,0.21,-0.05,0.00,33.31,3.33
85,Exit short,2023-12-13 19:00:00,TP,1.6356,1000,1639.2,2.26,0.21,2.31,0.22,-0.05,0.00,35.58,3.56
85,Entry short,2023-12-13 19:00:00,Short,1.6392,1000,1639.2,2.26,0.21,2.31,0.22,-0.05,0.00,35.58,3.56
86,Exit short,2023-12-13 20:00:00,TP,1.632,1000,1635.6,2.26,0.21,2.31,0.22,-0.05,0.00,37.84,3.78
86,Entry short,2023-12-13 19:00:00,Short,1.6356,1000,1635.6,2.26,0.21,2.31,0.22,-0.05,0.00,37.84,3.78
87,Exit short,2023-12-14 02:00:00,TP,1.6242,1000,1627.8,2.3,0.21,2.35,0.22,-0.05,0.00,40.14,4.01
87,Entry short,2023-12-14 00:00:00,Short,1.6278,1000,1627.8,2.3,0.21,2.35,0.22,-0.05,0.00,40.14,4.01
88,Exit long,2023-12-14 14:00:00,TP,1.6362,1000,1632.6,2.3,0.21,2.35,0.22,-0.05,0.00,42.43,4.24
88,Entry long,2023-12-14 14:00:00,Long,1.6326,1000,1632.6,2.3,0.21,2.35,0.22,-0.05,0.00,42.43,4.24
89,Exit short,2023-12-15 13:00:00,SL,1.635,1000,1631.4,-2.51,-0.23,0.35,0.03,-2.46,-0.23,39.92,3.99
89,Entry short,2023-12-15 09:00:00,Short,1.6314,1000,1631.4,-2.51,-0.23,0.35,0.03,-2.46,-0.23,39.92,3.99
90,Exit short,2023-12-15 15:00:00,TP,1.6272,1000,1630.8,2.31,0.21,2.36,0.22,-0.05,0.00,42.23,4.22
90,Entry short,2023-12-15 15:00:00,Short,1.6308,1000,1630.8,2.31,0.21,2.36,0.22,-0.05,0.00,42.23,4.22
91,Exit short,2023-12-18 15:00:00,SL,1.6272,1000,1623.6,-2.51,-0.23,0.37,0.03,-2.46,-0.23,39.72,3.97
91,Entry short,2023-12-18 08:00:00,Short,1.6236,1000,1623.6,-2.51,-0.23,0.37,0.03,-2.46,-0.23,39.72,3.97
92,Exit long,2023-12-19 02:00:00,SL,1.6254,1000,1629,-2.51,-0.23,0,0.00,-2.46,-0.23,37.21,3.72
92,Entry long,2023-12-18 19:00:00,Long,1.629,1000,1629,-2.51,-0.23,0,0.00,-2.46,-0.23,37.21,3.72
93,Exit long,2023-12-21 09:00:00,SL,1.6218,1000,1625.4,-2.52,-0.23,0.19,0.02,-2.47,-0.23,34.68,3.47
93,Entry long,2023-12-20 20:00:00,Long,1.6254,1000,1625.4,-2.52,-0.23,0.19,0.02,-2.47,-0.23,34.68,3.47
94,Exit long,2023-12-28 01:00:00,SL,1.6194,1000,1623,-2.57,-0.23,0.36,0.03,-2.52,-0.23,32.11,3.21
94,Entry long,2023-12-27 16:00:00,Long,1.623,1000,1623,-2.57,-0.23,0.36,0.03,-2.52,-0.23,32.11,3.21
95,Exit short,2023-12-29 09:00:00,SL,1.6236,1000,1620,-2.56,-0.23,1.59,0.14,-2.51,-0.23,29.55,2.96
95,Entry short,2023-12-28 15:00:00,Short,1.62,1000,1620,-2.56,-0.23,1.59,0.14,-2.51,-0.23,29.55,2.96
96,Exit long,2023-12-29 15:00:00,SL,1.6224,1000,1626,-2.56,-0.23,1.83,0.17,-2.51,-0.23,26.99,2.70
96,Entry long,2023-12-29 10:00:00,Long,1.626,1000,1626,-2.56,-0.23,1.83,0.17,-2.51,-0.23,26.99,2.70
97,Exit short,2024-01-02 04:00:00,TP,1.6164,1000,1620,2.35,0.21,2.4,0.22,-1.28,-0.12,29.34,2.93
97,Entry short,2023-12-29 15:00:00,Short,1.62,1000,1620,2.35,0.21,2.4,0.22,-1.28,-0.12,29.34,2.93
98,Exit long,2024-01-04 06:00:00,SL,1.62,1000,1623.6,-2.52,-0.23,1.57,0.14,-2.47,-0.23,26.82,2.68
98,Entry long,2024-01-03 13:00:00,Long,1.6236,1000,1623.6,-2.52,-0.23,1.57,0.14,-2.47,-0.23,26.82,2.68
99,Exit long,2024-01-08 13:00:00,TP,1.6368,1000,1633.2,2.32,0.21,2.37,0.22,-0.05,0.00,29.14,2.91
99,Entry long,2024-01-08 08:00:00,Long,1.6332,1000,1633.2,2.32,0.21,2.37,0.22,-0.05,0.00,29.14,2.91
100,Exit short,2024-01-09 13:00:00,SL,1.6338,1000,1630.2,-2.52,-0.23,0.35,0.03,-2.47,-0.23,26.62,2.66
