Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
57,Entry long,2025-01-18 12:00:00,[PSFL hA:60 rA:66 CH:37 R:46 B:0.47 M:+ PS:U],103500,0.001,103.5,0.29,0.28,0.9,0.86,-0.005,0.00,45.91,4.59
58,Exit long,2025-01-20 11:00:00,[ExitPS hA:33 rA:25 CH:24 R:74 B:0.67 M:- PS:D],107400,0.001,100.5,6.89,6.86,7.58,7.54,-0.005,0.00,52.8,5.28
58,Entry long,2025-01-20 01:00:00,[PSFL hA:42 rA:34 CH:34 R:32 B:0.4 M:+ PS:U],100500,0.001,100.5,6.89,6.86,7.58,7.54,-0.005,0.00,52.8,5.28
59,Exit long,2025-01-20 14:00:00,[ExitPS hA:51 rA:83 CH:15 R:51 B:0.16 M:- PS:D],106950,0.001,107.55,-0.61,-0.57,0.21,0.20,-0.6,-0.56,52.19,5.22
59,Entry long,2025-01-20 14:00:00,[PSFL hA:40 rA:72 CH:15 R:71 B:0.76 M:- PS:U],107550,0.001,107.55,-0.61,-0.57,0.21,0.20,-0.6,-0.56,52.19,5.22
60,Exit long,2025-01-21 04:00:00,[ExitPS hA:43 rA:48 CH:35 R:43 B:0.54 M:+ PS:D],102000,0.001,101.85,0.14,0.14,0.9,0.88,-0.005,0.00,52.34,5.23
60,Entry long,2025-01-21 01:00:00,[PSFL hA:50 rA:59 CH:25 R:40 B:0.4 M:+ PS:U],101850,0.001,101.85,0.14,0.14,0.9,0.88,-0.005,0.00,52.34,5.23
61,Exit long,2025-01-27 15:00:00,[ExitPS hA:35 rA:27 CH:18 R:62 B:0.67 M:+ PS:D],101250,0.001,99,2.24,2.26,2.85,2.87,-0.005,0.00,54.58,5.46
61,Entry long,2025-01-27 11:00:00,[PSFL hA:38 rA:47 CH:15 R:32 B:0.36 M:+ PS:U],99000,0.001,99,2.24,2.26,2.85,2.87,-0.005,0.00,54.58,5.46
62,Exit long,2025-02-02 10:00:00,[ExitPS hA:36 rA:48 CH:12 R:32 B:0.2 M:+ PS:D],99450,0.001,100.05,-0.61,-0.61,0.22,0.22,-0.6,-0.60,53.97,5.40
