Trade #,Type,Date and time,Signal,Price AUD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
299,Exit long,2025-02-23 23:00:00,SL,1.6452,1000,1646.4,-0.86,-0.08,0,0.00,-0.81,-0.08,109.84,10.98
299,Entry long,2025-02-21 19:00:00,Long,1.6464,1000,1646.4,-0.86,-0.08,0,0.00,-0.81,-0.08,109.84,10.98
300,Exit long,2025-02-28 02:00:00,TP,1.6704,1000,1668.6,1.03,0.10,1.07,0.10,-0.05,0.00,110.86,11.09
300,Entry long,2025-02-28 00:00:00,Long,1.6686,1000,1668.6,1.03,0.10,1.07,0.10,-0.05,0.00,110.86,11.09
301,Exit long,2025-03-02 23:00:00,SL,1.674,1000,1675.2,-0.84,-0.08,0,0.00,-0.79,-0.08,110.02,11.00
301,Entry long,2025-03-02 22:00:00,Long,1.6752,1000,1675.2,-0.84,-0.08,0,0.00,-0.79,-0.08,110.02,11.00
302,Exit long,2025-03-04 09:00:00,SL,1.6914,1000,1692.6,-0.84,-0.08,0.7,0.07,-0.8,-0.08,109.18,10.92
302,Entry long,2025-03-04 08:00:00,Long,1.6926,1000,1692.6,-0.84,-0.08,0.7,0.07,-0.8,-0.08,109.18,10.92
303,Exit long,2025-03-04 14:00:00,TP,1.695,1000,1693.2,1.02,0.10,1.07,0.10,-0.05,0.00,110.2,11.02
303,Entry long,2025-03-04 14:00:00,Long,1.6932,1000,1693.2,1.02,0.10,1.07,0.10,-0.05,0.00,110.2,11.02
304,Exit long,2025-03-05 06:00:00,SL,1.698,1000,1699.2,-0.85,-0.08,0.35,0.03,-0.8,-0.08,109.35,10.94
304,Entry long,2025-03-05 02:00:00,Long,1.6992,1000,1699.2,-0.85,-0.08,0.35,0.03,-0.8,-0.08,109.35,10.94
305,Exit short,2025-03-06 19:00:00,SL,1.7034,1000,1702.2,-0.86,-0.08,0,0.00,-0.81,-0.08,108.49,10.85
305,Entry short,2025-03-06 18:00:00,Short,1.7022,1000,1702.2,-0.86,-0.08,0,0.00,-0.81,-0.08,108.49,10.85
306,Exit long,2025-03-07 03:00:00,TP,1.7106,1000,1708.8,1.04,0.10,1.09,0.10,-0.05,0.00,109.53,10.95
306,Entry long,2025-03-07 02:00:00,Long,1.7088,1000,1708.8,1.04,0.10,1.09,0.10,-0.05,0.00,109.53,10.95
307,Exit short,2025-03-10 07:00:00,TP,1.7142,1000,1716,1.04,0.10,1.09,0.10,-0.05,0.00,110.57,11.06
307,Entry short,2025-03-10 05:00:00,Short,1.716,1000,1716,1.04,0.10,1.09,0.10,-0.05,0.00,110.57,11.06
308,Exit long,2025-03-10 18:00:00,TP,1.7244,1000,1722.6,1.04,0.10,1.09,0.10,-0.05,0.00,111.6,11.16
308,Entry long,2025-03-10 17:00:00,Long,1.7226,1000,1722.6,1.04,0.10,1.09,0.10,-0.05,0.00,111.6,11.16
309,Exit short,2025-03-12 09:00:00,SL,1.7352,1000,1734,-0.86,-0.08,0.71,0.06,-0.81,-0.07,110.75,11.07
309,Entry short,2025-03-11 18:00:00,Short,1.734,1000,1734,-0.86,-0.08,0.71,0.06,-0.81,-0.07,110.75,11.07
310,Exit long,2025-03-13 11:00:00,SL,1.728,1000,1729.2,-0.86,-0.08,0,0.00,-0.81,-0.07,109.89,10.99
310,Entry long,2025-03-13 09:00:00,Long,1.7292,1000,1729.2,-0.86,-0.08,0,0.00,-0.81,-0.07,109.89,10.99
311,Exit long,2025-03-14 12:00:00,SL,1.7262,1000,1727.4,-0.85,-0.08,0.36,0.03,-0.8,-0.07,109.04,10.90
311,Entry long,2025-03-14 10:00:00,Long,1.7274,1000,1727.4,-0.85,-0.08,0.36,0.03,-0.8,-0.07,109.04,10.90
312,Exit short,2025-03-17 00:00:00,TP,1.719,1000,1720.8,1.04,0.10,1.09,0.10,-0.05,0.00,110.07,11.01
312,Entry short,2025-03-14 13:00:00,Short,1.7208,1000,1720.8,1.04,0.10,1.09,0.10,-0.05,0.00,110.07,11.01
313,Exit short,2025-03-17 10:00:00,SL,1.7178,1000,1716.6,-0.86,-0.08,0,0.00,-0.81,-0.07,109.22,10.92
313,Entry short,2025-03-17 07:00:00,Short,1.7166,1000,1716.6,-0.86,-0.08,0,0.00,-0.81,-0.07,109.22,10.92
314,Exit short,2025-03-17 16:00:00,TP,1.7124,1000,1714.2,1.04,0.10,1.09,0.10,-0.05,0.00,110.25,11.03
314,Entry short,2025-03-17 15:00:00,Short,1.7142,1000,1714.2,1.04,0.10,1.09,0.10,-0.05,0.00,110.25,11.03
315,Exit long,2025-03-18 14:00:00,TP,1.7184,1000,1716.6,1.05,0.10,1.1,0.10,-0.05,0.00,111.3,11.13
315,Entry long,2025-03-18 14:00:00,Long,1.7166,1000,1716.6,1.05,0.10,1.1,0.10,-0.05,0.00,111.3,11.13
316,Exit short,2025-03-20 00:00:00,SL,1.716,1000,1714.8,-0.86,-0.08,0,0.00,-0.81,-0.07,110.44,11.04
316,Entry short,2025-03-19 23:00:00,Short,1.7148,1000,1714.8,-0.86,-0.08,0,0.00,-0.81,-0.07,110.44,11.04
317,Exit short,2025-03-24 15:00:00,SL,1.719,1000,1717.8,-0.85,-0.08,0,0.00,-0.8,-0.07,109.59,10.96
317,Entry short,2025-03-24 14:00:00,Short,1.7178,1000,1717.8,-0.85,-0.08,0,0.00,-0.8,-0.07,109.59,10.96
318,Exit short,2025-03-26 03:00:00,TP,1.71,1000,1711.8,1.04,0.10,1.08,0.10,-0.05,0.00,110.62,11.06
318,Entry short,2025-03-26 02:00:00,Short,1.7118,1000,1711.8,1.04,0.10,1.08,0.10,-0.05,0.00,110.62,11.06
319,Exit long,2025-03-28 01:00:00,TP,1.7148,1000,1713,1.04,0.10,1.09,0.10,-0.05,0.00,111.66,11.17
319,Entry long,2025-03-27 16:00:00,Long,1.713,1000,1713,1.04,0.10,1.09,0.10,-0.05,0.00,111.66,11.17
320,Exit long,2025-03-28 14:00:00,TP,1.7178,1000,1716,1.04,0.10,1.09,0.10,-0.05,0.00,112.69,11.27
320,Entry long,2025-03-28 14:00:00,Long,1.716,1000,1716,1.04,0.10,1.09,0.10,-0.05,0.00,112.69,11.27
321,Exit long,2025-03-31 08:00:00,TP,1.728,1000,1726.2,1.03,0.10,1.08,0.10,-0.05,0.00,113.73,11.37
321,Entry long,2025-03-31 07:00:00,Long,1.7262,1000,1726.2,1.03,0.10,1.08,0.10,-0.05,0.00,113.73,11.37
322,Exit short,2025-04-01 11:00:00,TP,1.7256,1000,1727.4,1.03,0.10,1.07,0.10,-0.05,0.00,114.75,11.48
322,Entry short,2025-04-01 11:00:00,Short,1.7274,1000,1727.4,1.03,0.10,1.07,0.10,-0.05,0.00,114.75,11.48
323,Exit short,2025-04-02 04:00:00,TP,1.7136,1000,1715.4,1.03,0.10,1.08,0.10,-0.05,0.00,115.78,11.58
323,Entry short,2025-04-02 02:00:00,Short,1.7154,1000,1715.4,1.03,0.10,1.08,0.10,-0.05,0.00,115.78,11.58
324,Exit long,2025-04-02 14:00:00,TP,1.722,1000,1720.2,1.03,0.10,1.08,0.10,-0.05,0.00,116.81,11.68
324,Entry long,2025-04-02 14:00:00,Long,1.7202,1000,1720.2,1.03,0.10,1.08,0.10,-0.05,0.00,116.81,11.68
325,Exit long,2025-04-02 21:00:00,TP,1.7286,1000,1726.8,1.03,0.10,1.08,0.10,-0.05,0.00,117.85,11.78
325,Entry long,2025-04-02 21:00:00,Long,1.7268,1000,1726.8,1.03,0.10,1.08,0.10,-0.05,0.00,117.85,11.78
326,Exit long,2025-04-03 08:00:00,SL,1.7394,1000,1740.6,-0.86,-0.08,0.71,0.06,-0.81,-0.07,116.99,11.70
326,Entry long,2025-04-03 04:00:00,Long,1.7406,1000,1740.6,-0.86,-0.08,0.71,0.06,-0.81,-0.07,116.99,11.70
327,Exit long,2025-04-03 22:00:00,TP,1.7472,1000,1745.4,1.04,0.09,1.09,0.10,-0.05,0.00,118.03,11.80
327,Entry long,2025-04-03 19:00:00,Long,1.7454,1000,1745.4,1.04,0.09,1.09,0.10,-0.05,0.00,118.03,11.80
328,Exit long,2025-04-04 05:00:00,SL,1.776,1000,1777.2,-0.86,-0.08,0,0.00,-0.81,-0.07,117.16,11.72
328,Entry long,2025-04-04 05:00:00,Long,1.7772,1000,1777.2,-0.86,-0.08,0,0.00,-0.81,-0.07,117.16,11.72
329,Exit long,2025-04-04 10:00:00,TP,1.7814,1000,1779.6,1.04,0.09,1.09,0.10,-0.05,0.00,118.2,11.82
329,Entry long,2025-04-04 10:00:00,Long,1.7796,1000,1779.6,1.04,0.09,1.09,0.10,-0.05,0.00,118.2,11.82
330,Exit long,2025-04-04 12:00:00,SL,1.8066,1000,1807.8,-0.86,-0.08,0,0.00,-0.81,-0.07,117.34,11.73
330,Entry long,2025-04-04 12:00:00,Long,1.8078,1000,1807.8,-0.86,-0.08,0,0.00,-0.81,-0.07,117.34,11.73
331,Exit long,2025-04-04 14:00:00,TP,1.812,1000,1810.2,1.03,0.09,1.09,0.09,-0.05,0.00,118.37,11.84
331,Entry long,2025-04-04 14:00:00,Long,1.8102,1000,1810.2,1.03,0.09,1.09,0.09,-0.05,0.00,118.37,11.84
332,Exit short,2025-04-04 17:00:00,TP,1.8168,1000,1818.6,1.03,0.09,1.09,0.09,-0.05,0.00,119.4,11.94
332,Entry short,2025-04-04 17:00:00,Short,1.8186,1000,1818.6,1.03,0.09,1.09,0.09,-0.05,0.00,119.4,11.94
333,Exit short,2025-04-04 19:00:00,TP,1.8132,1000,1815,1.03,0.09,1.09,0.09,-0.05,0.00,120.44,12.04
333,Entry short,2025-04-04 19:00:00,Short,1.815,1000,1815,1.03,0.09,1.09,0.09,-0.05,0.00,120.44,12.04
334,Exit long,2025-04-06 22:00:00,TP,1.8222,1000,1820.4,0.99,0.09,1.04,0.09,-0.05,0.00,121.42,12.14
334,Entry long,2025-04-06 22:00:00,Long,1.8204,1000,1820.4,0.99,0.09,1.04,0.09,-0.05,0.00,121.42,12.14
335,Exit short,2025-04-07 02:00:00,TP,1.8228,1000,1824.6,0.99,0.09,1.04,0.09,-0.05,0.00,122.41,12.24
335,Entry short,2025-04-07 01:00:00,Short,1.8246,1000,1824.6,0.99,0.09,1.04,0.09,-0.05,0.00,122.41,12.24
336,Exit long,2025-04-07 05:00:00,TP,1.8282,1000,1826.4,0.99,0.09,1.04,0.09,-0.05,0.00,123.39,12.34
336,Entry long,2025-04-07 05:00:00,Long,1.8264,1000,1826.4,0.99,0.09,1.04,0.09,-0.05,0.00,123.39,12.34
337,Exit short,2025-04-07 10:00:00,TP,1.821,1000,1822.8,0.99,0.09,1.04,0.09,-0.05,0.00,124.38,12.44
337,Entry short,2025-04-07 10:00:00,Short,1.8228,1000,1822.8,0.99,0.09,1.04,0.09,-0.05,0.00,124.38,12.44
338,Exit short,2025-04-07 12:00:00,TP,1.8102,1000,1812,0.99,0.09,1.04,0.09,-0.05,0.00,125.37,12.54
338,Entry short,2025-04-07 12:00:00,Short,1.812,1000,1812,0.99,0.09,1.04,0.09,-0.05,0.00,125.37,12.54
339,Exit long,2025-04-07 14:00:00,TP,1.815,1000,1813.2,0.99,0.09,1.04,0.09,-0.05,0.00,126.35,12.64
339,Entry long,2025-04-07 14:00:00,Long,1.8132,1000,1813.2,0.99,0.09,1.04,0.09,-0.05,0.00,126.35,12.64
340,Exit long,2025-04-07 17:00:00,SL,1.8348,1000,1836,-0.83,-0.07,0,0.00,-0.78,-0.07,125.53,12.55
340,Entry long,2025-04-07 17:00:00,Long,1.836,1000,1836,-0.83,-0.07,0,0.00,-0.78,-0.07,125.53,12.55
341,Exit short,2025-04-07 17:00:00,TP,1.827,1000,1828.8,0.99,0.09,1.04,0.09,-0.05,0.00,126.51,12.65
341,Entry short,2025-04-07 17:00:00,Short,1.8288,1000,1828.8,0.99,0.09,1.04,0.09,-0.05,0.00,126.51,12.65
342,Exit short,2025-04-08 03:00:00,TP,1.8186,1000,1820.4,0.98,0.09,1.03,0.09,-0.05,0.00,127.49,12.75
342,Entry short,2025-04-08 03:00:00,Short,1.8204,1000,1820.4,0.98,0.09,1.03,0.09,-0.05,0.00,127.49,12.75
343,Exit short,2025-04-08 07:00:00,TP,1.806,1000,1807.8,0.98,0.09,1.03,0.09,-0.05,0.00,128.47,12.85
343,Entry short,2025-04-08 07:00:00,Short,1.8078,1000,1807.8,0.98,0.09,1.03,0.09,-0.05,0.00,128.47,12.85
344,Exit short,2025-04-08 10:00:00,SL,1.8078,1000,1806.6,-0.82,-0.08,0,0.00,-0.77,-0.07,127.65,12.76
344,Entry short,2025-04-08 09:00:00,Short,1.8066,1000,1806.6,-0.82,-0.08,0,0.00,-0.77,-0.07,127.65,12.76
345,Exit short,2025-04-08 14:00:00,SL,1.806,1000,1804.8,-0.82,-0.08,0,0.00,-0.77,-0.07,126.83,12.68
345,Entry short,2025-04-08 14:00:00,Short,1.8048,1000,1804.8,-0.82,-0.08,0,0.00,-0.77,-0.07,126.83,12.68
346,Exit long,2025-04-08 14:00:00,TP,1.8102,1000,1808.4,0.98,0.09,1.03,0.09,-0.05,0.00,127.81,12.78
346,Entry long,2025-04-08 14:00:00,Long,1.8084,1000,1808.4,0.98,0.09,1.03,0.09,-0.05,0.00,127.81,12.78
347,Exit long,2025-04-09 01:00:00,SL,1.845,1000,1846.2,-0.82,-0.07,0,0.00,-0.77,-0.07,126.99,12.70
347,Entry long,2025-04-09 01:00:00,Long,1.8462,1000,1846.2,-0.82,-0.07,0,0.00,-0.77,-0.07,126.99,12.70
348,Exit long,2025-04-09 04:00:00,TP,1.8498,1000,1848,0.97,0.09,1.02,0.09,-0.05,0.00,127.96,12.80
348,Entry long,2025-04-09 04:00:00,Long,1.848,1000,1848,0.97,0.09,1.02,0.09,-0.05,0.00,127.96,12.80
349,Exit short,2025-04-09 07:00:00,TP,1.8426,1000,1844.4,0.97,0.09,1.02,0.09,-0.05,0.00,128.93,12.89
349,Entry short,2025-04-09 07:00:00,Short,1.8444,1000,1844.4,0.97,0.09,1.02,0.09,-0.05,0.00,128.93,12.89
350,Exit short,2025-04-09 11:00:00,SL,1.8294,1000,1828.2,-0.82,-0.07,0,0.00,-0.76,-0.07,128.12,12.81
350,Entry short,2025-04-09 10:00:00,Short,1.8282,1000,1828.2,-0.82,-0.07,0,0.00,-0.76,-0.07,128.12,12.81
351,Exit long,2025-04-09 11:00:00,TP,1.8366,1000,1834.8,0.97,0.09,1.02,0.09,-0.05,0.00,129.09,12.91
351,Entry long,2025-04-09 11:00:00,Long,1.8348,1000,1834.8,0.97,0.09,1.02,0.09,-0.05,0.00,129.09,12.91
352,Exit short,2025-04-09 13:00:00,TP,1.8282,1000,1830,0.97,0.09,1.02,0.09,-0.05,0.00,130.06,13.01
352,Entry short,2025-04-09 13:00:00,Short,1.83,1000,1830,0.97,0.09,1.02,0.09,-0.05,0.00,130.06,13.01
353,Exit long,2025-04-09 14:00:00,TP,1.8348,1000,1833,0.97,0.09,1.02,0.09,-0.05,0.00,131.03,13.10
353,Entry long,2025-04-09 14:00:00,Long,1.833,1000,1833,0.97,0.09,1.02,0.09,-0.05,0.00,131.03,13.10
354,Exit short,2025-04-09 16:00:00,TP,1.8306,1000,1832.4,0.97,0.09,1.02,0.09,-0.05,0.00,132.01,13.20
354,Entry short,2025-04-09 16:00:00,Short,1.8324,1000,1832.4,0.97,0.09,1.02,0.09,-0.05,0.00,132.01,13.20
355,Exit short,2025-04-09 22:00:00,SL,1.7814,1000,1780.2,-0.84,-0.08,0,0.00,-0.79,-0.07,131.17,13.12
355,Entry short,2025-04-09 22:00:00,Short,1.7802,1000,1780.2,-0.84,-0.08,0,0.00,-0.79,-0.07,131.17,13.12
356,Exit long,2025-04-10 00:00:00,TP,1.7892,1000,1787.4,1.01,0.09,1.06,0.10,-0.05,0.00,132.17,13.22
356,Entry long,2025-04-10 00:00:00,Long,1.7874,1000,1787.4,1.01,0.09,1.06,0.10,-0.05,0.00,132.17,13.22
357,Exit short,2025-04-10 02:00:00,TP,1.7832,1000,1785,1.01,0.09,1.06,0.10,-0.05,0.00,133.18,13.32
357,Entry short,2025-04-10 02:00:00,Short,1.785,1000,1785,1.01,0.09,1.06,0.10,-0.05,0.00,133.18,13.32
358,Exit long,2025-04-10 07:00:00,TP,1.7838,1000,1782,1.01,0.09,1.06,0.10,-0.05,0.00,134.19,13.42
358,Entry long,2025-04-10 07:00:00,Long,1.782,1000,1782,1.01,0.09,1.06,0.10,-0.05,0.00,134.19,13.42
359,Exit long,2025-04-10 13:00:00,TP,1.797,1000,1795.2,1.01,0.09,1.06,0.10,-0.05,0.00,135.19,13.52
359,Entry long,2025-04-10 12:00:00,Long,1.7952,1000,1795.2,1.01,0.09,1.06,0.10,-0.05,0.00,135.19,13.52
360,Exit long,2025-04-10 15:00:00,TP,1.7994,1000,1797.6,1.01,0.09,1.06,0.10,-0.05,0.00,136.2,13.62
360,Entry long,2025-04-10 15:00:00,Long,1.7976,1000,1797.6,1.01,0.09,1.06,0.10,-0.05,0.00,136.2,13.62
361,Exit short,2025-04-10 22:00:00,SL,1.8006,1000,1799.4,-0.85,-0.08,0.32,0.03,-0.8,-0.07,135.35,13.53
361,Entry short,2025-04-10 21:00:00,Short,1.7994,1000,1799.4,-0.85,-0.08,0.32,0.03,-0.8,-0.07,135.35,13.53
362,Exit long,2025-04-10 23:00:00,TP,1.8078,1000,1806,1.02,0.09,1.07,0.10,-0.05,0.00,136.37,13.64
362,Entry long,2025-04-10 23:00:00,Long,1.806,1000,1806,1.02,0.09,1.07,0.10,-0.05,0.00,136.37,13.64
363,Exit short,2025-04-11 02:00:00,TP,1.8108,1000,1812.6,1.02,0.09,1.07,0.09,-0.05,0.00,137.38,13.74
363,Entry short,2025-04-11 01:00:00,Short,1.8126,1000,1812.6,1.02,0.09,1.07,0.09,-0.05,0.00,137.38,13.74
364,Exit long,2025-04-11 04:00:00,TP,1.8192,1000,1817.4,1.02,0.09,1.07,0.09,-0.05,0.00,138.4,13.84
364,Entry long,2025-04-11 04:00:00,Long,1.8174,1000,1817.4,1.02,0.09,1.07,0.09,-0.05,0.00,138.4,13.84
365,Exit short,2025-04-11 09:00:00,TP,1.8282,1000,1830,1.02,0.09,1.07,0.09,-0.05,0.00,139.41,13.94
365,Entry short,2025-04-11 09:00:00,Short,1.83,1000,1830,1.02,0.09,1.07,0.09,-0.05,0.00,139.41,13.94
366,Exit short,2025-04-11 15:00:00,TP,1.8144,1000,1816.2,1.02,0.09,1.07,0.09,-0.05,0.00,140.43,14.04
366,Entry short,2025-04-11 15:00:00,Short,1.8162,1000,1816.2,1.02,0.09,1.07,0.09,-0.05,0.00,140.43,14.04
367,Exit short,2025-04-13 21:00:00,TP,1.7988,1000,1800.6,1.03,0.09,1.08,0.10,-0.05,0.00,141.46,14.15
367,Entry short,2025-04-13 21:00:00,Short,1.8006,1000,1800.6,1.03,0.09,1.08,0.10,-0.05,0.00,141.46,14.15
368,Exit long,2025-04-13 23:00:00,SL,1.803,1000,1804.2,-0.86,-0.08,0,0.00,-0.81,-0.07,140.6,14.06
368,Entry long,2025-04-13 22:00:00,Long,1.8042,1000,1804.2,-0.86,-0.08,0,0.00,-0.81,-0.07,140.6,14.06
369,Exit long,2025-04-14 00:00:00,TP,1.8054,1000,1803.6,1.03,0.09,1.08,0.10,-0.05,0.00,141.63,14.16
369,Entry long,2025-04-14 00:00:00,Long,1.8036,1000,1803.6,1.03,0.09,1.08,0.10,-0.05,0.00,141.63,14.16
370,Exit short,2025-04-14 08:00:00,TP,1.7982,1000,1800,1.03,0.09,1.08,0.10,-0.05,0.00,142.66,14.27
370,Entry short,2025-04-14 08:00:00,Short,1.8,1000,1800,1.03,0.09,1.08,0.10,-0.05,0.00,142.66,14.27
371,Exit short,2025-04-15 00:00:00,TP,1.7904,1000,1792.2,1.03,0.09,1.09,0.10,-0.05,0.00,143.69,14.37
371,Entry short,2025-04-15 00:00:00,Short,1.7922,1000,1792.2,1.03,0.09,1.09,0.10,-0.05,0.00,143.69,14.37
372,Exit short,2025-04-15 08:00:00,SL,1.7844,1000,1783.2,-0.86,-0.08,0.71,0.06,-0.81,-0.07,142.83,14.28
372,Entry short,2025-04-15 06:00:00,Short,1.7832,1000,1783.2,-0.86,-0.08,0.71,0.06,-0.81,-0.07,142.83,14.28
373,Exit short,2025-04-15 12:00:00,TP,1.7808,1000,1782.6,1.04,0.09,1.09,0.10,-0.05,0.00,143.86,14.39
373,Entry short,2025-04-15 11:00:00,Short,1.7826,1000,1782.6,1.04,0.09,1.09,0.10,-0.05,0.00,143.86,14.39
374,Exit short,2025-04-15 12:00:00,TP,1.7778,1000,1779.6,1.04,0.09,1.09,0.10,-0.05,0.00,144.9,14.49
374,Entry short,2025-04-15 12:00:00,Short,1.7796,1000,1779.6,1.04,0.09,1.09,0.10,-0.05,0.00,144.9,14.49
375,Exit long,2025-04-16 00:00:00,TP,1.7838,1000,1782,1.04,0.09,1.09,0.10,-0.05,0.00,145.94,14.59
375,Entry long,2025-04-16 00:00:00,Long,1.782,1000,1782,1.04,0.09,1.09,0.10,-0.05,0.00,145.94,14.59
376,Exit long,2025-04-16 05:00:00,TP,1.7898,1000,1788,1.04,0.09,1.09,0.10,-0.05,0.00,146.97,14.70
376,Entry long,2025-04-16 05:00:00,Long,1.788,1000,1788,1.04,0.09,1.09,0.10,-0.05,0.00,146.97,14.70
377,Exit short,2025-04-16 12:00:00,SL,1.7838,1000,1782.6,-0.87,-0.08,0,0.00,-0.81,-0.07,146.11,14.61
377,Entry short,2025-04-16 10:00:00,Short,1.7826,1000,1782.6,-0.87,-0.08,0,0.00,-0.81,-0.07,146.11,14.61
378,Exit short,2025-04-17 12:00:00,TP,1.782,1000,1783.8,1.04,0.09,1.09,0.10,-0.05,0.00,147.15,14.72
378,Entry short,2025-04-17 12:00:00,Short,1.7838,1000,1783.8,1.04,0.09,1.09,0.10,-0.05,0.00,147.15,14.72
379,Exit short,2025-04-18 00:00:00,SL,1.7802,1000,1779,-0.87,-0.08,0.83,0.07,-0.82,-0.07,146.28,14.63
379,Entry short,2025-04-17 16:00:00,Short,1.779,1000,1779,-0.87,-0.08,0.83,0.07,-0.82,-0.07,146.28,14.63
380,Exit long,2025-04-20 21:00:00,TP,1.7892,1000,1787.4,1.04,0.09,1.1,0.10,-0.44,-0.04,147.32,14.73
380,Entry long,2025-04-18 14:00:00,Long,1.7874,1000,1787.4,1.04,0.09,1.1,0.10,-0.44,-0.04,147.32,14.73
381,Exit long,2025-04-21 10:00:00,SL,1.7964,1000,1797.6,-0.87,-0.08,0,0.00,-0.82,-0.07,146.45,14.65
381,Entry long,2025-04-21 08:00:00,Long,1.7976,1000,1797.6,-0.87,-0.08,0,0.00,-0.82,-0.07,146.45,14.65
382,Exit short,2025-04-23 05:00:00,TP,1.779,1000,1780.8,1.04,0.09,1.09,0.10,-0.05,0.00,147.49,14.75
382,Entry short,2025-04-23 03:00:00,Short,1.7808,1000,1780.8,1.04,0.09,1.09,0.10,-0.05,0.00,147.49,14.75
383,Exit long,2025-04-23 15:00:00,TP,1.7772,1000,1775.4,1.04,0.09,1.09,0.10,-0.05,0.00,148.53,14.85
383,Entry long,2025-04-23 15:00:00,Long,1.7754,1000,1775.4,1.04,0.09,1.09,0.10,-0.05,0.00,148.53,14.85
384,Exit long,2025-04-24 01:00:00,TP,1.785,1000,1783.2,1.04,0.09,1.09,0.10,-0.05,0.00,149.57,14.96
384,Entry long,2025-04-24 01:00:00,Long,1.7832,1000,1783.2,1.04,0.09,1.09,0.10,-0.05,0.00,149.57,14.96
385,Exit short,2025-04-25 00:00:00,TP,1.7742,1000,1776,1.05,0.09,1.1,0.10,-0.05,0.00,150.62,15.06
385,Entry short,2025-04-25 00:00:00,Short,1.776,1000,1776,1.05,0.09,1.1,0.10,-0.05,0.00,150.62,15.06
386,Exit short,2025-04-25 03:00:00,TP,1.7676,1000,1769.4,1.05,0.09,1.1,0.10,-0.05,0.00,151.67,15.17
386,Entry short,2025-04-25 03:00:00,Short,1.7694,1000,1769.4,1.05,0.09,1.1,0.10,-0.05,0.00,151.67,15.17
387,Exit long,2025-04-25 09:00:00,TP,1.7766,1000,1774.8,1.05,0.09,1.1,0.10,-0.05,0.00,152.72,15.27
387,Entry long,2025-04-25 07:00:00,Long,1.7748,1000,1774.8,1.05,0.09,1.1,0.10,-0.05,0.00,152.72,15.27
388,Exit short,2025-04-28 14:00:00,TP,1.7718,1000,1773.6,1.05,0.09,1.1,0.10,-0.05,0.00,153.77,15.38
388,Entry short,2025-04-28 13:00:00,Short,1.7736,1000,1773.6,1.05,0.09,1.1,0.10,-0.05,0.00,153.77,15.38
389,Exit long,2025-04-29 13:00:00,TP,1.7808,1000,1779,1.05,0.09,1.11,0.10,-0.05,0.00,154.82,15.48
389,Entry long,2025-04-29 12:00:00,Long,1.779,1000,1779,1.05,0.09,1.11,0.10,-0.05,0.00,154.82,15.48
390,Exit short,2025-04-30 02:00:00,SL,1.7772,1000,1776,-0.87,-0.08,0,0.00,-0.82,-0.07,153.95,15.40
390,Entry short,2025-04-30 01:00:00,Short,1.776,1000,1776,-0.87,-0.08,0,0.00,-0.82,-0.07,153.95,15.40
391,Exit short,2025-04-30 06:00:00,SL,1.7748,1000,1773.6,-0.87,-0.08,0,0.00,-0.82,-0.07,153.08,15.31
391,Entry short,2025-04-30 04:00:00,Short,1.7736,1000,1773.6,-0.87,-0.08,0,0.00,-0.82,-0.07,153.08,15.31
392,Exit long,2025-04-30 12:00:00,TP,1.7838,1000,1782,1.04,0.09,1.1,0.10,-0.05,0.00,154.13,15.41
392,Entry long,2025-04-30 12:00:00,Long,1.782,1000,1782,1.04,0.09,1.1,0.10,-0.05,0.00,154.13,15.41
393,Exit short,2025-04-30 15:00:00,TP,1.7766,1000,1778.4,1.04,0.09,1.1,0.10,-0.05,0.00,155.17,15.52
393,Entry short,2025-04-30 14:00:00,Short,1.7784,1000,1778.4,1.04,0.09,1.1,0.10,-0.05,0.00,155.17,15.52
394,Exit short,2025-04-30 19:00:00,TP,1.7694,1000,1771.2,1.05,0.09,1.1,0.10,-0.05,0.00,156.21,15.62
394,Entry short,2025-04-30 19:00:00,Short,1.7712,1000,1771.2,1.05,0.09,1.1,0.10,-0.05,0.00,156.21,15.62
395,Exit long,2025-05-01 09:00:00,TP,1.7736,1000,1771.8,1.05,0.09,1.1,0.10,-0.05,0.00,157.26,15.73
395,Entry long,2025-05-01 08:00:00,Long,1.7718,1000,1771.8,1.05,0.09,1.1,0.10,-0.05,0.00,157.26,15.73
396,Exit short,2025-05-02 00:00:00,TP,1.7646,1000,1766.4,1.05,0.09,1.1,0.10,-0.05,0.00,158.31,15.83
396,Entry short,2025-05-02 00:00:00,Short,1.7664,1000,1766.4,1.05,0.09,1.1,0.10,-0.05,0.00,158.31,15.83
397,Exit short,2025-05-02 11:00:00,SL,1.7634,1000,1762.2,-0.87,-0.08,0,0.00,-0.82,-0.07,157.44,15.74
397,Entry short,2025-05-02 09:00:00,Short,1.7622,1000,1762.2,-0.87,-0.08,0,0.00,-0.82,-0.07,157.44,15.74
398,Exit short,2025-05-02 17:00:00,TP,1.755,1000,1756.8,1.05,0.09,1.1,0.10,-0.05,0.00,158.48,15.85
398,Entry short,2025-05-02 16:00:00,Short,1.7568,1000,1756.8,1.05,0.09,1.1,0.10,-0.05,0.00,158.48,15.85
399,Exit short,2025-05-05 05:00:00,TP,1.7508,1000,1752.6,1.06,0.09,1.11,0.10,-0.05,0.00,159.54,15.95
