Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
27,Exit long,2024-12-05 14:00:00,[ExitL rA:28 R:64 V:1 PS:U hST:-1 hR:56 hM:6.7],103200,0.001,103.2,-0.01,-0.01,0.3,0.29,-0.005,0.00,27.12,2.71
27,Entry long,2024-12-05 13:00:00,[ST rA:31 R:69 V:1 PS:U hST:-1 hR:53 hM:-56.1],103200,0.001,103.2,-0.01,-0.01,0.3,0.29,-0.005,0.00,27.12,2.71
28,Exit long,2024-12-06 11:00:00,[ExitL rA:45 R:48 V:1 PS:U hST:-1 hR:68 hM:-86.6],98100,0.001,98.25,-0.16,-0.16,0.15,0.15,-0.15,-0.16,26.96,2.70
28,Entry long,2024-12-06 07:00:00,[ST rA:45 R:51 V:1 PS:U hST:-1 hR:75 hM:-62.6],98250,0.001,98.25,-0.16,-0.16,0.15,0.15,-0.15,-0.16,26.96,2.70
29,Exit long,2024-12-09 14:00:00,[ExitL rA:43 R:59 V:1 PS:U hST:-1 hR:41 hM:-33.5],99900,0.001,99.45,0.44,0.44,0.75,0.75,-0.005,0.00,27.4,2.74
29,Entry long,2024-12-09 13:00:00,[ST rA:49 R:55 V:1 PS:U hST:-1 hR:37 hM:-125],99450,0.001,99.45,0.44,0.44,0.75,0.75,-0.005,0.00,27.4,2.74
30,Exit long,2024-12-11 00:00:00,[ExitL rA:28 R:62 V:1 PS:U hST:-1 hR:49 hM:28.3],96600,0.001,96.15,0.44,0.46,0.78,0.81,-0.004,0.00,27.84,2.78
30,Entry long,2024-12-10 19:00:00,[MACD rA:30 R:59 V:1 PS:U hST:-1 hR:53 hM:-29.7],96150,0.001,96.15,0.44,0.46,0.78,0.81,-0.004,0.00,27.84,2.78
31,Exit long,2024-12-16 18:00:00,[ExitL rA:31 R:76 V:1 PS:U hST:-1 hR:53 hM:203.5],106800,0.001,104.4,2.39,2.29,2.7,2.58,-0.005,0.00,30.23,3.02
31,Entry long,2024-12-16 13:00:00,[ST rA:30 R:56 V:1 PS:U hST:1 hR:44 hM:26.6],104400,0.001,104.4,2.39,2.29,2.7,2.58,-0.005,0.00,30.23,3.02
32,Exit long,2024-12-19 13:00:00,[ExitL rA:52 R:64 V:1 PS:U hST:-1 hR:78 hM:104.7],102000,0.001,101.4,0.59,0.58,0.99,0.98,-0.005,0.00,30.82,3.08
32,Entry long,2024-12-19 06:00:00,[ST rA:29 R:59 V:1 PS:U hST:-1 hR:68 hM:-44.6],101400,0.001,101.4,0.59,0.58,0.99,0.98,-0.005,0.00,30.82,3.08
33,Exit long,2024-12-19 22:00:00,[ExitL rA:35 R:54 V:1 PS:U hST:-1 hR:50 hM:279.5],97950,0.001,97.5,0.44,0.45,0.75,0.76,-0.004,0.00,31.27,3.13
33,Entry long,2024-12-19 21:00:00,[ST rA:33 R:45 V:1 PS:U hST:-1 hR:35 hM:-7],97500,0.001,97.5,0.44,0.45,0.75,0.76,-0.004,0.00,31.27,3.13
34,Exit long,2024-12-20 19:00:00,[ExitL rA:43 R:77 V:1 PS:U hST:-1 hR:42 hM:169.4],96750,0.001,94.05,2.69,2.86,3.02,3.21,-0.004,0.00,33.96,3.40
