Trade #,Type,Date and time,Signal,Price AUD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
54,Entry long,2024-08-04 23:00:00,[R001L rA:45 R:76 V:0.66 B:1.04 M:- ST:U CH:31 CF:+ MI:52 SK:100 PS:U SQ:0],1.6776,1000,1677.6,1.76,0.16,2.64,0.24,-0.1,-0.01,61.65,6.17
55,Exit short,2024-08-05 16:00:00,[ExitS rA:47 R:34 V:3.28 B:0.22 M:- ST:D CH:14 CF:+ MI:50 SK:18 PS:D SQ:0],1.6902,1000,1692,0.97,0.09,1.85,0.17,-0.1,-0.01,62.62,6.26
55,Entry short,2024-08-05 15:00:00,[R001S rA:35 R:35 V:0.87 B:0.34 M:+ ST:D CH:22 CF:+ MI:72 SK:33 PS:D SQ:0],1.692,1000,1692,0.97,0.09,1.85,0.17,-0.1,-0.01,62.62,6.26
56,Exit short,2024-08-06 01:00:00,[ExitS rA:38 R:22 V:1.21 B:0.2 M:- ST:D CH:5 CF:- MI:11 SK:15 PS:D SQ:0],1.6782,1000,1683.6,3.31,0.30,4.19,0.38,-0.1,-0.01,65.94,6.59
56,Entry short,2024-08-05 23:00:00,[R001S rA:34 R:21 V:0.31 B:0.01 M:- ST:D CH:13 CF:- MI:39 SK:0 PS:D SQ:0],1.6836,1000,1683.6,3.31,0.30,4.19,0.38,-0.1,-0.01,65.94,6.59
57,Exit short,2024-08-06 19:00:00,[ExitS rA:65 R:26 V:1.75 B:0.2 M:- ST:D CH:7 CF:- MI:13 SK:15 PS:D SQ:0],1.6734,1000,1675.8,1.36,0.13,2.29,0.21,-0.1,-0.01,67.3,6.73
57,Entry short,2024-08-06 16:00:00,[R001S rA:47 R:23 V:0.24 B:0.03 M:- ST:D CH:7 CF:+ MI:0 SK:0 PS:D SQ:0],1.6758,1000,1675.8,1.36,0.13,2.29,0.21,-0.1,-0.01,67.3,6.73
58,Exit long,2024-08-08 01:00:00,[ExitL rA:63 R:74 V:1.18 B:0.8 M:+ ST:U CH:5 CF:+ MI:88 SK:82 PS:U SQ:0],1.6752,1000,1674.6,0.19,0.02,1.25,0.11,-0.1,-0.01,67.49,6.75
58,Entry long,2024-08-07 18:00:00,[R001L rA:58 R:82 V:0.61 B:0.91 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6746,1000,1674.6,0.19,0.02,1.25,0.11,-0.1,-0.01,67.49,6.75
59,Exit short,2024-08-09 04:00:00,[ExitS rA:45 R:22 V:0.27 B:0.2 M:- ST:D CH:9 CF:- MI:2 SK:15 PS:D SQ:0],1.656,1000,1661.4,3.36,0.31,4.25,0.39,-0.1,-0.01,70.86,7.09
59,Entry short,2024-08-08 14:00:00,[R001S rA:32 R:22 V:1.28 B:0.05 M:- ST:D CH:11 CF:- MI:13 SK:0 PS:D SQ:0],1.6614,1000,1661.4,3.36,0.31,4.25,0.39,-0.1,-0.01,70.86,7.09
60,Exit short,2024-08-18 23:00:00,[ExitS rA:59 R:33 V:1.33 B:0.18 M:- ST:D CH:14 CF:- MI:25 SK:18 PS:D SQ:0],1.653,1000,1655.4,1.4,0.13,1.88,0.17,-0.1,-0.01,72.26,7.23
60,Entry short,2024-08-16 15:00:00,[R001S rA:36 R:33 V:0.31 B:0.08 M:+ ST:D CH:37 CF:- MI:41 SK:0 PS:D SQ:0],1.6554,1000,1655.4,1.4,0.13,1.88,0.17,-0.1,-0.01,72.26,7.23
61,Exit short,2024-08-20 03:00:00,[ExitS rA:40 R:29 V:0.81 B:0.17 M:- ST:D CH:22 CF:- MI:20 SK:22 PS:D SQ:0],1.6476,1000,1647,-0.6,-0.05,0.41,0.04,-0.5,-0.05,71.66,7.17
61,Entry short,2024-08-19 22:00:00,[R001S rA:35 R:21 V:1.04 B:0.01 M:- ST:D CH:22 CF:- MI:16 SK:0 PS:D SQ:0],1.647,1000,1647,-0.6,-0.05,0.41,0.04,-0.5,-0.05,71.66,7.17
62,Exit short,2024-08-29 18:00:00,[ExitS rA:51 R:40 V:0.94 B:0.47 M:+ ST:D CH:31 CF:- MI:49 SK:29 PS:D SQ:0],1.629,1000,1628.4,-0.61,-0.05,0.31,0.03,-0.51,-0.05,71.05,7.11
62,Entry short,2024-08-29 17:00:00,[R001S rA:49 R:34 V:1.38 B:0.34 M:+ ST:D CH:22 CF:- MI:55 SK:33 PS:D SQ:0],1.6284,1000,1628.4,-0.61,-0.05,0.31,0.03,-0.51,-0.05,71.05,7.11
63,Exit long,2024-09-04 01:00:00,[ExitL rA:49 R:80 V:0.78 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:86 PS:U SQ:0],1.6506,1000,1642.8,5.03,0.46,5.94,0.54,-0.1,-0.01,76.09,7.61
63,Entry long,2024-09-03 14:00:00,[R001L rA:43 R:78 V:0.98 B:0.96 M:+ ST:U CH:28 CF:+ MI:72 SK:100 PS:U SQ:0],1.6428,1000,1642.8,5.03,0.46,5.94,0.54,-0.1,-0.01,76.09,7.61
64,Exit long,2024-09-05 01:00:00,[ExitL rA:68 R:60 V:0.93 B:0.79 M:+ ST:U CH:17 CF:- MI:76 SK:82 PS:U SQ:0],1.6482,1000,1646.4,1.01,0.09,1.92,0.17,-0.1,-0.01,77.1,7.71
64,Entry long,2024-09-04 15:00:00,[R001L rA:43 R:55 V:0.75 B:0.48 M:- ST:U CH:20 CF:- MI:22 SK:61 PS:U SQ:0],1.6464,1000,1646.4,1.01,0.09,1.92,0.17,-0.1,-0.01,77.1,7.71
65,Exit long,2024-09-09 01:00:00,[ExitL rA:30 R:77 V:0.39 B:0.8 M:+ ST:U CH:8 CF:+ MI:97 SK:85 PS:U SQ:0],1.6614,1000,1655.4,3.8,0.34,4.7,0.43,-0.1,-0.01,80.9,8.09
65,Entry long,2024-09-06 14:00:00,[R001L rA:31 R:73 V:0.32 B:0.98 M:+ ST:U CH:8 CF:- MI:46 SK:100 PS:U SQ:0],1.6554,1000,1655.4,3.8,0.34,4.7,0.43,-0.1,-0.01,80.9,8.09
66,Exit short,2024-09-23 17:00:00,[ExitS rA:40 R:24 V:2.52 B:0.19 M:- ST:D CH:5 CF:- MI:21 SK:15 PS:D SQ:0],1.626,1000,1626.6,0.21,0.02,0.72,0.06,-0.1,-0.01,81.11,8.11
66,Entry short,2024-09-23 14:00:00,[R001S rA:41 R:15 V:1.47 B:0.05 M:- ST:D CH:3 CF:- MI:0 SK:0 PS:D SQ:0],1.6266,1000,1626.6,0.21,0.02,0.72,0.06,-0.1,-0.01,81.11,8.11
67,Exit long,2024-09-26 00:00:00,[ExitL rA:58 R:64 V:0.37 B:0.8 M:+ ST:U CH:24 CF:+ MI:71 SK:78 PS:U SQ:0],1.6308,1000,1631.4,-0.61,-0.05,0,0.00,-0.51,-0.05,80.5,8.05
67,Entry long,2024-09-26 00:00:00,[R001L rA:33 R:73 V:1.06 B:0.98 M:+ ST:U CH:18 CF:+ MI:75 SK:100 PS:U SQ:0],1.6314,1000,1631.4,-0.61,-0.05,0,0.00,-0.51,-0.05,80.5,8.05
68,Exit short,2024-09-27 15:00:00,[ExitS rA:54 R:30 V:1.24 B:0.18 M:- ST:D CH:5 CF:- MI:10 SK:15 PS:D SQ:0],1.614,1000,1615.2,0.63,0.06,1.55,0.14,-0.1,-0.01,81.13,8.11
68,Entry short,2024-09-27 14:00:00,[R001S rA:49 R:26 V:0.59 B:-0.03 M:- ST:D CH:12 CF:- MI:32 SK:0 PS:D SQ:0],1.6152,1000,1615.2,0.63,0.06,1.55,0.14,-0.1,-0.01,81.13,8.11
69,Exit short,2024-09-30 18:00:00,[ExitS rA:40 R:30 V:1.55 B:0.2 M:- ST:D CH:5 CF:- MI:13 SK:15 PS:D SQ:0],1.608,1000,1607.4,-0.61,-0.06,0.31,0.03,-0.51,-0.05,80.51,8.05
69,Entry short,2024-09-30 16:00:00,[R001S rA:32 R:21 V:1.05 B:0.07 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.6074,1000,1607.4,-0.61,-0.06,0.31,0.03,-0.51,-0.05,80.51,8.05
70,Exit long,2024-10-07 21:00:00,[ExitL rA:32 R:76 V:1.39 B:0.8 M:+ ST:U CH:5 CF:+ MI:86 SK:85 PS:U SQ:0],1.6248,1000,1620,3.05,0.28,3.98,0.36,-0.1,-0.01,83.56,8.36
70,Entry long,2024-10-07 14:00:00,[R001L rA:32 R:74 V:0.32 B:0.99 M:+ ST:U CH:12 CF:+ MI:90 SK:100 PS:U SQ:0],1.62,1000,1620,3.05,0.28,3.98,0.36,-0.1,-0.01,83.56,8.36
71,Exit short,2024-10-18 02:00:00,[ExitS rA:37 R:29 V:2.61 B:0.19 M:- ST:D CH:5 CF:- MI:20 SK:15 PS:D SQ:0],1.6164,1000,1618.2,1.01,0.09,1.5,0.14,-0.1,-0.01,84.57,8.46
71,Entry short,2024-10-17 14:00:00,[R001S rA:34 R:24 V:0.68 B:0.02 M:- ST:D CH:8 CF:- MI:13 SK:0 PS:D SQ:0],1.6182,1000,1618.2,1.01,0.09,1.5,0.14,-0.1,-0.01,84.57,8.46
72,Exit long,2024-10-23 20:00:00,[ExitL rA:53 R:71 V:0.86 B:0.8 M:+ ST:U CH:5 CF:+ MI:94 SK:87 PS:U SQ:0],1.626,1000,1626.6,-0.6,-0.05,0.3,0.03,-0.5,-0.05,83.97,8.40
72,Entry long,2024-10-23 18:00:00,[R001L rA:32 R:79 V:0.54 B:0.93 M:+ ST:U CH:5 CF:+ MI:100 SK:100 PS:U SQ:0],1.6266,1000,1626.6,-0.6,-0.05,0.3,0.03,-0.5,-0.05,83.97,8.40
73,Exit long,2024-10-25 06:00:00,[ExitL rA:39 R:76 V:1.09 B:0.8 M:+ ST:U CH:5 CF:+ MI:91 SK:85 PS:U SQ:0],1.6332,1000,1629.6,2.2,0.20,3.09,0.29,-0.1,-0.01,86.17,8.62
73,Entry long,2024-10-24 17:00:00,[R001L rA:35 R:77 V:0.51 B:0.99 M:+ ST:U CH:8 CF:+ MI:85 SK:100 PS:U SQ:0],1.6296,1000,1629.6,2.2,0.20,3.09,0.29,-0.1,-0.01,86.17,8.62
74,Exit long,2024-10-29 10:00:00,[ExitL rA:50 R:77 V:2.07 B:0.81 M:+ ST:U CH:9 CF:+ MI:80 SK:79 PS:U SQ:0],1.6452,1000,1640.4,2.96,0.27,4.21,0.39,-0.1,-0.01,89.13,8.91
74,Entry long,2024-10-28 15:00:00,[R001L rA:33 R:77 V:0.18 B:0.97 M:+ ST:U CH:17 CF:+ MI:83 SK:100 PS:U SQ:0],1.6404,1000,1640.4,2.96,0.27,4.21,0.39,-0.1,-0.01,89.13,8.91
75,Exit long,2024-10-30 06:00:00,[ExitL rA:63 R:75 V:1.34 B:0.81 M:+ ST:U CH:9 CF:+ MI:90 SK:82 PS:U SQ:0],1.6518,1000,1647.6,2.56,0.24,3.6,0.33,-0.1,-0.01,91.69,9.17
75,Entry long,2024-10-29 17:00:00,[R001L rA:48 R:74 V:0.43 B:0.94 M:- ST:U CH:43 CF:+ MI:57 SK:100 PS:U SQ:0],1.6476,1000,1647.6,2.56,0.24,3.6,0.33,-0.1,-0.01,91.69,9.17
76,Exit long,2024-10-31 02:00:00,[ExitL rA:64 R:64 V:1.26 B:0.82 M:+ ST:U CH:8 CF:+ MI:84 SK:85 PS:U SQ:0],1.6518,1000,1648.8,1.78,0.16,2.66,0.25,-0.1,-0.01,93.47,9.35
76,Entry long,2024-10-30 15:00:00,[R001L rA:57 R:57 V:0.89 B:0.49 M:- ST:U CH:24 CF:- MI:36 SK:67 PS:U SQ:0],1.6488,1000,1648.8,1.78,0.16,2.66,0.25,-0.1,-0.01,93.47,9.35
77,Exit long,2024-10-31 15:00:00,[ExitL rA:33 R:73 V:1.1 B:0.82 M:+ ST:U CH:9 CF:+ MI:89 SK:85 PS:U SQ:0],1.6584,1000,1658.4,-0.2,-0.02,0.69,0.06,-0.1,-0.01,93.27,9.33
77,Entry long,2024-10-31 14:00:00,[R001L rA:30 R:81 V:0.71 B:0.99 M:+ ST:U CH:9 CF:+ MI:92 SK:100 PS:U SQ:0],1.6584,1000,1658.4,-0.2,-0.02,0.69,0.06,-0.1,-0.01,93.27,9.33
78,Exit short,2024-11-06 20:00:00,[ExitS rA:41 R:45 V:0.42 B:0.54 M:+ ST:D CH:31 CF:- MI:32 SK:29 PS:D SQ:0],1.632,1000,1631.4,-0.59,-0.05,0.3,0.03,-0.5,-0.05,92.68,9.27
78,Entry short,2024-11-06 19:00:00,[R001S rA:32 R:39 V:0.7 B:0.49 M:+ ST:D CH:19 CF:- MI:36 SK:33 PS:D SQ:0],1.6314,1000,1631.4,-0.59,-0.05,0.3,0.03,-0.5,-0.05,92.68,9.27
79,Exit short,2024-11-08 01:00:00,[ExitS rA:33 R:27 V:2.16 B:0.18 M:- ST:D CH:28 CF:- MI:35 SK:20 PS:D SQ:0],1.6182,1000,1618.8,0.21,0.02,1.09,0.10,-0.1,-0.01,92.89,9.29
79,Entry short,2024-11-07 15:00:00,[R001S rA:34 R:21 V:0.56 B:0.08 M:- ST:D CH:22 CF:- MI:35 SK:0 PS:D SQ:0],1.6188,1000,1618.8,0.21,0.02,1.09,0.10,-0.1,-0.01,92.89,9.29
80,Exit long,2024-11-10 22:00:00,[ExitL rA:48 R:69 V:1.48 B:0.81 M:+ ST:U CH:5 CF:+ MI:88 SK:85 PS:U SQ:0],1.6284,1000,1629,-0.59,-0.05,0.3,0.03,-0.5,-0.05,92.3,9.23
80,Entry long,2024-11-08 16:00:00,[R001L rA:43 R:78 V:0.73 B:0.94 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.629,1000,1629,-0.59,-0.05,0.3,0.03,-0.5,-0.05,92.3,9.23
81,Exit short,2024-11-20 08:00:00,[ExitS rA:59 R:34 V:2.44 B:0.2 M:- ST:D CH:33 CF:- MI:41 SK:25 PS:D SQ:0],1.6224,1000,1623,0.2,0.02,0.69,0.06,-0.1,-0.01,92.5,9.25
81,Entry short,2024-11-19 16:00:00,[R001S rA:54 R:29 V:0.52 B:0.05 M:- ST:D CH:31 CF:- MI:34 SK:0 PS:D SQ:0],1.623,1000,1623,0.2,0.02,0.69,0.06,-0.1,-0.01,92.5,9.25
82,Exit short,2024-11-22 04:00:00,[ExitS rA:38 R:22 V:0.8 B:0.2 M:- ST:D CH:5 CF:- MI:5 SK:19 PS:D SQ:0],1.6086,1000,1612.8,2.55,0.24,3.66,0.35,-0.09,-0.01,95.05,9.50
82,Entry short,2024-11-21 16:00:00,[R001S rA:35 R:19 V:0.49 B:0.05 M:- ST:D CH:13 CF:- MI:7 SK:0 PS:D SQ:0],1.6128,1000,1612.8,2.55,0.24,3.66,0.35,-0.09,-0.01,95.05,9.50
83,Exit long,2024-11-25 20:00:00,[ExitL rA:42 R:74 V:0.59 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],1.6146,1000,1614.6,-0.19,-0.02,0.69,0.07,-0.09,-0.01,94.86,9.49
83,Entry long,2024-11-25 17:00:00,[R001L rA:40 R:82 V:0.43 B:0.91 M:+ ST:U CH:3 CF:+ MI:100 SK:100 PS:U SQ:0],1.6146,1000,1614.6,-0.19,-0.02,0.69,0.07,-0.09,-0.01,94.86,9.49
84,Exit long,2024-11-26 15:00:00,[ExitL rA:52 R:71 V:0.64 B:0.81 M:+ ST:U CH:9 CF:+ MI:95 SK:85 PS:U SQ:0],1.6224,1000,1621.8,0.2,0.02,1.08,0.10,-0.09,-0.01,95.06,9.51
84,Entry long,2024-11-26 14:00:00,[R001L rA:48 R:77 V:1.43 B:0.99 M:+ ST:U CH:9 CF:+ MI:91 SK:100 PS:U SQ:0],1.6218,1000,1621.8,0.2,0.02,1.08,0.10,-0.09,-0.01,95.06,9.51
85,Exit long,2024-11-27 18:00:00,[ExitL rA:45 R:67 V:1.08 B:0.76 M:+ ST:U CH:24 CF:+ MI:75 SK:78 PS:U SQ:0],1.6278,1000,1628.4,-0.58,-0.05,0,0.00,-0.48,-0.05,94.48,9.45
85,Entry long,2024-11-27 18:00:00,[R001L rA:39 R:76 V:1.11 B:0.9 M:+ ST:U CH:18 CF:+ MI:83 SK:100 PS:U SQ:0],1.6284,1000,1628.4,-0.58,-0.05,0,0.00,-0.48,-0.05,94.48,9.45
86,Exit long,2024-12-05 18:00:00,[ExitL rA:42 R:70 V:2.66 B:0.82 M:+ ST:U CH:5 CF:+ MI:81 SK:86 PS:U SQ:0],1.6416,1000,1641,0.2,0.02,1.06,0.10,-0.09,-0.01,94.67,9.47
86,Entry long,2024-12-05 15:00:00,[R001L rA:42 R:75 V:0.52 B:0.99 M:+ ST:U CH:14 CF:+ MI:65 SK:100 PS:U SQ:0],1.641,1000,1641,0.2,0.02,1.06,0.10,-0.09,-0.01,94.67,9.47
87,Exit long,2024-12-08 22:00:00,[ExitL rA:39 R:74 V:3.24 B:0.82 M:+ ST:U CH:16 CF:+ MI:52 SK:82 PS:U SQ:0],1.6536,1000,1651.8,0.96,0.09,1.84,0.17,-0.1,-0.01,95.63,9.56
87,Entry long,2024-12-06 15:00:00,[R001L rA:33 R:78 V:0.48 B:0.92 M:+ ST:U CH:18 CF:+ MI:71 SK:100 PS:U SQ:0],1.6518,1000,1651.8,0.96,0.09,1.84,0.17,-0.1,-0.01,95.63,9.56
88,Exit long,2024-12-16 03:00:00,[ExitL rA:60 R:69 V:0.65 B:0.82 M:+ ST:U CH:13 CF:+ MI:95 SK:85 PS:U SQ:0],1.6506,1000,1650,0.19,0.02,1.05,0.10,-0.09,-0.01,95.83,9.58
88,Entry long,2024-12-13 16:00:00,[R001L rA:55 R:74 V:0.38 B:1.02 M:+ ST:U CH:15 CF:+ MI:62 SK:100 PS:U SQ:0],1.65,1000,1650,0.19,0.02,1.05,0.10,-0.09,-0.01,95.83,9.58
89,Exit long,2024-12-17 18:00:00,[ExitL rA:42 R:68 V:0.69 B:0.83 M:+ ST:U CH:21 CF:+ MI:90 SK:82 PS:U SQ:0],1.656,1000,1656.6,-0.57,-0.05,0.29,0.03,-0.48,-0.05,95.25,9.53
89,Entry long,2024-12-17 16:00:00,[R001L rA:33 R:75 V:0.84 B:1.01 M:+ ST:U CH:17 CF:+ MI:92 SK:100 PS:U SQ:0],1.6566,1000,1656.6,-0.57,-0.05,0.29,0.03,-0.48,-0.05,95.25,9.53
90,Exit long,2024-12-19 03:00:00,[ExitL rA:53 R:71 V:2.61 B:0.82 M:+ ST:U CH:5 CF:+ MI:83 SK:86 PS:U SQ:0],1.6668,1000,1663.2,2.05,0.20,2.89,0.28,-0.09,-0.01,97.3,9.73
90,Entry long,2024-12-18 20:00:00,[R001L rA:51 R:69 V:0.38 B:0.83 M:- ST:U CH:34 CF:+ MI:71 SK:86 PS:U SQ:0],1.6632,1000,1663.2,2.05,0.20,2.89,0.28,-0.09,-0.01,97.3,9.73
91,Exit short,2024-12-19 18:00:00,[ExitS rA:71 R:29 V:1.81 B:0.2 M:- ST:D CH:5 CF:- MI:15 SK:15 PS:D SQ:0],1.6584,1000,1657.8,-0.56,-0.05,0,0.00,-0.47,-0.05,96.75,9.67
91,Entry short,2024-12-19 17:00:00,[R001S rA:56 R:19 V:0.47 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.6578,1000,1657.8,-0.56,-0.05,0,0.00,-0.47,-0.05,96.75,9.67
92,Exit long,2024-12-27 00:00:00,[ExitL rA:56 R:71 V:0.53 B:0.81 M:+ ST:U CH:10 CF:+ MI:86 SK:85 PS:U SQ:0],1.6752,1000,1675.2,-0.19,-0.02,0.65,0.06,-0.09,-0.01,96.56,9.66
92,Entry long,2024-12-26 22:00:00,[R001L rA:51 R:79 V:0.77 B:0.93 M:+ ST:U CH:11 CF:+ MI:90 SK:100 PS:U SQ:0],1.6752,1000,1675.2,-0.19,-0.02,0.65,0.06,-0.09,-0.01,96.56,9.66
93,Exit short,2025-01-02 23:00:00,[ExitS rA:44 R:20 V:2.23 B:0.2 M:- ST:D CH:5 CF:- MI:15 SK:15 PS:D SQ:0],1.6548,1000,1658.4,2.05,0.20,2.88,0.28,-0.09,-0.01,98.61,9.86
93,Entry short,2025-01-02 15:00:00,[R001S rA:44 R:15 V:0.44 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.6584,1000,1658.4,2.05,0.20,2.88,0.28,-0.09,-0.01,98.61,9.86
94,Exit long,2025-01-15 02:00:00,[ExitL rA:39 R:68 V:0.64 B:0.8 M:+ ST:U CH:5 CF:+ MI:95 SK:85 PS:U SQ:0],1.665,1000,1664.4,0.19,0.02,1.02,0.10,-0.09,-0.01,98.79,9.88
94,Entry long,2025-01-15 00:00:00,[R001L rA:33 R:72 V:0.71 B:0.95 M:+ ST:U CH:0 CF:+ MI:100 SK:100 PS:U SQ:0],1.6644,1000,1664.4,0.19,0.02,1.02,0.10,-0.09,-0.01,98.79,9.88
95,Exit short,2025-01-16 01:00:00,[ExitS rA:66 R:25 V:1.18 B:0.2 M:- ST:D CH:5 CF:- MI:8 SK:19 PS:D SQ:0],1.6524,1000,1654.8,1.31,0.13,2.34,0.23,-0.09,-0.01,100.1,10.01
95,Entry short,2025-01-15 16:00:00,[R001S rA:51 R:21 V:0.84 B:0.09 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0],1.6548,1000,1654.8,1.31,0.13,2.34,0.23,-0.09,-0.01,100.1,10.01
96,Exit short,2025-02-04 04:00:00,[ExitS rA:49 R:29 V:2.73 B:0.18 M:- ST:D CH:23 CF:- MI:32 SK:22 PS:D SQ:0],1.6626,1000,1663.8,0.56,0.05,1.58,0.15,-0.68,-0.07,100.66,10.07
96,Entry short,2025-02-03 21:00:00,[R001S rA:36 R:26 V:1.31 B:0.08 M:- ST:D CH:22 CF:- MI:21 SK:0 PS:D SQ:0],1.6638,1000,1663.8,0.56,0.05,1.58,0.15,-0.68,-0.07,100.66,10.07
97,Exit short,2025-02-05 01:00:00,[ExitS rA:46 R:36 V:0.9 B:0.19 M:- ST:D CH:17 CF:- MI:13 SK:20 PS:D SQ:0],1.6602,1000,1659.6,-0.56,-0.05,0.39,0.04,-0.47,-0.05,100.1,10.01
97,Entry short,2025-02-04 19:00:00,[R001S rA:39 R:29 V:0.45 B:-0.02 M:- ST:D CH:19 CF:- MI:12 SK:0 PS:D SQ:0],1.6596,1000,1659.6,-0.56,-0.05,0.39,0.04,-0.47,-0.05,100.1,10.01
98,Exit short,2025-02-07 00:00:00,[ExitS rA:33 R:33 V:2.04 B:0.17 M:- ST:D CH:13 CF:- MI:22 SK:22 PS:D SQ:0],1.6524,1000,1653.6,0.57,0.05,1.29,0.12,-0.09,-0.01,100.67,10.07
98,Entry short,2025-02-06 15:00:00,[R001S rA:31 R:29 V:1.22 B:-0.01 M:- ST:D CH:27 CF:+ MI:39 SK:0 PS:D SQ:0],1.6536,1000,1653.6,0.57,0.05,1.29,0.12,-0.09,-0.01,100.67,10.07
99,Exit short,2025-02-10 19:00:00,[ExitS rA:38 R:28 V:1.11 B:0.22 M:- ST:D CH:19 CF:- MI:18 SK:18 PS:D SQ:0],1.6422,1000,1642.2,-0.19,-0.02,0,0.00,-0.47,-0.05,100.48,10.05
99,Entry short,2025-02-10 17:00:00,[R001S rA:33 R:19 V:0.76 B:0.1 M:- ST:D CH:14 CF:- MI:11 SK:0 PS:D SQ:0],1.6422,1000,1642.2,-0.19,-0.02,0,0.00,-0.47,-0.05,100.48,10.05
100,Exit long,2025-02-26 17:00:00,[ExitL rA:37 R:69 V:1.87 B:0.81 M:+ ST:U CH:24 CF:+ MI:73 SK:76 PS:U SQ:0],1.662,1000,1662.6,-0.57,-0.05,0.36,0.03,-0.48,-0.05,99.91,9.99
100,Entry long,2025-02-26 17:00:00,[R001L rA:31 R:78 V:1.16 B:0.98 M:+ ST:U CH:16 CF:+ MI:86 SK:100 PS:U SQ:0],1.6626,1000,1662.6,-0.57,-0.05,0.36,0.03,-0.48,-0.05,99.91,9.99
101,Exit long,2025-02-28 15:00:00,[ExitL rA:50 R:78 V:0.34 B:0.8 M:+ ST:U CH:10 CF:+ MI:97 SK:85 PS:U SQ:0],1.6746,1000,1675.2,-0.56,-0.05,0.28,0.03,-0.47,-0.04,99.35,9.94
101,Entry long,2025-02-28 14:00:00,[R001L rA:50 R:88 V:0.51 B:0.93 M:+ ST:U CH:5 CF:+ MI:100 SK:100 PS:U SQ:0],1.6752,1000,1675.2,-0.56,-0.05,0.28,0.03,-0.47,-0.04,99.35,9.94
102,Exit long,2025-03-04 06:00:00,[ExitL rA:66 R:78 V:1.62 B:0.8 M:+ ST:U CH:5 CF:+ MI:87 SK:85 PS:U SQ:0],1.6896,1000,1683,3.92,0.37,4.76,0.45,-0.09,-0.01,103.27,10.33
102,Entry long,2025-03-03 20:00:00,[R001L rA:65 R:76 V:0.4 B:0.9 M:+ ST:U CH:19 CF:+ MI:77 SK:100 PS:U SQ:0],1.683,1000,1683,3.92,0.37,4.76,0.45,-0.09,-0.01,103.27,10.33
103,Exit long,2025-03-04 19:00:00,[ExitL rA:64 R:74 V:0.54 B:0.8 M:+ ST:U CH:5 CF:+ MI:96 SK:85 PS:U SQ:0],1.6986,1000,1693.2,3.17,0.30,4.01,0.38,-0.09,-0.01,106.44,10.64
103,Entry long,2025-03-04 14:00:00,[R001L rA:43 R:68 V:0.73 B:0.84 M:- ST:U CH:26 CF:+ MI:67 SK:88 PS:U SQ:0],1.6932,1000,1693.2,3.17,0.30,4.01,0.38,-0.09,-0.01,106.44,10.64
104,Exit long,2025-03-05 18:00:00,[ExitL rA:54 R:68 V:3.7 B:0.83 M:+ ST:U CH:24 CF:+ MI:57 SK:80 PS:U SQ:0],1.7058,1000,1705.2,0.18,0.02,1.03,0.10,-0.1,-0.01,106.62,10.66
104,Entry long,2025-03-05 15:00:00,[R001L rA:42 R:72 V:0.72 B:0.93 M:+ ST:U CH:35 CF:+ MI:82 SK:100 PS:U SQ:0],1.7052,1000,1705.2,0.18,0.02,1.03,0.10,-0.1,-0.01,106.62,10.66
105,Exit long,2025-03-10 01:00:00,[ExitL rA:42 R:54 V:0.76 B:0.53 M:- ST:U CH:31 CF:- MI:20 SK:71 PS:U SQ:0],1.7214,1000,1722,-0.57,-0.05,0.28,0.03,-0.48,-0.04,106.05,10.61
105,Entry long,2025-03-09 23:00:00,[R001L rA:38 R:59 V:0.65 B:0.61 M:- ST:U CH:22 CF:- MI:27 SK:67 PS:U SQ:0],1.722,1000,1722,-0.57,-0.05,0.28,0.03,-0.48,-0.04,106.05,10.61
106,Exit long,2025-03-10 19:00:00,[ExitL rA:29 R:74 V:1.12 B:0.8 M:+ ST:U CH:5 CF:+ MI:93 SK:85 PS:U SQ:0],1.7256,1000,1723.8,0.94,0.09,1.79,0.17,-0.1,-0.01,106.99,10.70
106,Entry long,2025-03-10 18:00:00,[R001L rA:31 R:79 V:0.32 B:0.97 M:+ ST:U CH:3 CF:+ MI:100 SK:100 PS:U SQ:0],1.7238,1000,1723.8,0.94,0.09,1.79,0.17,-0.1,-0.01,106.99,10.70
107,Exit long,2025-03-11 15:00:00,[ExitL rA:45 R:76 V:1.17 B:0.82 M:+ ST:U CH:8 CF:+ MI:77 SK:85 PS:U SQ:0],1.74,1000,1737,1.69,0.15,2.54,0.23,-0.1,-0.01,108.68,10.87
107,Entry long,2025-03-11 14:00:00,[R001L rA:33 R:78 V:0.55 B:0.92 M:+ ST:U CH:18 CF:+ MI:76 SK:100 PS:U SQ:0],1.737,1000,1737,1.69,0.15,2.54,0.23,-0.1,-0.01,108.68,10.87
