Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
65,Exit short,2025-04-03 16:00:00,[ExitS rA:77 R:24 V:0.37 B:0.19 M:- ST:D CH:5 CF:- MI:4 SK:15 PS:D SQ:0 LC:-0.63],191,1000,191400,2.61,0.20,3.36,0.26,-0.06,0.00,126.77,12.68
65,Entry short,2025-04-03 12:00:00,[R001S rA:36 R:25 V:0.49 B:0.12 M:+ ST:D CH:37 CF:- MI:12 SK:0 PS:D SQ:0 LC:-0.31],191.4,1000,191400,2.61,0.20,3.36,0.26,-0.06,0.00,126.77,12.68
66,Exit short,2025-04-04 08:00:00,[ExitS rA:66 R:25 V:2.08 B:0.2 M:- ST:D CH:5 CF:- MI:22 SK:15 PS:D SQ:0 LC:-0.41],188.4,1000,189000,3.98,0.31,4.73,0.37,-0.06,0.00,130.75,13.07
66,Entry short,2025-04-04 07:00:00,[R001S rA:62 R:38 V:0.31 B:0.49 M:+ ST:D CH:19 CF:- MI:27 SK:33 PS:D SQ:0 LC:-0.44],189,1000,189000,3.98,0.31,4.73,0.37,-0.06,0.00,130.75,13.07
67,Exit short,2025-04-06 16:00:00,[ExitS rA:52 R:15 V:0.83 B:0.2 M:+ ST:D CH:5 CF:- MI:7 SK:15 PS:D SQ:0 LC:-0.29],187.1,1000,188750,11.08,0.86,11.83,0.92,-0.06,0.00,141.83,14.18
67,Entry short,2025-04-06 14:00:00,[R001S rA:40 R:21 V:0.02 B:0.03 M:- ST:D CH:3 CF:+ MI:0 SK:0 PS:D SQ:0 LC:-0.1],188.75,1000,188750,11.08,0.86,11.83,0.92,-0.06,0.00,141.83,14.18
68,Exit long,2025-04-07 11:00:00,[ExitL rA:67 R:68 V:0.62 B:0.81 M:+ ST:U CH:11 CF:+ MI:62 SK:83 PS:U SQ:0 LC:0.63],188.75,1000,188550,1.23,0.10,1.97,0.15,-0.06,0.00,143.06,14.31
68,Entry long,2025-04-07 10:00:00,[R001L rA:34 R:66 V:1 B:0.76 M:- ST:U CH:26 CF:- MI:35 SK:75 PS:U SQ:0 LC:0.2],188.55,1000,188550,1.23,0.10,1.97,0.15,-0.06,0.00,143.06,14.31
69,Exit short,2025-04-08 10:00:00,[ExitS rA:87 R:25 V:2.14 B:0.2 M:- ST:D CH:5 CF:- MI:16 SK:15 PS:D SQ:0 LC:-0.67],187.3,1000,187550,1.56,0.12,2.3,0.18,-0.06,0.00,144.63,14.46
69,Entry short,2025-04-08 09:00:00,[R001S rA:33 R:23 V:0.67 B:0.08 M:- ST:D CH:0 CF:- MI:0 SK:0 PS:D SQ:0 LC:-0.26],187.55,1000,187550,1.56,0.12,2.3,0.18,-0.06,0.00,144.63,14.46
70,Exit short,2025-04-08 18:00:00,[ExitS rA:49 R:24 V:0.69 B:0.19 M:- ST:D CH:16 CF:- MI:6 SK:18 PS:D SQ:0 LC:-0.42],186.45,1000,186550,0.56,0.04,1.3,0.10,-0.06,0.00,145.18,14.52
70,Entry short,2025-04-08 16:00:00,[R001S rA:36 R:18 V:0.58 B:0.1 M:- ST:D CH:11 CF:- MI:1 SK:0 PS:D SQ:0 LC:-0.07],186.55,1000,186550,0.56,0.04,1.3,0.10,-0.06,0.00,145.18,14.52
71,Exit short,2025-04-09 08:00:00,[ExitS rA:64 R:31 V:0.47 B:0.21 M:+ ST:D CH:18 CF:+ MI:59 SK:20 PS:D SQ:0 LC:-0.48],184.75,1000,184850,0.56,0.04,1.3,0.10,-0.06,0.00,145.74,14.57
71,Entry short,2025-04-09 07:00:00,[R001S rA:59 R:28 V:0.71 B:0.17 M:+ ST:D CH:30 CF:+ MI:76 SK:18 PS:D SQ:0 LC:-0.45],184.85,1000,184850,0.56,0.04,1.3,0.10,-0.06,0.00,145.74,14.57
72,Exit long,2025-04-09 14:00:00,[ExitL rA:38 R:87 V:0.05 B:0.8 M:- ST:U CH:5 CF:+ MI:100 SK:85 PS:U SQ:0 LC:0.28],189.4,1000,185700,25.15,1.98,25.9,2.04,-0.06,0.00,170.89,17.09
72,Entry long,2025-04-09 10:00:00,[R001L rA:32 R:79 V:0.44 B:0.99 M:+ ST:U CH:5 CF:+ MI:42 SK:100 PS:U SQ:0 LC:0.29],185.7,1000,185700,25.15,1.98,25.9,2.04,-0.06,0.00,170.89,17.09
