Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
750,Exit short,2023-11-28 09:00:00,Close entry(s) order Short,1.0944,1000,1094.8,0.3,0.03,1.15,0.11,-0.05,0.00,1123.81,112.38
750,Entry short,2023-11-28 07:00:00,Short,1.0948,1000,1094.8,0.3,0.03,1.15,0.11,-0.05,0.00,1123.81,112.38
751,Exit long,2023-11-28 17:00:00,Close entry(s) order Long,1.0996,1000,1094.4,5.1,0.47,5.95,0.54,-0.05,0.00,1128.91,112.89
751,Entry long,2023-11-28 09:00:00,Long,1.0944,1000,1094.4,5.1,0.47,5.95,0.54,-0.05,0.00,1128.91,112.89
752,Exit short,2023-11-28 23:00:00,Close entry(s) order Short,1.0992,1000,1099.6,0.3,0.03,1.15,0.10,-0.05,0.00,1129.21,112.92
752,Entry short,2023-11-28 17:00:00,Short,1.0996,1000,1099.6,0.3,0.03,1.15,0.10,-0.05,0.00,1129.21,112.92
753,Exit long,2023-11-29 07:00:00,Close entry(s) order Long,1.0996,1000,1099.2,0.3,0.03,1.41,0.13,-0.05,0.00,1129.51,112.95
753,Entry long,2023-11-28 23:00:00,Long,1.0992,1000,1099.2,0.3,0.03,1.41,0.13,-0.05,0.00,1129.51,112.95
754,Exit short,2023-11-29 13:00:00,Close entry(s) order Short,1.098,1000,1099.6,1.5,0.14,1.95,0.18,-0.05,0.00,1131,113.10
754,Entry short,2023-11-29 07:00:00,Short,1.0996,1000,1099.6,1.5,0.14,1.95,0.18,-0.05,0.00,1131,113.10
755,Exit long,2023-11-29 16:00:00,Close entry(s) order Long,1.0976,1000,1098,-0.5,-0.05,0.47,0.04,-0.45,-0.04,1130.5,113.05
755,Entry long,2023-11-29 13:00:00,Long,1.098,1000,1098,-0.5,-0.05,0.47,0.04,-0.45,-0.04,1130.5,113.05
756,Exit short,2023-11-30 13:00:00,Close entry(s) order Short,1.092,1000,1096.4,4.3,0.39,4.75,0.43,-0.05,0.00,1134.8,113.48
756,Entry short,2023-11-30 07:00:00,Short,1.0964,1000,1096.4,4.3,0.39,4.75,0.43,-0.05,0.00,1134.8,113.48
757,Exit long,2023-11-30 14:00:00,Close entry(s) order Long,1.0916,1000,1092,-0.5,-0.05,0,0.00,-0.45,-0.04,1134.3,113.43
757,Entry long,2023-11-30 13:00:00,Long,1.092,1000,1092,-0.5,-0.05,0,0.00,-0.45,-0.04,1134.3,113.43
758,Exit short,2023-12-01 00:00:00,Close entry(s) order Short,1.0896,1000,1090.8,1.1,0.10,1.95,0.18,-0.05,0.00,1135.4,113.54
758,Entry short,2023-11-30 17:00:00,Short,1.0908,1000,1090.8,1.1,0.10,1.95,0.18,-0.05,0.00,1135.4,113.54
759,Exit long,2023-12-01 07:00:00,Close entry(s) order Long,1.09,1000,1089.6,0.3,0.03,1.23,0.11,-0.05,0.00,1135.7,113.57
759,Entry long,2023-12-01 00:00:00,Long,1.0896,1000,1089.6,0.3,0.03,1.23,0.11,-0.05,0.00,1135.7,113.57
760,Exit short,2023-12-01 16:00:00,Close entry(s) order Short,1.0848,1000,1090,5.1,0.47,5.95,0.55,-0.05,0.00,1140.8,114.08
760,Entry short,2023-12-01 07:00:00,Short,1.09,1000,1090,5.1,0.47,5.95,0.55,-0.05,0.00,1140.8,114.08
761,Exit long,2023-12-01 19:00:00,Close entry(s) order Long,1.088,1000,1084.8,3.1,0.29,3.95,0.36,-0.05,0.00,1143.9,114.39
761,Entry long,2023-12-01 16:00:00,Long,1.0848,1000,1084.8,3.1,0.29,3.95,0.36,-0.05,0.00,1143.9,114.39
762,Exit short,2023-12-04 00:00:00,Close entry(s) order Short,1.088,1000,1088,-0.1,-0.01,0.35,0.03,-0.45,-0.04,1143.8,114.38
762,Entry short,2023-12-01 19:00:00,Short,1.088,1000,1088,-0.1,-0.01,0.35,0.03,-0.45,-0.04,1143.8,114.38
