Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
237,Entry long,2026-03-19 01:22:00,Long,46485,1,23242.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13124.7,131.25
238,Exit short,2026-03-19 01:52:00,Close entry(s) order Short,46395,1,23227.5,28.1,0.12,46.05,0.20,-0.95,0.00,13152.8,131.53
238,Entry short,2026-03-19 01:26:00,Short,46455,1,23227.5,28.1,0.12,46.05,0.20,-0.95,0.00,13152.8,131.53
239,Exit long,2026-03-19 02:37:00,Close entry(s) order Long,46395,1,23205,-9.4,-0.04,0,0.00,-8.45,-0.04,13143.4,131.43
239,Entry long,2026-03-19 02:34:00,Long,46410,1,23205,-9.4,-0.04,0,0.00,-8.45,-0.04,13143.4,131.43
240,Exit short,2026-03-19 02:40:00,Close entry(s) order Short,46410,1,23197.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13134,131.34
240,Entry short,2026-03-19 02:39:00,Short,46395,1,23197.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13134,131.34
241,Exit short,2026-03-19 05:06:00,Close entry(s) order Short,46365,1,23190,5.6,0.02,21.55,0.09,-0.95,0.00,13139.6,131.40
241,Entry short,2026-03-19 05:02:00,Short,46380,1,23190,5.6,0.02,21.55,0.09,-0.95,0.00,13139.6,131.40
242,Exit short,2026-03-19 06:32:00,Close entry(s) order Short,46185,1,23115,20.6,0.09,36.55,0.16,-7.95,-0.03,13160.2,131.60
242,Entry short,2026-03-19 06:23:00,Short,46230,1,23115,20.6,0.09,36.55,0.16,-7.95,-0.03,13160.2,131.60
243,Exit short,2026-03-19 06:59:00,Close entry(s) order Short,46320,1,23152.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13150.8,131.51
243,Entry short,2026-03-19 06:59:00,Short,46305,1,23152.5,-9.4,-0.04,0,0.00,-8.45,-0.04,13150.8,131.51
244,Exit long,2026-03-19 07:04:00,Close entry(s) order Long,46350,1,23167.5,5.6,0.02,21.55,0.09,-0.95,0.00,13156.4,131.56
244,Entry long,2026-03-19 07:00:00,Long,46335,1,23167.5,5.6,0.02,21.55,0.09,-0.95,0.00,13156.4,131.56
245,Exit short,2026-03-19 07:40:00,Close entry(s) order Short,46185,1,23100,5.6,0.02,21.55,0.09,-0.95,0.00,13162,131.62
245,Entry short,2026-03-19 07:38:00,Short,46200,1,23100,5.6,0.02,21.55,0.09,-0.95,0.00,13162,131.62
246,Exit short,2026-03-19 08:56:00,Close entry(s) order Short,46125,1,23122.5,58.1,0.25,74.55,0.32,-0.95,0.00,13220.1,132.20
246,Entry short,2026-03-19 08:19:00,Short,46245,1,23122.5,58.1,0.25,74.55,0.32,-0.95,0.00,13220.1,132.20
247,Exit long,2026-03-19 09:50:00,Close entry(s) order Long,46215,1,23107.5,-1.9,-0.01,20.05,0.09,-0.95,0.00,13218.2,132.18
247,Entry long,2026-03-19 09:40:00,Long,46215,1,23107.5,-1.9,-0.01,20.05,0.09,-0.95,0.00,13218.2,132.18
248,Exit short,2026-03-19 10:50:00,Close entry(s) order Short,46140,1,23062.5,-9.4,-0.04,8.55,0.04,-8.45,-0.04,13208.8,132.09
248,Entry short,2026-03-19 10:39:00,Short,46125,1,23062.5,-9.4,-0.04,8.55,0.04,-8.45,-0.04,13208.8,132.09
249,Exit long,2026-03-19 12:07:00,Close entry(s) order Long,46515,1,23092.5,163.1,0.71,179.05,0.78,-0.95,0.00,13371.9,133.72
249,Entry long,2026-03-19 11:57:00,Long,46185,1,23092.5,163.1,0.71,179.05,0.78,-0.95,0.00,13371.9,133.72
250,Exit short,2026-03-20 02:09:00,Close entry(s) order Short,46380,1,23197.5,5.6,0.02,21.55,0.09,-12.45,-0.05,13377.5,133.78
250,Entry short,2026-03-20 02:00:00,Short,46395,1,23197.5,5.6,0.02,21.55,0.09,-12.45,-0.05,13377.5,133.78
251,Exit long,2026-03-20 04:03:00,Close entry(s) order Long,46155,1,23062.5,13.1,0.06,28.05,0.12,-0.95,0.00,13390.6,133.91
251,Entry long,2026-03-20 03:36:00,Long,46125,1,23062.5,13.1,0.06,28.05,0.12,-0.95,0.00,13390.6,133.91
252,Exit short,2026-03-20 05:26:00,Close entry(s) order Short,46200,1,23100,-1.9,-0.01,0,0.00,-8.45,-0.04,13388.7,133.89
252,Entry short,2026-03-20 05:19:00,Short,46200,1,23100,-1.9,-0.01,0,0.00,-8.45,-0.04,13388.7,133.89
253,Exit long,2026-03-20 06:30:00,Close entry(s) order Long,46215,1,23107.5,-1.9,-0.01,0,0.00,-8.45,-0.04,13386.8,133.87
253,Entry long,2026-03-20 06:27:00,Long,46215,1,23107.5,-1.9,-0.01,0,0.00,-8.45,-0.04,13386.8,133.87
254,Exit short,2026-03-20 07:11:00,Close entry(s) order Short,46155,1,23122.5,43.1,0.19,51.55,0.22,-0.95,0.00,13429.9,134.30
254,Entry short,2026-03-20 06:50:00,Short,46245,1,23122.5,43.1,0.19,51.55,0.22,-0.95,0.00,13429.9,134.30
255,Exit long,2026-03-20 07:59:00,Short,46035,1,23025,-9.4,-0.04,0,0.00,-8.45,-0.04,13420.5,134.20
255,Entry long,2026-03-20 07:58:00,Long,46050,1,23025,-9.4,-0.04,0,0.00,-8.45,-0.04,13420.5,134.20
256,Exit short,2026-03-20 08:00:00,Close entry(s) order Short,46050,1,23017.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,13411.1,134.11
256,Entry short,2026-03-20 07:59:00,Short,46035,1,23017.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,13411.1,134.11
257,Exit long,2026-03-20 08:16:00,Close entry(s) order Long,46095,1,23032.5,13.1,0.06,32.55,0.14,-14.95,-0.06,13424.2,134.24
257,Entry long,2026-03-20 08:10:00,Long,46065,1,23032.5,13.1,0.06,32.55,0.14,-14.95,-0.06,13424.2,134.24
258,Exit short,2026-03-20 09:43:00,Close entry(s) order Short,46080,1,23040,-1.9,-0.01,18.05,0.08,-0.95,0.00,13422.3,134.22
258,Entry short,2026-03-20 09:31:00,Short,46080,1,23040,-1.9,-0.01,18.05,0.08,-0.95,0.00,13422.3,134.22
259,Exit short,2026-03-20 10:39:00,Close entry(s) order Short,46065,1,23055,20.6,0.09,36.55,0.16,-0.95,0.00,13442.9,134.43
259,Entry short,2026-03-20 10:32:00,Short,46110,1,23055,20.6,0.09,36.55,0.16,-0.95,0.00,13442.9,134.43
260,Exit long,2026-03-20 12:48:00,Close entry(s) order Long,45780,1,22890,-1.9,-0.01,14.05,0.06,-0.95,0.00,13441,134.41
260,Entry long,2026-03-20 12:44:00,Long,45780,1,22890,-1.9,-0.01,14.05,0.06,-0.95,0.00,13441,134.41
261,Exit short,2026-03-23 00:33:00,Close entry(s) order Short,45510,1,22800,43.1,0.19,57.05,0.25,-0.95,0.00,13484.1,134.84
261,Entry short,2026-03-23 00:22:00,Short,45600,1,22800,43.1,0.19,57.05,0.25,-0.95,0.00,13484.1,134.84
262,Exit short,2026-03-23 02:46:00,Close entry(s) order Short,45555,1,22822.5,43.1,0.19,59.05,0.26,-10.95,-0.05,13527.2,135.27
262,Entry short,2026-03-23 02:32:00,Short,45645,1,22822.5,43.1,0.19,59.05,0.26,-10.95,-0.05,13527.2,135.27
263,Exit long,2026-03-23 03:52:00,Close entry(s) order Long,45570,1,22785,-1.9,-0.01,14.05,0.06,-0.95,0.00,13525.3,135.25
263,Entry long,2026-03-23 03:50:00,Long,45570,1,22785,-1.9,-0.01,14.05,0.06,-0.95,0.00,13525.3,135.25
264,Exit short,2026-03-23 04:13:00,Close entry(s) order Short,47010,1,23512.5,5.6,0.02,21.55,0.09,-0.95,0.00,13530.9,135.31
264,Entry short,2026-03-23 04:12:00,Short,47025,1,23512.5,5.6,0.02,21.55,0.09,-0.95,0.00,13530.9,135.31
265,Exit short,2026-03-23 04:47:00,Close entry(s) order Short,46560,1,23475,193.1,0.82,209.05,0.89,-0.95,0.00,13724,137.24
265,Entry short,2026-03-23 04:37:00,Short,46950,1,23475,193.1,0.82,209.05,0.89,-0.95,0.00,13724,137.24
266,Exit long,2026-03-23 05:07:00,Close entry(s) order Long,46515,1,23265,-9.4,-0.04,0,0.00,-8.45,-0.04,13714.6,137.15
266,Entry long,2026-03-23 05:05:00,Long,46530,1,23265,-9.4,-0.04,0,0.00,-8.45,-0.04,13714.6,137.15
267,Exit long,2026-03-23 05:30:00,Close entry(s) order Long,46725,1,23302.5,58.1,0.25,74.05,0.32,-0.95,0.00,13772.7,137.73
267,Entry long,2026-03-23 05:16:00,Long,46605,1,23302.5,58.1,0.25,74.05,0.32,-0.95,0.00,13772.7,137.73
268,Exit long,2026-03-23 06:44:00,Close entry(s) order Long,46725,1,23302.5,58.1,0.25,74.05,0.32,-0.95,0.00,13830.8,138.31
268,Entry long,2026-03-23 06:39:00,Long,46605,1,23302.5,58.1,0.25,74.05,0.32,-0.95,0.00,13830.8,138.31
269,Exit short,2026-03-23 06:56:00,Close entry(s) order Short,46725,1,23355,-9.4,-0.04,0,0.00,-8.45,-0.04,13821.4,138.21
269,Entry short,2026-03-23 06:56:00,Short,46710,1,23355,-9.4,-0.04,0,0.00,-8.45,-0.04,13821.4,138.21
270,Exit long,2026-03-23 07:03:00,Close entry(s) order Long,46845,1,23370,50.6,0.22,66.55,0.28,-0.95,0.00,13872,138.72
270,Entry long,2026-03-23 06:57:00,Long,46740,1,23370,50.6,0.22,66.55,0.28,-0.95,0.00,13872,138.72
271,Exit short,2026-03-23 07:33:00,Close entry(s) order Short,46815,1,23407.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,13870.1,138.70
271,Entry short,2026-03-23 07:30:00,Short,46815,1,23407.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,13870.1,138.70
272,Exit long,2026-03-23 08:27:00,Close entry(s) order Long,46950,1,23482.5,-9.4,-0.04,10.55,0.04,-8.45,-0.04,13860.7,138.61
272,Entry long,2026-03-23 08:22:00,Long,46965,1,23482.5,-9.4,-0.04,10.55,0.04,-8.45,-0.04,13860.7,138.61
273,Exit long,2026-03-23 09:51:00,Close entry(s) order Long,46530,1,23265,-1.9,-0.01,14.05,0.06,-9.45,-0.04,13858.8,138.59
273,Entry long,2026-03-23 09:45:00,Long,46530,1,23265,-1.9,-0.01,14.05,0.06,-9.45,-0.04,13858.8,138.59
274,Exit long,2026-03-23 11:07:00,Close entry(s) order Long,46680,1,23332.5,5.6,0.02,27.05,0.12,-0.95,0.00,13864.4,138.64
274,Entry long,2026-03-23 10:55:00,Long,46665,1,23332.5,5.6,0.02,27.05,0.12,-0.95,0.00,13864.4,138.64
275,Exit short,2026-03-23 12:44:00,Close entry(s) order Short,46650,1,23362.5,35.6,0.15,51.55,0.22,-8.95,-0.04,13900,139.00
275,Entry short,2026-03-23 12:12:00,Short,46725,1,23362.5,35.6,0.15,51.55,0.22,-8.95,-0.04,13900,139.00
276,Exit short,2026-03-23 22:18:00,Close entry(s) order Short,46245,1,23137.5,13.1,0.06,29.05,0.13,-9.95,-0.04,13913.1,139.13
276,Entry short,2026-03-23 22:01:00,Short,46275,1,23137.5,13.1,0.06,29.05,0.13,-9.95,-0.04,13913.1,139.13
277,Exit long,2026-03-24 00:20:00,Close entry(s) order Long,46590,1,23137.5,155.6,0.67,177.55,0.77,-0.95,0.00,14068.7,140.69
277,Entry long,2026-03-23 23:02:00,Long,46275,1,23137.5,155.6,0.67,177.55,0.77,-0.95,0.00,14068.7,140.69
278,Exit short,2026-03-24 03:37:00,Close entry(s) order Short,46440,1,23212.5,-9.4,-0.04,0,0.00,-8.45,-0.04,14059.3,140.59
278,Entry short,2026-03-24 03:37:00,Short,46425,1,23212.5,-9.4,-0.04,0,0.00,-8.45,-0.04,14059.3,140.59
279,Exit long,2026-03-24 04:51:00,Close entry(s) order Long,46455,1,23235,-9.4,-0.04,6.55,0.03,-8.45,-0.04,14049.9,140.50
279,Entry long,2026-03-24 04:48:00,Long,46470,1,23235,-9.4,-0.04,6.55,0.03,-8.45,-0.04,14049.9,140.50
280,Exit short,2026-03-24 05:26:00,Close entry(s) order Short,46395,1,23197.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,14048,140.48
280,Entry short,2026-03-24 05:08:00,Short,46395,1,23197.5,-1.9,-0.01,14.05,0.06,-0.95,0.00,14048,140.48
281,Exit long,2026-03-24 06:48:00,Close entry(s) order Long,46125,1,23070,-9.4,-0.04,6.55,0.03,-8.45,-0.04,14038.6,140.39
281,Entry long,2026-03-24 06:46:00,Long,46140,1,23070,-9.4,-0.04,6.55,0.03,-8.45,-0.04,14038.6,140.39
282,Exit short,2026-03-24 07:19:00,Close entry(s) order Short,46290,1,23137.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,14029.2,140.29
282,Entry short,2026-03-24 07:16:00,Short,46275,1,23137.5,-9.4,-0.04,6.55,0.03,-8.45,-0.04,14029.2,140.29
283,Exit long,2026-03-24 07:47:00,Close entry(s) order Long,46440,1,23220,-1.9,-0.01,14.05,0.06,-0.95,0.00,14027.3,140.27
283,Entry long,2026-03-24 07:46:00,Long,46440,1,23220,-1.9,-0.01,14.05,0.06,-0.95,0.00,14027.3,140.27
284,Exit long,2026-03-24 08:19:00,Close entry(s) order Long,46590,1,23272.5,20.6,0.09,29.05,0.12,-0.95,0.00,14047.9,140.48
284,Entry long,2026-03-24 08:00:00,Long,46545,1,23272.5,20.6,0.09,29.05,0.12,-0.95,0.00,14047.9,140.48
285,Exit short,2026-03-24 09:10:00,Close entry(s) order Short,46560,1,23310,28.1,0.12,48.55,0.21,-0.95,0.00,14076,140.76
285,Entry short,2026-03-24 08:56:00,Short,46620,1,23310,28.1,0.12,48.55,0.21,-0.95,0.00,14076,140.76
286,Exit short,2026-03-24 10:22:00,Close entry(s) order Short,46440,1,23280,58.1,0.25,74.05,0.32,-0.95,0.00,14134.1,141.34
286,Entry short,2026-03-24 10:03:00,Short,46560,1,23280,58.1,0.25,74.05,0.32,-0.95,0.00,14134.1,141.34
287,Exit long,2026-03-24 12:18:00,Close entry(s) order Long,46575,1,23295,-9.4,-0.04,0,0.00,-8.45,-0.04,14124.7,141.25
287,Entry long,2026-03-24 12:17:00,Long,46590,1,23295,-9.4,-0.04,0,0.00,-8.45,-0.04,14124.7,141.25
288,Exit long,2026-03-24 22:53:00,Close entry(s) order Long,46785,1,23385,5.6,0.02,25.55,0.11,-0.95,0.00,14130.3,141.30
288,Entry long,2026-03-24 21:18:00,Long,46770,1,23385,5.6,0.02,25.55,0.11,-0.95,0.00,14130.3,141.30
289,Exit long,2026-03-25 03:25:00,Close entry(s) order Long,46800,1,23407.5,-9.4,-0.04,11.55,0.05,-8.45,-0.04,14120.9,141.21
289,Entry long,2026-03-25 03:00:00,Long,46815,1,23407.5,-9.4,-0.04,11.55,0.05,-8.45,-0.04,14120.9,141.21
290,Exit long,2026-03-25 05:15:00,Close entry(s) order Long,46920,1,23437.5,20.6,0.09,36.55,0.16,-0.95,0.00,14141.5,141.42
290,Entry long,2026-03-25 04:59:00,Long,46875,1,23437.5,20.6,0.09,36.55,0.16,-0.95,0.00,14141.5,141.42
291,Exit long,2026-03-25 05:45:00,Close entry(s) order Long,46755,1,23385,-9.4,-0.04,8.55,0.04,-8.45,-0.04,14132.1,141.32
291,Entry long,2026-03-25 05:44:00,Long,46770,1,23385,-9.4,-0.04,8.55,0.04,-8.45,-0.04,14132.1,141.32
292,Exit short,2026-03-25 05:51:00,Close entry(s) order Short,46770,1,23377.5,-9.4,-0.04,0,0.00,-8.45,-0.04,14122.7,141.23
292,Entry short,2026-03-25 05:47:00,Short,46755,1,23377.5,-9.4,-0.04,0,0.00,-8.45,-0.04,14122.7,141.23
293,Exit short,2026-03-25 07:01:00,Close entry(s) order Short,46695,1,23460,110.6,0.47,126.55,0.54,-0.95,0.00,14233.3,142.33
293,Entry short,2026-03-25 06:43:00,Short,46920,1,23460,110.6,0.47,126.55,0.54,-0.95,0.00,14233.3,142.33
294,Exit short,2026-03-25 07:25:00,Close entry(s) order Short,46710,1,23355,-1.9,-0.01,14.05,0.06,-0.95,0.00,14231.4,142.31
294,Entry short,2026-03-25 07:24:00,Short,46710,1,23355,-1.9,-0.01,14.05,0.06,-0.95,0.00,14231.4,142.31
295,Exit long,2026-03-25 08:37:00,Close entry(s) order Long,46755,1,23295,80.6,0.35,100.55,0.43,-0.95,0.00,14312,143.12
295,Entry long,2026-03-25 08:22:00,Long,46590,1,23295,80.6,0.35,100.55,0.43,-0.95,0.00,14312,143.12
296,Exit long,2026-03-25 10:16:00,Close entry(s) order Long,46740,1,23377.5,-9.4,-0.04,0,0.00,-8.45,-0.04,14302.6,143.03
296,Entry long,2026-03-25 10:15:00,Long,46755,1,23377.5,-9.4,-0.04,0,0.00,-8.45,-0.04,14302.6,143.03
297,Exit short,2026-03-25 10:26:00,Close entry(s) order Short,46755,1,23370,-9.4,-0.04,11.05,0.05,-8.45,-0.04,14293.2,142.93
297,Entry short,2026-03-25 10:21:00,Short,46740,1,23370,-9.4,-0.04,11.05,0.05,-8.45,-0.04,14293.2,142.93
298,Exit short,2026-03-25 12:50:00,Close entry(s) order Short,46710,1,23347.5,-9.4,-0.04,12.55,0.05,-8.45,-0.04,14283.8,142.84
298,Entry short,2026-03-25 12:36:00,Short,46695,1,23347.5,-9.4,-0.04,12.55,0.05,-8.45,-0.04,14283.8,142.84
299,Exit short,2026-03-25 22:45:00,Close entry(s) order Short,46560,1,23317.5,35.6,0.15,44.55,0.19,-0.95,0.00,14319.4,143.19
299,Entry short,2026-03-25 21:54:00,Short,46635,1,23317.5,35.6,0.15,44.55,0.19,-0.95,0.00,14319.4,143.19
300,Exit short,2026-03-26 01:55:00,Close entry(s) order Short,46455,1,23257.5,28.1,0.12,46.05,0.20,-7.45,-0.03,14347.5,143.48
300,Entry short,2026-03-26 01:14:00,Short,46515,1,23257.5,28.1,0.12,46.05,0.20,-7.45,-0.03,14347.5,143.48
301,Exit short,2026-03-26 04:05:00,Close entry(s) order Short,46410,1,23197.5,-9.4,-0.04,6.55,0.03,-9.95,-0.04,14338.1,143.38
301,Entry short,2026-03-26 03:43:00,Short,46395,1,23197.5,-9.4,-0.04,6.55,0.03,-9.95,-0.04,14338.1,143.38
302,Exit long,2026-03-26 07:19:00,Close entry(s) order Long,46770,1,23377.5,5.6,0.02,21.55,0.09,-0.95,0.00,14343.7,143.44
302,Entry long,2026-03-26 07:14:00,Long,46755,1,23377.5,5.6,0.02,21.55,0.09,-0.95,0.00,14343.7,143.44
303,Exit short,2026-03-26 08:38:00,Close entry(s) order Short,46530,1,23302.5,35.6,0.15,51.55,0.22,-6.45,-0.03,14379.3,143.79
303,Entry short,2026-03-26 08:17:00,Short,46605,1,23302.5,35.6,0.15,51.55,0.22,-6.45,-0.03,14379.3,143.79
304,Exit short,2026-03-26 10:34:00,Close entry(s) order Short,46305,1,23182.5,28.1,0.12,48.05,0.21,-0.95,0.00,14407.4,144.07
304,Entry short,2026-03-26 10:14:00,Short,46365,1,23182.5,28.1,0.12,48.05,0.21,-0.95,0.00,14407.4,144.07
305,Exit short,2026-03-27 03:07:00,Close entry(s) order Short,46170,1,23085,-1.9,-0.01,19.05,0.08,-0.95,0.00,14405.5,144.06
305,Entry short,2026-03-27 02:48:00,Short,46170,1,23085,-1.9,-0.01,19.05,0.08,-0.95,0.00,14405.5,144.06
306,Exit short,2026-03-27 05:41:00,Close entry(s) order Short,46050,1,23025,-1.9,-0.01,18.55,0.08,-0.95,0.00,14403.6,144.04
306,Entry short,2026-03-27 05:05:00,Short,46050,1,23025,-1.9,-0.01,18.55,0.08,-0.95,0.00,14403.6,144.04
307,Exit long,2026-03-27 06:50:00,Close entry(s) order Long,45885,1,22935,5.6,0.02,21.55,0.09,-0.95,0.00,14409.2,144.09
