Trade #,Type,Date and time,Signal,Price AUD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
245,Exit long,2026-02-11 17:00:00,[ExitL rA:35 hA:32 PS:U CD:30],1.6668,1000,1667.4,-0.64,-0.05,0.32,0.03,-0.53,-0.04,461.16,46.12
245,Entry long,2026-02-11 15:00:00,[R001L rA:42 hA:32 PS:U CD:30],1.6674,1000,1667.4,-0.64,-0.05,0.32,0.03,-0.53,-0.04,461.16,46.12
246,Exit long,2026-02-13 08:00:00,[ExitL rA:48 hA:43 PS:U CD:30],1.6782,1000,1677,0.64,0.05,1.74,0.15,-0.11,-0.01,461.8,46.18
246,Entry long,2026-02-13 06:00:00,[R001L rA:52 hA:44 PS:U CD:30],1.677,1000,1677,0.64,0.05,1.74,0.15,-0.11,-0.01,461.8,46.18
247,Exit long,2026-02-13 15:00:00,[ExitL rA:49 hA:31 PS:U CD:30],1.6806,1000,1680.6,-0.21,-0.02,0.74,0.06,-0.11,-0.01,461.58,46.16
247,Entry long,2026-02-13 14:00:00,[R002L rA:52 hA:35 PS:U CD:30],1.6806,1000,1680.6,-0.21,-0.02,0.74,0.06,-0.11,-0.01,461.58,46.16
248,Exit short,2026-03-03 08:00:00,[ExitS rA:50 hA:36 PS:D CD:30],1.6458,1000,1650.6,3.19,0.27,4.36,0.37,-0.11,-0.01,464.78,46.48
248,Entry short,2026-03-02 19:00:00,[R001S rA:42 hA:33 PS:D CD:30],1.6506,1000,1650.6,3.19,0.27,4.36,0.37,-0.11,-0.01,464.78,46.48
249,Exit long,2026-03-03 15:00:00,[ExitL rA:43 hA:33 PS:U CD:30],1.6566,1000,1657.2,-0.64,-0.05,0.32,0.03,-0.53,-0.05,464.14,46.41
249,Entry long,2026-03-03 14:00:00,[R001L rA:42 hA:29 PS:U CD:30],1.6572,1000,1657.2,-0.64,-0.05,0.32,0.03,-0.53,-0.05,464.14,46.41
250,Exit short,2026-03-10 16:26:00,[ExitS rA:65 hA:36 PS:D CD:30],1.6302,1000,1629.6,-0.63,-0.05,0.58,0.05,-0.53,-0.05,463.51,46.35
250,Entry short,2026-03-10 16:04:00,[R001S rA:47 hA:27 PS:D CD:30],1.6296,1000,1629.6,-0.63,-0.05,0.58,0.05,-0.53,-0.05,463.51,46.35
251,Exit short,2026-03-11 03:00:00,[ExitS rA:43 hA:31 PS:D CD:30],1.6224,1000,1621.8,-0.63,-0.05,0.34,0.03,-0.53,-0.05,462.87,46.29
251,Entry short,2026-03-11 02:57:00,[R001S rA:42 hA:31 PS:D CD:30],1.6218,1000,1621.8,-0.63,-0.05,0.34,0.03,-0.53,-0.05,462.87,46.29
252,Exit short,2026-03-19 13:40:00,[ExitS rA:45 hA:43 PS:D CD:30],1.6374,1000,1638,0.21,0.02,1.16,0.10,-0.24,-0.02,463.09,46.31
252,Entry short,2026-03-19 13:17:00,[R001S rA:44 hA:43 PS:D CD:30],1.638,1000,1638,0.21,0.02,1.16,0.10,-0.24,-0.02,463.09,46.31
253,Exit long,2026-03-20 20:25:00,[ExitL rA:45 hA:28 PS:U CD:30],1.6476,1000,1646.4,0.64,0.05,1.17,0.10,-0.11,-0.01,463.73,46.37
253,Entry long,2026-03-20 18:55:00,[R001L rA:43 hA:29 PS:U CD:30],1.6464,1000,1646.4,0.64,0.05,1.17,0.10,-0.11,-0.01,463.73,46.37
254,Exit long,2026-03-23 06:05:00,[ExitL rA:49 hA:28 PS:U CD:30],1.6566,1000,1656,0.21,0.02,0.75,0.06,-0.1,-0.01,463.94,46.39
254,Entry long,2026-03-23 05:30:00,[R001L rA:43 hA:26 PS:U CD:30],1.656,1000,1656,0.21,0.02,0.75,0.06,-0.1,-0.01,463.94,46.39
255,Exit short,2026-03-23 11:15:00,[ExitS rA:41 hA:28 PS:D CD:30],1.6476,1000,1648.8,0.63,0.05,1.58,0.14,-0.1,-0.01,464.57,46.46
255,Entry short,2026-03-23 11:09:00,[R001S rA:51 hA:26 PS:D CD:30],1.6488,1000,1648.8,0.63,0.05,1.58,0.14,-0.1,-0.01,464.57,46.46
